Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
,	,	,	,	,	0
IF	IF	cs	IF	if	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
cases	cases	n2	cases	case	0
been	been	vbn	been	be	0
customary	customary	j	customary	customary	0
)	)	)	)	)	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
plead	plead	vvi	plead	plead	0
the	the	dt	the	the	0
Authority	Authority	n1	Authority	authority	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
inclination	inclination	n1	inclination	inclination	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
,	,	,	,	,	0
solely	solely	av-j	solely	sole	0
prevailed	prevailed	vvn	prevailed	prevail	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
print	print	vvi	print	print	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
;	;	;	;	;	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
genuously	genuously	av-j	genuously	genuous	0
confess	confess	vvb	confess	confess	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
than	than	cs	than	than	0
a	a	dt	a	a	0
modester	modester	jc	modester	modest	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
dissi	dissi	n1	dissi	dissi	0
∣	∣	sy	∣	∣	0
mulation	mulation	n1	mulation	mulation	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
the	the	dt	the	the	0
World	World	n1	World	world	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
own	own	vvi	own	own	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
livered	livered	vvn	livered	liver	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
in	in	p-acp	in	in	0
two	two	crd	two	two	0
Sermons	Sermons	n2	Sermons	sermon	0
(	(	(	(	(	0
the	the	dt	the	the	0
one	one	pi	one	one	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
