Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
HAving	HAving	vhg	HAving	have	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
beheld	beheld	vvd	beheld	behold	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
seeîng	seeîng	n1	seeîng	seeîng	0
God	God	np1	God	God	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
man	man	n1	man	man	0
also	also	av	also	also	0
,	,	,	,	,	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
a	a	dt	a	a	0
word	word	n1	word	word	0
or	or	cc	or	or	0
two	two	crd	two	two	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
loosing	loosing	vvg	losing	loose	0
my	my	po11	my	my	0
life	life	n1	life	life	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
death	death	n1	death	death	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
more	more	dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
transla	transla	fw-la	transla	transla	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
and	and	cc	and	and	0
transformed	transformed	vvn	transformed	transform	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
manifested	manifested	vvd	manifested	manifest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Faith	Faith	n1	Faith	faith	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
now	now	av	now	now	0
seen	seen	vvn	seen	see	0
man	man	n1	man	man	0
,	,	,	,	,	0
the	the	dt	the	the	0
perfection	perfection	n1	perfection	perfection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earths	earths	ng1	earth's	earth	0
Creation	Creation	n1	Creation	creation	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
vanity	vanity	n1	vanity	vanity	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
wayes	wayes	n2	ways	way	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
mutable	mutable	j	mutable	mutable	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
wind	wind	n1	wind	wind	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
sometimes	sometimes	av	sometime	sometime	0
East	East	n1	East	east	0
,	,	,	,	,	0
and	and	cc	and	and	0
sometimes	sometimes	av	sometime	sometime	0
West	West	n1	West	west	0
,	,	,	,	,	0
sometimes	sometimes	av	sometime	sometime	0
North	North	n1	North	north	0
,	,	,	,	,	0
and	and	cc	and	and	0
sometimes	sometimes	av	sometime	sometime	0
South	South	n1	South	south	0
