MOst	MOst	ds	MOst	most	0
puissant	puissant	j	puissant	puissant	0
King	King	n1	King	king	0
,	,	,	,	,	0
my	my	po11	my	my	0
dread	dread	n1	dread	dread	0
and	and	cc	and	and	0
deare	deare	j-jn	deer	dear	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
humble	humble	j	humble	humble	0
and	and	cc	and	and	0
submisse	submisse	j	submiss	submiss	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
I	I	pns11	I	i	0
your	your	po22	your	your	0
highnesse	highnesse	n1	highness	highness	0
most	most	av-ds	most	most	0
duetifull	duetifull	j	dutiful	dutiful	0
,	,	,	,	,	0
and	and	cc	and	and	0
loyall	loyall	j	loyal	loyal	0
Subiect	Subiect	n-jn	Subject	subject	0
,	,	,	,	,	0
do	do	vdb	do	do	0
herein	herein	av	herein	herein	0
present	present	vvi	present	present	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
excellent	excellent	j	excellent	excellent	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
the	the	dt	the	the	0
true	true	j	true	true	0
report	report	n1	report	report	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
fearefull	fearefull	j	fearful	fearful	0
accident	accident	n1	accident	accident	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Almighty	Almighty	j-jn	Almighty	almighty	0
God	God	np1	God	God	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
kings	kings	n2	kings	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
sent	sent	vvn	sent	send	0
among	among	p-acp	among	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
poore	poore	j	poor	poor	0
subiects	subiects	n2-jn	subjects	subject	0
at	at	p-acp	at	at	0
Oluestone	Oluestone	np1	Oluestone	Oluestone	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
county	county	n1	county	county	0
of	of	pp-f	of	of	0
Glocester	Glocester	np1	Glocester	Gloucester	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
Thursday	Thursday	np1	Thursday	Thursday	0
beeing	beeing	vbg	being	be	0
the	the	dt	the	the	0
28.	28.	crd	28.	28.	0
of	of	pp-f	of	of	0
Nouember	Nouember	np1	Nouember	November	0
last	last	ord	last	last	0
:	:	:	:	:	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
(	(	(	(	(	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
said	said	vvn	said	say	0
subiect	subiect	j-jn	subject	subject	0
)	)	)	)	)	0
was	was	vbds	was	be	0
both	both	d	both	both	0
an	an	dt	and	a	0
eare	eare	n1	ear	ear	0
