SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Have	Have	vhb	Have	have	0
alwaies	alwaies	av	always	always	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
very	very	av	very	very	0
just	just	j	just	just	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
esteemed	esteemed	vvd	esteemed	esteem	0
it	it	pn31	it	it	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
choicest	choicest	js	choicest	choice	0
advantages	advantages	n2	advantages	advantage	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
accrewed	accrewed	vvn	accrued	accrue	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
my	my	po11	my	my	0
hap	hap	n1	hap	hap	0
,	,	,	,	,	0
and	and	cc	and	and	0
happiness	happiness	n1	happiness	happiness	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
first	first	ord	first	first	0
setting	setting	vvg	setting	set	0
out	out	av	out	out	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Study	Study	n1	Study	study	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
tures	tures	av	tures	tures	0
and	and	cc	and	and	0
Divinity	Divinity	n1	Divinity	divinity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
settled	settled	vvn	settled	settle	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
house	house	n1	house	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
tu	tu	fw-la	tu	tu	0
∣	∣	sy	∣	∣	0
torage	torage	n1	torage	torage	0
and	and	cc	and	and	0
instructing	instructing	n-vvg	instructing	instruct	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Noble	Noble	j	Noble	noble	0
and	and	cc	and	and	0
Heroick	Heroick	j	Heroic	heroic	0
Uncle	Uncle	n1	Uncle	uncle	0
Sir	Sir	n1	Sir	sir	0
Rowland	Rowland	np1	Rowland	Rowland	0
Cot	Cot	np1	Cot	Cot	0
∣	∣	sy	∣	∣	0
ton	ton	zz	ton	ton	0
;	;	;	;	;	0
A	A	dt	A	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
