MY	MY	po11	MY	my	0
Honourable	Honourable	j	Honourable	honourable	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
once	once	a-acp	once	once	0
an	an	dt	and	a	0
Axiome	Axiome	n1	Axiom	axiom	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ethnicke	Ethnicke	n-jn	Ethnic	ethnic	0
Schooles	Schooles	n2	Schools	school	0
To	To	p-acp	To	to	0
a	a	dt	a	a	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
minis	minis	fw-la	minis	minis	0
vita	vita	fw-la	vita	vita	0
mortis	mortis	fw-la	mortis	mortis	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
ditatio	ditatio	fw-la	ditatio	ditatio	0
.	.	.	.	.	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
wise	wise	j	wise	wise	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
continuall	continuall	j	continual	continual	0
meditation	meditation	n1	meditation	meditation	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Principle	Principle	n1	Principle	principle	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
and	and	cc	and	and	0
Seruants	Seruants	n2	Servants	servant	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
auncient	auncient	j-jn	ancient	ancient	0
Patri	Patri	fw-la	Patri	patri	0
∣	∣	sy	∣	∣	0
arkes	arkes	n2	arks	ark	0
,	,	,	,	,	0
Primitiue	Primitiue	j	Primitive	primitive	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
retyred	retyred	vvd	retired	retire	0
Hermites	Hermites	ng1	Hermits	hermit	0
,	,	,	,	,	0
morti	morti	fw-la	morti	morti	0
∣	∣	sy	∣	∣	0
fied	fied	j-vvn-u	fied	fie	0
Anchorites	Anchorites	n2	Anchorites	anchorite	0
,	,	,	,	,	0
and	and	cc	and	and	0
zealous	zealous	j	zealous	zealous	0
professors	professors	n2	professors	professor	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
euen	euen	av	even	even	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wisest	wisest	js	wisest	wise	0
and	and	cc	and	and	0
worthiest	worthiest	js	worthiest	worthy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Heathens	Heathens	n2-jn	Heathens	heathens	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selues	selues	n2	selves	self	0
.	.	.	.	.	1
The	The	dt	The	the	0
euidence	euidence	n1	evidence	evidence	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
easily	easily	av-j	easily	easy	0
appeare	appeare	vvi	appear	appear	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
