Much	Much	av-d	Much	much	0
Honoured	Honoured	vvn	Honoured	honour	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
experience	experience	n1	experience	experience	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
can	can	vmb	can	can	0
∣	∣	sy	∣	∣	0
dour	dour	j	dour	dour	0
and	and	cc	and	and	0
ingenuitie	ingenuitie	n1	ingenuity	ingenuity	0
,	,	,	,	,	0
emboldens	emboldens	vvz	emboldens	embolden	0
me	me	pno11	me	i	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
prefix	prefix	vvi	prefix	prefix	0
your	your	po22	your	your	0
name	name	n1	name	name	0
,	,	,	,	,	0
not	not	xx	not	not	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
worth	worth	n1	worth	worth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
performed	performed	vvn	performed	perform	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
part	part	n1	part	part	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
subject	subject	j-jn	subject	subject	0
mattter	mattter	n1	matter	matter	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
book	book	n1	book	book	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
decla	decla	n1	decla	decla	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
mutuall	mutuall	j	mutual	mutual	0
intercourse	intercourse	n1	intercourse	intercourse	0
and	and	cc	and	and	0
vicissitude	vicissitude	n1	vicissitude	vicissitude	0
of	of	pp-f	of	of	0
divine	divine	j-jn	divine	divine	0
love	love	n1	love	love	0
,	,	,	,	,	0
passing	passing	vvg	passing	pass	0
betweene	betweene	p-acp	between	between	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
his	his	po31	his	his	0
Spouse	Spouse	n1	Spouse	spouse	0
;	;	;	;	;	0
set	set	vvb	set	set	0
forth	forth	av	forth	forth	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
comfortable	comfortable	j	comfortable	comfortable	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
and	and	cc	and	and	0
ravishing	ravishing	j-vvg	ravishing	ravish	0
Allegorie	Allegorie	n1	Allegory	allegory	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Marriage-Song	Marriage-Song	n1	Marriage-Song	marriage-song	0
:	:	:	:	:	0
Marriage	Marriage	n1	Marriage	marriage	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
joyfull	joyfull	j	joyful	joyful	0
passage	passage	n1	passage	passage	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
our	our	po12	our	our	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Song	Song	n1	Song	song	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
expression	expression	n1	expression	expression	0
of	of	pp-f	of	of	0
joy	joy	n1	joy	joy	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
amiable	amiable	j	amiable	amiable	0
resemblance	resemblance	n1	resemblance	resemblance	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
souls	souls	n2	souls	soul	0
spiritual	spiritual	j	spiritual	spiritual	0
conjuncti	conjuncti	fw-la	conjuncti	conjuncti	0
∣	∣	sy	∣	∣	0
on	on	zz	on	on	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
lively	lively	av-j	lively	lively	0
delineated	delineated	vvn	delineated	delineate	0
:	:	:	:	:	0
Oh!	Oh!	uh	Oh!	oh	0
the	the	dt	the	the	0
supere	supere	n1	supere	supere	0
∣	∣	sy	∣	∣	0
min	min	fw-mi	min	min	0
nt	nt	j	nt	nt	0
excellency	excellency	n1	excellency	excellency	0
of	of	pp-f	of	of	0
divine	divine	j-jn	divine	divine	0
love	love	n1	love	love	0
;	;	;	;	;	0
tis	tis	pn31|vbz	this	it|be	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
joy	joy	n1	joy	joy	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
tis	tis	pn31|vbz	this	it|be	0
the	the	dt	the	the	0
fulnesse	fulnesse	n1	fullness	fullness	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
his	his	po31	his	his	0
Crowne	Crowne	n1	Crown	crown	0
and	and	cc	and	and	0
dignitie	dignitie	n1	dignity	dignity	0
,	,	,	,	,	0
tis	tis	pn31|vbz	this	it|be	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
its	its	po31	its	its	0
opera	opera	fw-la	opera	opera	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
,	,	,	,	,	0
tis	tis	pn31|vbz	this	it|be	0
the	the	dt	the	the	0
Song	Song	n1	Song	song	0
