Dear	Dear	j-jn	Dear	dear	0
Neighbours	Neighbours	n2	Neighbours	neighbour	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
being	being	vbg	being	be	0
my	my	po11	my	my	0
design	design	n1	design	design	0
to	to	pc-acp	to	to	0
settle	settle	vvi	settle	settle	0
a	a	dt	a	a	0
monthly	monthly	j	monthly	monthly	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
beginning	beginning	n1	beginning	beginning	0
from	from	p-acp	from	from	0
Easter-day	Easter-day	n1	Easterday	easterday	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
hand	hand	n1	hand	hand	0
:	:	:	:	:	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
satisfy	satisfy	vvi	satisfy	satisfy	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
endeavouring	endeavouring	vvg	endeavouring	endeavour	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
ways	ways	n2	ways	way	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
power	power	n1	power	power	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
dispose	dispose	vvi	dispose	dispose	0
and	and	cc	and	and	0
prepare	prepare	vvi	prepare	prepare	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
constant	constant	j	constant	constant	0
attendance	attendance	n1	attendance	attendance	0
at	at	p-acp	at	at	0
it	it	pn31	it	it	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
which	which	r-crq	which	which	0
end	end	n1	end	end	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
you	you	pn22	you	you	0
this	this	d	this	this	0
little	little	j	little	little	0
plain	plain	j	plain	plain	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
contains	contains	vvz	contains	contain	0
the	the	dt	the	the	0
sum	sum	n1	sum	sum	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
necessary	necessary	j	necessary	necessary	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
already	already	av	already	already	0
Preached	Preached	vvn	Preached	preach	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
Subject	Subject	j-jn	Subject	subject	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
earnestly	earnestly	av-j	earnestly	earnest	0
beseech	beseech	vvb	beseech	beseech	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
treat	treat	n1	treat	treat	0
and	and	cc	and	and	0
require	require	vvi	require	require	0
you	you	pn22	you	you	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
answer	answer	vvi	answer	answer	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
Day	Day	n1	Day	day	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
men	men	n2	men	man	0
must	must	vmb	must	must	0
give	give	vvi	give	give	0
a	a	dt	a	a	0
strict	strict	j	strict	strict	0
and	and	cc	and	and	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
vere	vere	vvb	vere	veer	0
account	account	n1	account	account	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
us'd	us'd	vvn	used	use	0
those	those	d	those	those	0
means	means	n2	means	mean	0
and	and	cc	and	and	0
opportunities	opportunities	n2	opportunities	opportunity	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
acquaintd	acquaintd	vvn	acquaintd	acquaintd	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Duty	Duty	n1	Duty	duty	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
offer'd	offer'd	vvn	offered	offer	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
Teachers	Teachers	n2	Teachers	teacher	0
and	and	cc	and	and	0
Pastors	Pastors	ng1	Pastor's	pastor	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
peruse	peruse	vvi	peruse	peruse	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
it	it	pn31	it	it	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
seriousness	seriousness	n1	seriousness	seriousness	0
and	and	cc	and	and	0
concern	concern	vvi	concern	concern	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
I	I	pns11	I	i	0
call	call	vvb	call	call	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
witness	witness	vvi	witness	witness	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
written	written	vvn	written	write	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
reach	reach	vvi	reach	reach	0
all	all	d	all	all	0
your	your	po22	your	your	0
Scruples	Scruples	n2	Scruples	scruple	0
,	,	,	,	,	0
and	and	cc	and	and	0
answer	answer	vvi	answer	answer	0
all	all	d	all	all	0
your	your	po22	your	your	0
Difficulties	Difficulties	n2	Difficulties	difficulty	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beg	beg	vvb	beg	beg	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
let	let	vvi	let	let	0
me	me	pno11	me	i	0
know	know	vvi	know	know	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
remain	remain	vvi	remain	remain	0
unsatisfied	unsatisfied	j-vvn	unsatisfied	unsatisfy	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
such	such	d	such	such	0
farther	farther	jc	farther	far	0
Helps	Helps	n2	Helps	help	0
and	and	cc	and	and	0
Directions	Directions	n2	Directions	direction	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
appear	appear	vvi	appear	appear	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
needful	needful	j	needful	needful	0
.	.	.	.	.	1
This	This	np1	This	This	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
show	show	vvi	show	show	0
your	your	po22	your	your	0
sincerity	sincerity	n1	sincerity	sincerity	0
and	and	cc	and	and	0
honest	honest	j	honest	honest	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
coming	coming	vvg	coming	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
so	so	av	so	so	0
will	will	vmb	will	will	0
it	it	pn31	it	it	0
like	like	vvi	like	like	0
∣	∣	sy	∣	∣	0
wise	wise	n1	wise	wise	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
shortest	shortest	js	shortest	short	0
and	and	cc	and	and	0
surest	surest	js	surest	sure	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
coming	coming	n-vvg	coming	come	0
at	at	p-acp	at	at	0
it	it	pn31	it	it	0
;	;	;	;	;	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
impossible	impossible	j	impossible	impossible	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Writing	Writing	vvg	Writing	write	0
or	or	cc	or	or	0
Preaching	Preaching	vvg	Preaching	preach	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
the	the	dt	the	the	0
same	same	d	same	same	0
exact	exact	j	exact	exact	0
and	and	cc	and	and	0
speedy	speedy	j	speedy	speedy	0
resolutions	resolutions	n2	resolutions	resolution	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
doubts	doubts	n2	doubts	doubt	0
and	and	cc	and	and	0
difficulties	difficulties	n2	difficulties	difficulty	0
of	of	pp-f	of	of	0
particular	particular	j	particular	particular	0
Persons	Persons	n2	Persons	person	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
verbal	verbal	j	verbal	verbal	0
conferences	conferences	n2	conferences	conference	0
;	;	;	;	;	0
wherein	wherein	c-crq	wherein	wherein	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
satisfa	satisfa	n1	satisfa	satisfa	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
of	of	pp-f	of	of	0
puting	puting	vvg	putting	put	0
their	their	po32	their	their	0
Case	Case	n1	Case	case	0
,	,	,	,	,	0
and	and	cc	and	and	0
hearing	hearing	vvg	hearing	hear	0
it	it	pn31	it	it	0
answered	answered	vvd	answered	answer	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
own	own	d	own	own	0
way	way	n1	way	way	0
.	.	.	.	.	1
May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
God	God	np1	God	God	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Great	Great	j	Great	great	0
Goodness	Goodness	n1	Goodness	goodness	0
,	,	,	,	,	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
excite	excite	vvi	excite	excite	0
,	,	,	,	,	0
direct	direct	vvi	direct	direct	0
and	and	cc	and	and	0
bless	bless	vvb	bless	bless	0
your	your	po22	your	your	0
Endeavours	Endeavours	n2	Endeavours	endeavour	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Reli	Reli	np1	Reli	Reli	0
∣	∣	sy	∣	∣	0
gious	gious	j	gious	gious	0
Matters	Matters	n2	Matters	matter	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
adorn	adorn	vvi	adorn	adorn	0
the	the	dt	the	the	0
Do	Do	vdb	Do	do	0
∣	∣	sy	∣	∣	0
ctrine	ctrine	n1	ctrine	ctrine	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
doing	doing	vdg	doing	do	0
,	,	,	,	,	0
Glorify	Glorify	vvb	Glorify	glorify	0
God	God	np1	God	God	0
,	,	,	,	,	0
make	make	vvb	make	make	0
your	your	po22	your	your	0
calling	calling	n-vvg	calling	call	0
and	and	cc	and	and	0
election	election	n1	election	election	0
sure	sure	j	sure	sure	0
;	;	;	;	;	0
and	and	cc	and	and	0
fulfil	fulfil	vvi	fulfil	fulfil	0
the	the	dt	the	the	0
joy	joy	n1	joy	joy	0
of	of	pp-f	of	of	0
Feb.	Feb.	np1	Feb.	Feb.	0
the	the	dt	the	the	0
20th	20th	ord	20th	20th	0
,	,	,	,	,	0
1699.	1699.	crd	1699.	1699.	1
