Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
KIng	KIng	n1	KIng	king	0
IAMES	IAMES	np1	IAMES	Iames	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
and	and	cc	and	and	0
blessed	blessed	j-vvn	blessed	bless	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
the	the	dt	the	the	0
mysteries	mysteries	n2	mysteries	mystery	0
of	of	pp-f	of	of	0
Popery	Popery	n1	Popery	popery	0
better	better	av-jc	better	better	0
then	then	cs	then	than	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
predecessors	predecessors	n2	predecessors	predecessor	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
God	God	np1	God	God	0
was	was	vbds	was	be	0
robd	robd	vvn	robbed	rob	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Invocation	Invocation	n1	Invocation	invocation	0
of	of	pp-f	of	of	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
vowing	vowing	vvg	vowing	vow	0
to	to	p-acp	to	to	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
beleeving	beleeving	vvg	believing	believe	0
in	in	p-acp	in	in	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
sacrificing	sacrificing	vvg	sacrificing	sacrifice	0
to	to	pc-acp	to	to	0
I	I	sy	I	i	0
∣	∣	sy	∣	∣	0
mages	mages	n2	mages	mage	0
,	,	,	,	,	0
adoring	adoring	vvg	adoring	adore	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
breaden	breaden	j	breaden	breaden	0
god	god	n1	god	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
likes	likes	vvz	likes	like	0
:	:	:	:	:	0
and	and	cc	and	and	0
how	how	q-crq	how	how	0
Kings	Kings	n2	Kings	king	0
and	and	cc	and	and	0
Princes	Princes	n2	Princes	prince	0
were	were	vbdr	were	be	0
spoi	spoi	wd	sp	sp	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
soveraignty	soveraignty	n1	sovereignty	sovereignty	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Popes	Popes	n2	Popes	pope	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
empting	empting	n-vvg	emptying	empty	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Clergy	Clergy	n1	Clergy	clergy	0
men	men	n2	men	man	0
from	from	p-acp	from	from	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
absolving	absolving	vvg	absolving	absolve	0
their	their	po32	their	their	0
subiects	subiects	n2-jn	subjects	subject	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Oath	Oath	n1	Oath	oath	0
of	of	pp-f	of	of	0
Allegiance	Allegiance	n1	Allegiance	allegiance	0
;	;	;	;	;	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
Inferiour	Inferiour	j-jn	Inferior	inferior	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
were	were	vbdr	were	be	0
hindred	hindred	vvn	hindered	hinder	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
