MOST	MOST	av-ds	MOST	most	0
Dear	Dear	j-jn	Dear	dear	0
and	and	cc	and	and	0
Pretious	Pretious	j	Precious	precious	0
Friends	Friends	n2	Friends	friend	0
;	;	;	;	;	0
Pretious	Pretious	j	Precious	precious	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
late	late	j	late	late	0
Pretious	Pretious	j	Precious	precious	0
Faith	Faith	n1	Faith	faith	0
obtained	obtained	vvn	obtained	obtain	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
2	2	crd	2	2	0
Pet.	Pet.	np1	Pet.	Pet.	1
1.1	1.1	crd	1.1	1.1	0
.	.	.	.	.	1
Simon	Simon	np1	Simon	Simon	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
a	a	dt	a	a	0
Servant	Servant	n1	Servant	servant	0
and	and	cc	and	and	0
an	an	dt	and	a	0
Apostle	Apostle	n1	Apostle	apostle	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
obtained	obtained	vvn	obtained	obtain	0
like	like	av-j	like	like	0
pretious	pretious	j	precious	precious	0
Faith	Faith	n1	Faith	faith	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
righ	righ	j-jn	righ	right	0
∣	∣	sy	∣	∣	0
teousness	teousness	n1-u	teousness	teousnes	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
By	By	p-acp	By	by	0
which	which	r-crq	which	which	0
