GENTLEMEN	GENTLEMEN	np1	GENTLEMEN	Gentlemen	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
know	know	vvb	know	know	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
endeuoured	endeuoured	vvd	endeavoured	endeavour	0
these	these	d	these	these	0
lines	lines	n2	lines	line	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
distinguished	distinguished	vvn	distinguished	distinguish	0
of	of	pp-f	of	of	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
,	,	,	,	,	0
both	both	d	both	both	0
currant	currant	n1	currant	currant	0
and	and	cc	and	and	0
counterfeit	counterfeit	n-jn	counterfeit	counterfeit	0
:	:	:	:	:	0
I	I	pns11	I	i	0
call	call	vvb	call	call	0
them	them	pno32	them	they	0
currant	currant	n1	currant	currant	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
wel	wel	av	well	well	0
known	known	vvn	known	know	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
by	by	p-acp	by	by	0
discent	discent	n1	dissent	descent	0
,	,	,	,	,	0
or	or	cc	or	or	0
haue	haue	vhb	have	have	0
been	been	vbn	been	be	0
otherwise	otherwise	av	otherwise	otherwise	0
aduā	aduā	fw-la	aduā	aduā	0
∣	∣	sy	∣	∣	0
ced	ced	vvn	ced	ce	0
by	by	p-acp	by	by	0
desert	desert	n1	desert	desert	0
▪	▪	▪	▪	▪	0
eyther	eyther	av-d	either	either	0
by	by	p-acp	by	by	0
seruice	seruice	n1	service	service	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
field	field	n1	field	field	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
vertuous	vertuous	j	virtuous	virtuous	0
indeauour	indeauour	n1	endeavour	endeavour	0
,	,	,	,	,	0
ending	ending	vvg	ending	end	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
generall	generall	j	general	general	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
wealth	wealth	n1	wealth	wealth	0
.	.	.	.	.	1
I	I	pns11	I	i	0
call	call	vvb	call	call	0
them	them	pno32	them	they	0
counterfeit	counterfeit	vvi	counterfeit	counterfeit	0
,	,	,	,	,	0
that	that	cst	that	that	0
do	do	vdb	do	do	0
vsurpe	vsurpe	vvi	usurp	usurp	0
the	the	dt	the	the	0
name	name	n1	name	name	0
&	&	cc	&	and	0
title	title	n1	title	title	0
of	of	pp-f	of	of	0
gentle	gentle	j	gentle	gentle	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
lately	lately	av-j	lately	late	0
crept	crept	vvn	crept	creep	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
thatcht	thatcht	j-vvn	thatched	thatch	0
house	house	n1	house	house	0
,	,	,	,	,	0
or	or	cc	or	or	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
dunghil	dunghil	n1	dunghill	dunghill	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
scraping	scraping	vvg	scraping	scrape	0
together	together	av	together	together	0
alittle	alittle	av	alittle	alittle	0
pelfe	pelfe	n1	pelf	pelf	0
,	,	,	,	,	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
neither	neither	dx	neither	neither	0
petigree	petigree	n1	pedigree	pedigree	0
,	,	,	,	,	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
nr	nr	zz	nr	nr	0
honesty	honesty	n1	honesty	honesty	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
claime	claime	n1	claim	claim	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
will	will	vmb	will	will	0
intrude	intrude	vvi	intrude	intrude	0
themselues	themselues	px32	themselves	themselves	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
more	more	av-dc	more	more	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
then	then	av	then	then	0
becommeth	becommeth	vvz	becomes	become	0
basenes	basenes	n1	baseness	baseness	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
neither	neither	av-dx	neither	neither	0
offnd	offnd	vvi	offnd	offnd	0
the	the	dt	the	the	0
honest	honest	j	honest	honest	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
discontent	discontent	j-jn	discontent	discontent	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
little	little	av-j	little	little	0
rubd	rubd	vvd	rubbed	rub	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
gaule	gaule	n1	gaul	gall	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
kicke	kicke	vvi	kick	kick	0
in	in	p-acp	in	in	0
Gods	Gods	ng1	Gods	god	0
name	name	n1	name	name	0
.	.	.	.	.	1
Hee	Hee	pns31	He	he	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
endure	endure	vvi	endure	endure	0
the	the	dt	the	the	0
reprehension	reprehension	n1	reprehension	reprehension	0
of	of	pp-f	of	of	0
Sinne	Sinne	n1	Sin	sin	0
,	,	,	,	,	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
neuer	neuer	av-x	never	never	0
goe	goe	vvi	go	go	0
to	to	p-acp	to	to	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
abide	abide	vvi	abide	abide	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
folly	folly	n1	folly	folly	0
reproued	reproued	vvd	reproved	reprove	0
,	,	,	,	,	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
ne	ne	ccx	ne	ne	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
reade	reade	vvi	read	read	0
Bookes	Bookes	n2	Books	book	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
as	as	p-acp	as	as	0
mistres	mistres	n1	mistress	mistress	0
Minx	Minx	n1	Minx	minx	0
is	is	vbz	is	be	0
many	many	d	many	many	0
times	times	n2	times	time	0
sicke	sicke	j	sick	sick	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
shee	shee	pns31	she	she	0
cannot	cannot	vmbx	cannot	can	0
tell	tell	vvi	tell	tell	0
where	where	c-crq	where	where	0
:	:	:	:	:	0
so	so	av	so	so	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
some	some	d	some	some	0
would	would	vmd	would	will	0
fame	fame	n1	fame	fame	0
finde	finde	vvi	find	find	0
fault	fault	n1	fault	fault	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
tell	tell	vvi	tell	tell	0
how	how	c-crq	how	how	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reprehending	reprehending	vvg	reprehending	reprehend	0
humour	humour	n1	humour	humour	0
,	,	,	,	,	0
here	here	av	here	here	0
is	is	vbz	is	be	0
matter	matter	n1	matter	matter	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
vpon	vpon	p-acp	upon	upon	0
.	.	.	.	.	1
My	My	po11	My	my	0
lines	lines	n2	lines	line	0
are	are	vbr	are	be	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Shooma	Shooma	n1	Shooma	shooma	0
∣	∣	sy	∣	∣	0
kers	kers	uh	kers	kers	0
leather	leather	n1	leather	leather	0
