Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
:	:	:	:	:	0
THough	THough	cs	THough	though	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
last	last	ord	last	last	0
ages	ages	ng1	ages	age	0
Vice	Vice	n1	Vice	vice	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
esteemed	esteemed	vvn	esteemed	esteem	0
above	above	p-acp	above	above	0
Ver	Ver	np1	Ver	Ver	0
∣	∣	sy	∣	∣	0
tue	tue	uh	tue	tue	0
,	,	,	,	,	0
and	and	cc	and	and	0
men	men	n2	men	man	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
it	it	pn31	it	it	0
their	their	po32	their	their	0
businesse	businesse	n1	business	business	0
to	to	pc-acp	to	to	0
advance	advance	vvi	advance	advance	0
their	their	po32	their	their	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
tunes	tunes	n2	tunes	tune	0
by	by	p-acp	by	by	0
wicked	wicked	j	wicked	wicked	0
means	means	n2	means	mean	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
looke	looke	vvb	look	look	0
backe	backe	av	back	back	0
to	to	p-acp	to	to	0
former	former	j	former	former	0
ages	ages	n2	ages	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Hermes	Hermes	np1	Hermes	Hermes	0
Trisme	Trisme	n1	Trisme	trisme	0
∣	∣	sy	∣	∣	0
gistus	gistus	fw-la	gistus	gistus	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
called	called	vvn	called	call	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
being	being	vbg	being	be	0
hid	hid	vvn	hid	hide	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Reeds	Reeds	n2	Reeds	reed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
waters	waters	n2	waters	water	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
Hermes	Hermes	np1	Hermes	Hermes	0
Trismegistus	Trismegistus	np1	Trismegistus	Trismegistus	0
,	,	,	,	,	0
he	he	pns31	he	he	0
stiles	stiles	vvz	stile	still	0
himselfe	himselfe	px31	himself	himself	0
the	the	av	the	then	0
thrice	thrice	av	thrice	thrice	0
great	great	j	great	great	0
Interpreter	Interpreter	n1	Interpreter	interpreter	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
ving	ving	vhg	ving	ve	0
three	three	crd	three	three	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Philosophy	Philosophy	n1	Philosophy	philosophy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
appeare	appeare	vvi	appear	appear	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Smaragdine	Smaragdine	np1	Smaragdine	Smaragdine	0
Table	Table	n1	Table	table	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
