TO	TO	p-acp	TO	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
despised	despised	vvn	despised	despise	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Out	Out	av	Out	out	0
∣	∣	sy	∣	∣	0
casts	casts	vvz	casts	cast	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
off-scouring	off-scouring	j	offscouring	offscouring	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
,	,	,	,	,	0
too	too	av	too	too	0
many	many	d	many	many	0
mens	mens	ng2	men's	man	0
opinions	opinions	n2	opinions	opinion	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
adjudged	adjudged	vvn	adjudged	adjudge	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
not	not	xx	not	not	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
entertain'd	entertain'd	vvn	entertained	entertain	0
into	into	p-acp	into	into	0
Society	Society	n1	Society	society	0
or	or	cc	or	or	0
conference	conference	n1	conference	conference	0
,	,	,	,	,	0
are	are	vbr	are	be	0
these	these	d	these	these	0
few	few	d	few	few	0
lines	lines	n2	lines	line	0
directed	directed	vvn	directed	direct	0
and	and	cc	and	and	0
dedicated	dedicated	vvn	dedicated	dedicate	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
though	though	cs	though	though	0
soiled	soiled	vvn	soiled	soil	0
and	and	cc	and	and	0
sullied	sullied	vvn	sullied	sully	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
long	long	j	long	long	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fliction	fliction	n1	fliction	fliction	0
,	,	,	,	,	0
may	may	vmb	may	may	0
yet	yet	av	yet	yet	0
return	return	vvi	return	return	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
smitten	smitten	vvn	smitten	smite	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
finde	finde	vvi	find	find	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
consolation	consolation	n1	consolation	consolation	0
,	,	,	,	,	0
and	and	cc	and	and	0
refreshment	refreshment	n1	refreshment	refreshment	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
souls	souls	n2	souls	soul	0
and	and	cc	and	and	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
infinite	infinite	j	infinite	infinite	0
mercy	mercy	n1	mercy	mercy	0
and	and	cc	and	and	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
blessed	blessed	vvn	blessed	bless	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
You	You	pn22	You	you	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
know	know	vvi	know	know	0
that	that	d	that	that	0
your	your	po22	your	your	0
Adver	Adver	n1	Adver	adver	0
∣	∣	sy	∣	∣	0
saries	saries	n2-j	saries	saries	0
are	are	vbr	are	be	0
many	many	d	many	many	0
,	,	,	,	,	0
both	both	av-d	both	both	0
for	for	p-acp	for	for	0
Tongue	Tongue	n1	Tongue	tongue	0
and	and	cc	and	and	0
Pen	Pen	n1	Pen	pen	0
,	,	,	,	,	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
few	few	d	few	few	0
or	or	cc	or	or	0
none	none	pix	none	none	0
appearing	appearing	vvg	appearing	appear	0
to	to	pc-acp	to	to	0
plead	plead	vvi	plead	plead	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
amongst	amongst	p-acp	among	among	0
those	those	d	those	those	0
few	few	d	few	few	0
this	this	d	this	this	0
Authour	Authour	n1	Author	author	0
hath	hath	vhz	hath	have	0
exposed	exposed	vvn	exposed	expose	0
himself	himself	px31	himself	himself	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
defence	defence	n1	defence	defence	0
,	,	,	,	,	0
he	he	pns31	he	he	0
weighs	weighs	vvz	weighs	weigh	0
not	not	xx	not	not	0
the	the	dt	the	the	0
reproaches	reproaches	n2	reproaches	reproach	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
so	so	av	so	so	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
you	you	pn22	you	you	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
serviceable	serviceable	j	serviceable	serviceable	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
to	to	a-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
gathering	gathering	n-vvg	gathering	gather	0
and	and	cc	and	and	0
grafting	grafting	vvg	grafting	graft	0
in	in	p-acp	in	in	0
again	again	av	again	again	0
.	.	.	.	.	1
Two	Two	crd	Two	two	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
offered	offered	vvn	offered	offer	0
to	to	p-acp	to	to	0
