MOst	MOst	ds	MOst	most	0
Noble	Noble	j	Noble	noble	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
if	if	cs	if	if	0
shad	shad	vhd	shad	shad	0
¦	¦	sy	¦	¦	0
dowes	dowes	ng2	dowes	dowes	0
could	could	vmd	could	can	0
amaze	amaze	vvi	amaze	amaze	0
the	the	dt	the	the	0
Wise	Wise	j	Wise	wise	0
,	,	,	,	,	0
my	my	po11	my	my	0
Title-Page	Title-Page	n1	Title-Page	title-page	0
might	might	vmd	might	may	0
giue	giue	vvi	give	give	0
offence	offence	n1	offence	offence	0
.	.	.	.	.	1
It	It	pn31	It	it	0
speakes	speakes	vvz	speaks	speak	0
of	of	pp-f	of	of	0
Fire	Fire	n1	Fire	fire	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
warme	warme	vvi	warm	warm	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
burne	burne	vvi	burn	burn	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
vnles	vnles	cs	unless	unless	0
stubble	stubble	n1	stubble	stubble	0
.	.	.	.	.	1
No	No	dx	No	no	0
man	man	n1	man	man	0
shall	shall	vmb	shall	shall	0
neede	neede	vvi	need	need	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
for	for	p-acp	for	for	0
Buckets	Buckets	n2	Buckets	bucket	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
it	it	pn31	it	it	0
out	out	av	out	out	0
,	,	,	,	,	0
or	or	cc	or	or	0
Hookes	Hookes	n2	Hooks	hook	0
to	to	pc-acp	to	to	0
pull	pull	vvi	pull	pull	0
downe	downe	a-acp	down	down	0
any	any	d	any	any	0
liuing-house	liuing-house	n1	liuing-house	liuing-house	0
on	on	p-acp	on	on	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
kindleth	kindleth	vvz	kindleth	kindle	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
ground	ground	n1	ground	ground	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
Vtopian	Vtopian	jp	Utopian	utopian	0
Spirit	Spirit	n1	Spirit	spirit	0
to	to	p-acp	to	to	0
mould	mould	n1	mould	mould	0
a	a	dt	a	a	0
new	new	j	new	new	0
Common-Wealth	Common-Wealth	n1	Common-Wealth	commonwealth	0
:	:	:	:	:	0
no	no	dx	no	no	0
warrant	warrant	n1	warrant	warrant	0
for	for	p-acp	for	for	0
Sedition	Sedition	n1	Sedition	sedition	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
the	the	dt	the	the	0
