WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
finished	finished	vvn	finished	finish	0
the	the	dt	the	the	0
prece	prece	n1	prece	prece	0
∣	∣	sy	∣	∣	0
dent	dent	n1	dent	dent	0
Epistles	Epistles	n2	Epistles	epistle	0
(	(	(	(	(	0
welbeloued	welbeloued	j	well-beloved	well-beloved	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
I	I	pns11	I	i	0
considerd	considerd	vvn	considered	consider	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
Principles	Principles	n2	Principles	principle	0
,	,	,	,	,	0
and	and	cc	and	and	0
grounds	grounds	n2	grounds	ground	0
of	of	pp-f	of	of	0
Christianity	Christianity	np1	Christianity	Christianity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
expounded	expounded	vvn	expounded	expound	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
:	:	:	:	:	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
doe	doe	vdi	do	do	0
some	some	d	some	some	0
further	further	jc	further	further	0
seruice	seruice	n1	service	service	0
pleasing	pleasing	vvg	pleasing	please	0
God	God	np1	God	God	0
,	,	,	,	,	0
acceptable	acceptable	j	acceptable	acceptable	0
and	and	cc	and	and	0
profitable	profitable	j	profitable	profitable	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
(	(	(	(	(	0
being	being	vbg	being	be	0
as	as	a-acp	as	as	0
yet	yet	av	yet	yet	0
but	but	p-acp	but	but	0
nouices	nouices	n2	novices	novice	0
and	and	cc	and	and	0
younglings	younglings	n2	younglings	youngling	0
in	in	p-acp	in	in	0
Religion	Religion	n1	Religion	religion	0
:	:	:	:	:	0
)	)	)	)	)	0
if	if	cs	if	if	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
speci	speci	fw-fr	speci	speci	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
commend	commend	vvi	commend	commend	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
meditations	meditations	n2	meditations	meditation	0
.	.	.	.	.	1
And	And	cc	And	and	0
owsoeuer	owsoeuer	av	owsoeuer	owsoeuer	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
stranger	stranger	n1	stranger	stranger	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
been	been	vbn	been	be	0
discouraged	discouraged	vvn	discouraged	discourage	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
such	such	d	such	such	0
is	is	vbz	is	be	0
,	,	,	,	,	0
&	&	cc	&	and	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
waies	waies	n2	ways	way	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
mine	mine	po11	mine	my	0
vnfained	vnfained	j	unfeigned	unfeigned	0
loue	loue	n1	love	love	0
&	&	cc	&	and	0
good	good	j	good	good	0
affection	affection	n1	affection	affection	0
twards	twards	av-j	twards	twards	0
her	her	pno31	her	she	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
now	now	av	now	now	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
prouidence	prouidence	n1	providence	providence	0
)	)	)	)	)	0
is	is	vbz	is	be	0
become	become	vvn	become	become	0
yours	yours	png22	yours	you	0
:	:	:	:	:	0
that	that	cst	that	that	0
this	this	d	this	this	0
could	could	vmd	could	can	0
nt	nt	vvi	nt	nt	0
hinder	hinder	vvi	hinder	hinder	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
otherwise	otherwise	av	otherwise	otherwise	0
rest	rest	n1	rest	rest	0
perswaded	perswaded	vvd	persuaded	persuade	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
all	all	d	all	all	0
good	good	j	good	good	0
offices	offices	n2	offices	office	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
loue	loue	n1	love	love	0
now	now	av	now	now	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
her	her	pno31	her	she	0
,	,	,	,	,	0
or	or	cc	or	or	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
her	her	po31	her	her	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
will	will	vmb	will	will	0
as	as	a-acp	as	as	0
kindely	kindely	av-j	kindly	kind	0
in	in	p-acp	in	in	0
uery	uery	j	very	very	0
degree	degree	n1	degree	degree	0
be	be	vbi	be	be	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
tertained	tertained	vvd	tertained	tertain	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
directly	directly	av-j	directly	direct	0
aimed	aimed	vvd	aimed	aim	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
alone	alone	av-j	alone	alone	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
good	good	j	good	good	0
Madame	Madame	n1	Madame	madam	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
part	part	n1	part	part	0
,	,	,	,	,	0
cherish	cherish	vvb	cherish	cherish	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
good	good	j	good	good	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
all	all	d	all	all	0
good	good	j	good	good	0
motions	motions	n2	motions	motion	0
and	and	cc	and	and	0
affections	affections	n2	affections	affection	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
kinde	kinde	n1	kind	kind	0
and	and	cc	and	and	0
louing	louing	j-vvg	loving	love	0
Husband	Husband	n1	Husband	husband	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
principall	principall	j-jn	principal	principal	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Creation	Creation	n1	Creation	creation	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
Helper	Helper	n1	Helper	helper	0
:	:	:	:	:	0
So	So	av	So	so	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
apply	apply	vvb	apply	apply	0
,	,	,	,	,	0
and	and	cc	and	and	0
endeuour	endeuour	n1	endeavour	endeavour	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
cheerefull	cheerefull	j	cheerful	cheerful	0
,	,	,	,	,	0
comfortable	comfortable	j	comfortable	comfortable	0
,	,	,	,	,	0
and	and	cc	and	and	0
hlpfull	hlpfull	j	hlpfull	hlpfull	0
indeed	indeed	av	indeed	indeed	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
duties	duties	n2	duties	duty	0
and	and	cc	and	and	0
respects	respects	n2	respects	respect	0
which	which	r-crq	which	which	0
concerne	concerne	vvb	concern	concern	0
this	this	d	this	this	0
life	life	n1	life	life	0
:	:	:	:	:	0
So	So	av	So	so	0
especially	especially	av-j	especially	especial	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
concerne	concerne	vvb	concern	concern	0
Gods	Gods	ng1	Gods	god	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
toge	toge	n1	toga	toge	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
good	good	j	good	good	0
and	and	cc	and	and	0
saluation	saluation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
any	any	d	any	any	0
way	way	n1	way	way	0
belong	belong	vvb	belong	belong	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
or	or	cc	or	or	0
depend	depend	vvb	depend	depend	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
(	(	(	(	(	0
welbeloued	welbeloued	j	well-beloved	well-beloved	0
Mr	Mr	n1	Mr	mr.	0
Thomas	Thomas	np1	Thomas	Thomas	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
hitherto	hitherto	av	hitherto	hitherto	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
godly	godly	j	godly	godly	0
Parents	Parents	n2	Parents	parent	0
,	,	,	,	,	0
been	been	vbn	been	be	0
carefully	carefully	av-j	carefully	careful	0
traded	traded	vvn	traded	trade	0
and	and	cc	and	and	0
trained	trained	vvn	trained	train	0
vp	vp	a-acp	up	up	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
and	and	cc	and	and	0
nurture	nurture	n1	nurture	nurture	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
:	:	:	:	:	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
docible	docible	j	docible	docible	0
,	,	,	,	,	0
tractable	tractable	j	tractable	tractable	0
,	,	,	,	,	0
and	and	cc	and	and	0
towardly	towardly	j	towardly	towardly	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
report	report	vvi	report	report	0
vpon	vpon	p-acp	upon	upon	0
some	some	d	some	some	0
good	good	j	good	good	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
yor	yor	po22	yor	your	0
beha	beha	n1	beha	beha	0
∣	∣	sy	∣	∣	0
uiour	uiour	n1	uiour	uiour	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
gestures	gestures	n2	gestures	gesture	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
speech	speech	n1	speech	speech	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
practices	practices	n2	practices	practice	0
,	,	,	,	,	0
making	making	vvg	making	make	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
knowne	knowne	vvn	known	know	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
vprightnes	vprightnes	n1	uprightness	uprightness	0
and	and	cc	and	and	0
good	good	j	good	good	0
meaning	meaning	n1	meaning	meaning	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
without	without	p-acp	without	without	0
dissimulati	dissimulati	n1	dissimulati	dissimulati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
:	:	:	:	:	0
According	According	vvg	According	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
Salomon	Salomon	np1	Salomon	Salomon	0
,	,	,	,	,	0
Pro.	Pro.	np1	Pro.	Pro.	1
20.11	20.11	crd	20.11	20.11	0
.	.	.	.	.	1
Pro.	Pro.	np1	Pro.	Pro.	0
20.	20.	crd	20.	20.	1
Euen	Euen	np1	Euen	Even	0
a	a	dt	a	a	0
child	child	n1	child	child	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
knowne	knowne	vvn	known	know	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
conuersation	conuersation	n1	conversation	conversation	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
pure	pure	j	pure	pure	0
,	,	,	,	,	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
his	his	po31	his	his	0
worke	worke	n1	work	work	0
bee	bee	vbi	be	be	0
right	right	j-jn	right	right	0
:	:	:	:	:	0
So	So	av	So	so	0
settl	settl	n1	settl	settl	0
your	your	po22	your	your	0
slfe	slfe	n1	slfe	slfe	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
forward	forward	av-j	forward	forward	0
in	in	p-acp	in	in	0
grace	grace	n1	grace	grace	0
and	and	cc	and	and	0
goodnes	goodnes	n1	goodness	goodness	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
yeeres	yeeres	n2	years	year	0
and	and	cc	and	and	0
dayes	dayes	n2	days	day	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
you	you	pn22	you	you	0
be	be	vbi	be	be	0
sure	sure	j	sure	sure	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
an	an	zz	an	an	0
i	i	sy	i	i	0
∣	∣	sy	∣	∣	0
ent	ent	n1	ent	ent	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
rewarded	rewarded	vvn	rewarded	reward	0
with	with	p-acp	with	with	0
saluation	saluation	n1	salvation	salvation	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
honoured	honoured	vvn	honoured	honour	0
among	among	p-acp	among	among	0
all	all	d	all	all	0
good	good	j	good	good	0
men	men	n2	men	man	0
with	with	p-acp	with	with	0
praise	praise	n1	praise	praise	0
and	and	cc	and	and	0
estimation	estimation	n1	estimation	estimation	0
