IF	IF	cs	IF	if	0
I	I	pns11	I	i	0
HAD	HAD	vhd	HAD	have	0
NOT	NOT	xx	NOT	not	0
OF	OF	pp-f	OF	of	0
longe	longe	j	long	long	0
tyme	tyme	n1	time	time	0
past	past	j	past	past	0
conceyued	conceyued	vvn	conceived	conceive	0
a	a	dt	a	a	0
sure	sure	j	sure	sure	0
truste	truste	n1	trust	trust	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
confydence	confydence	n1	confidence	confidence	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
noble	noble	j	noble	noble	0
prince	prince	n1	prince	prince	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
synguler	synguler	j	singular	singular	0
gē	gē	fw-la	gē	gē	0
∣	∣	sy	∣	∣	0
tylnes	tylnes	n1	tylnes	tylnes	0
,	,	,	,	,	0
and	and	cc	and	and	0
accustomed	accustomed	j-vvn	accustomed	accustom	0
humani	humani	n1	humani	humani	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
dayly	dayly	av-j	daily	daily	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
your	your	po22	your	your	0
seruātes	seruātes	n2	servants	servant	0
&	&	cc	&	and	0
subiectes	subiectes	n2-jn	subjects	subject	0
,	,	,	,	,	0
your	your	po22	your	your	0
highnes	highnes	n1	highness	highness	0
declareth	declareth	vvz	declareth	declare	0
openly	openly	av-j	openly	open	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wolde	wolde	vmd	would	will	0
neuer	neuer	av-x	never	never	0
haue	haue	vhi	have	have	0
vsed	vsed	vvn	used	use	0
such	such	d	such	such	0
boldnes	boldnes	n1	boldness	boldness	0
and	and	cc	and	and	0
audacite	audacite	n1	audacity	audacity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
exhibyte	exhibyte	vvi	exhibyte	exhibyte	0
and	and	cc	and	and	0
present	present	vvi	present	present	0
this	this	d	this	this	0
my	my	po11	my	my	0
rude	rude	j	rude	rude	0
writynge	writynge	n1	writing	writing	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
gracis	gracis	fw-la	gracis	gracis	0
mooste	mooste	av-ds	most	most	0
indifferent	indifferent	j	indifferent	indifferent	0
iudgement	iudgement	n1	judgement	judgement	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
moche	moche	d	much	much	0
and	and	cc	and	and	0
longe	longe	av-j	long	long	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
doubted	doubted	vvn	doubted	doubt	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
hit	hit	n1	hit	hit	0
shulde	shulde	vmd	should	shall	0
pertayne	pertayne	vvi	pertain	pertain	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
other	other	j-jn	other	other	0
by	by	p-acp	by	by	0
worde	worde	n1	word	word	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
writyng	writyng	n1	writing	writing	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
touche	touche	vvi	touch	touch	0
any	any	d	any	any	0
suche	suche	d	such	such	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
weyght	weyght	n1	weight	weight	0
and	and	cc	and	and	0
gra	gra	fw-mi	gra	gra	0
∣	∣	sy	∣	∣	0
uyte	uyte	n1	uyte	uyte	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
as	as	a-acp	as	as	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
syde	syde	n1	side	side	0
,	,	,	,	,	0
many	many	d	many	many	0
thynges	thynges	n2	things	thing	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
me	me	pno11	me	i	0
'	'	'	'	'	0
to	to	pc-acp	to	to	0
kepe	kepe	vvi	keep	keep	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
consyderynge	consyderynge	vvg	considering	consider	0
myn	myn	po11	mine	my	0
own	own	d	own	own	0
state	state	n1	state	state	0
,	,	,	,	,	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
and	and	cc	and	and	0
degre	degre	n1	degree	degree	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
late	late	av-j	late	late	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
admytted	admytted	vvn	admitted	admit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
seruyce	seruyce	n1	service	service	0
of	of	pp-f	of	of	0
youre	youre	po22	your	your	0
maiestye	maiestye	n1	majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
howe	howe	c-crq	how	how	0
lyttell	lyttell	j	little	little	0
experte	experte	j	expert	expert	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
polycie	polycie	n1	policy	policy	0
:	:	:	:	:	0
so	so	av	so	so	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
syde	syde	n1	side	side	0
,	,	,	,	,	0
dyuers	dyuers	j	dyuers	diverse	0
thynges	thynges	n2	things	thing	0
styrred	styrred	vvd	stirred	stir	0
me	me	pno11	me	i	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
myne	myne	po11	mine	my	0
affecte	affecte	vvi	affect	affect	0
and	and	cc	and	and	0
pourpose	pourpose	n1	purpose	purpose	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
grace	grace	n1	grace	grace	0
playnly	playnly	av-j	plainly	plain	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
moued	moued	vvn	moved	move	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
moche	moche	av-d	much	much	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
your	your	po22	your	your	0
great	great	j	great	great	0
and	and	cc	and	and	0
synguler	synguler	j	singular	singular	0
humanyte	humanyte	n1	humanity	humanity	0
,	,	,	,	,	0
wherin	wherin	c-crq	wherein	wherein	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
monge	monge	p-acp	monge	among	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
princely	princely	j	princely	princely	0
vertues	vertues	n2	virtues	virtue	0
your	your	po22	your	your	0
highnes	highnes	n1	highness	highness	0
excellyth	excellyth	vvz	excellyth	excellyth	0
:	:	:	:	:	0
moued	moued	vvd	moved	move	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
highe	highe	j	high	high	0
iuge	iuge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
mente	mente	fw-la	mente	mente	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
goodnes	goodnes	n1	goodness	goodness	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
aboue	aboue	p-acp	above	above	0
other	other	j-jn	other	other	0
princis	princis	n2	princes	prince	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
gyuen	gyuen	vvn	given	give	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
maters	maters	n2	maters	matter	0
of	of	pp-f	of	of	0
tru	tru	j	true	true	0
reli	reli	fw-la	reli	reli	0
∣	∣	sy	∣	∣	0
gion	gion	n1	gion	gion	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
iuste	iuste	j	just	just	0
polycy	polycy	n1	policy	policy	0
:	:	:	:	:	0
and	and	cc	and	and	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
moued	moued	vvd	moved	move	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
present	present	j	present	present	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
coūtrey	coūtrey	n1	country	country	0
&	&	cc	&	and	0
weigh	weigh	vvi	weigh	weigh	0
∣	∣	sy	∣	∣	0
ty	ty	vvi	ty	tie	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
thinges	thinges	n2	things	thing	0
perteining	perteining	vvg	pertaining	pertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
controuersy	controuersy	n1	controversy	controversy	0
here	here	av	here	here	0
amonge	amonge	p-acp	among	among	0
vs	vs	pno12	us	we	0
:	:	:	:	:	0
In	In	p-acp	In	in	0
the	the	dt	the	the	0
redresse	redresse	n1	redress	redress	0
and	and	cc	and	and	0
due	due	j-jn	due	due	0
order	order	n1	order	order	0
wherof	wherof	c-crq	whereof	whereof	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
thynke	thynke	vvb	think	think	0
)	)	)	)	)	0
stondeth	stondeth	vvz	standeth	stand	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
poynte	poynte	n1	point	point	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
pryncely	pryncely	j	princely	princely	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
nother	nother	av-dx	neither	neither	0
in	in	p-acp	in	in	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
,	,	,	,	,	0
syluer	syluer	n1	silver	silver	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
tresure	tresure	n1	treasure	treasure	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
worldly	worldly	j	worldly	worldly	0
power	power	n1	power	power	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
euen	euen	av-j	even	even	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
moche	moche	d	much	much	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
to	to	p-acp	to	to	0
mans	mans	ng1	men	man	0
iugement	iugement	n1	judgement	judgement	0
,	,	,	,	,	0
consysteth	consysteth	vvz	consisteth	consist	0
and	and	cc	and	and	0
stondethe	stondethe	vvz	stondethe	stondethe	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dewe	dewe	n1	dew	dew	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
this	this	d	this	this	0
sensible	sensible	j	sensible	sensible	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
eies	eies	n2	eyes	eye	0
dayly	dayly	av-j	daily	daily	0
we	we	pns12	we	we	0
beholde	beholde	vvb	behold	behold	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
tre	tre	n1	tre	tree	0
we	we	pns12	we	we	0
honour	honour	vvb	honour	honour	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
princis	princis	n2	princes	prince	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
pon	pon	n1	pon	pon	0
erthe	erthe	n1	earth	earth	0
,	,	,	,	,	0
resteth	resteth	vvz	rests	rest	0
chiefly	chiefly	av-jn	chiefly	chief	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
order	order	n1	order	order	0
and	and	cc	and	and	0
redresse	redresse	n1	redress	redress	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
commynalties	commynalties	n2	commynalties	commynalty	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
prouidence	prouidence	n1	providence	providence	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
gouernaunce	gouernaunce	n1	governance	governance	0
commytted	commytted	vvn	committed	commit	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
ende	ende	n1	end	end	0
&	&	cc	&	and	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
theyr	theyr	po32	their	their	0
subiectes	subiectes	n2-jn	subjects	subject	0
in	in	p-acp	in	in	0
concorde	concorde	n1	concord	concord	0
and	and	cc	and	and	0
vnyte	vnyte	n1	vnyte	unity	0
may	may	vmb	may	may	0
inioye	inioye	vvi	enjoy	enjoy	0
suche	suche	d	such	such	0
quietnes	quietnes	n1	quietness	quietness	0
and	and	cc	and	and	0
felicite	felicite	n1	felicity	felicity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
broughte	broughte	vvn	brought	bring	0
forth	forth	av	forth	forth	0
vnto	vnto	p-acp	unto	unto	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
goodnes	goodnes	n1	goodness	goodness	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
and	and	cc	and	and	0
nature	nature	n1	nature	nature	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
this	this	d	this	this	0
beinge	beinge	vbg	being	be	0
mouyd	mouyd	vvn	moved	move	0
,	,	,	,	,	0
and	and	cc	and	and	0
reasonyng	reasonyng	vvg	reasoning	reason	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
thinges	thinges	n2	things	thing	0
as	as	c-acp	as	as	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
teyne	teyne	vvb	teyne	teyne	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
gracys	gracys	n2	gracys	gracy	0
honour	honour	vvb	honour	honour	0
chiefely	chiefely	av-jn	chiefly	chief	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whi	whi	q-crq	whi	why	0
∣	∣	sy	∣	∣	0
che	che	pns11	i	i	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
serue	serue	vvi	serve	serve	0
euer	euer	av	ever	ever	0
durynge	durynge	p-acp	during	during	0
my	my	po11	my	my	0
lyfe	lyfe	n1	life	life	0
faythful	faythful	j	faithful	faithful	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
I	I	pns11	I	i	0
coud	coud	vmd	could	can	0
not	not	xx	not	not	0
tēpre	tēpre	vvi	tempre	tempre	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
as	as	p-acp	as	as	0
me	me	pno11	me	i	0
