WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
finished	finished	vvn	finished	finish	0
this	this	d	this	this	0
little	little	j	little	little	0
Book	Book	n1	Book	book	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
custome	custome	n1	custom	custom	0
,	,	,	,	,	0
I	I	pns11	I	i	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
study	study	vvi	study	study	0
a	a	dt	a	a	0
Patron	Patron	n1	Patron	patron	0
,	,	,	,	,	0
I	I	pns11	I	i	0
propounded	propounded	vvd	propounded	propound	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
divers	divers	j	diverse	diverse	0
men	men	n2	men	man	0
&	&	cc	&	and	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
ordinary	ordinary	j	ordinary	ordinary	0
rank	rank	n1	rank	rank	0
and	and	cc	and	and	0
quality	quality	n1	quality	quality	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
great	great	j	great	great	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
appearance	appearance	n1	appearance	appearance	0
good	good	j	good	good	0
men	men	n2	men	man	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
it	it	pn31	it	it	0
no	no	dx	no	no	0
small	small	j	small	small	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
study	study	n1	study	study	0
to	to	pc-acp	to	to	0
choose	choose	vvi	choose	choose	0
such	such	d	such	such	0
men	men	n2	men	man	0
that	that	cst	that	that	0
lov'd	lov'd	vvd	loved	love	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
protect	protect	vvi	protect	protect	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
considered	considered	vvd	considered	consider	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
mortall	mortall	j-jn	mortal	mortal	0
man	man	n1	man	man	0
was	was	vbds	was	be	0
infallible	infallible	j	infallible	infallible	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
best	best	js	best	best	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
have	have	vhb	have	have	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
time	time	n1	time	time	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
time	time	n1	time	time	0
1	1	crd	1	1	0
▪	▪	▪	▪	▪	0
Cor.	Cor.	np1	Cor.	Cor.	1
7.	7.	crd	7.	7.	0
29	29	crd	29	29	0
.	.	.	.	.	0
short	short	j	short	short	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
strongest	strongest	js	strongest	strong	0
and	and	cc	and	and	0
ablest	ablest	js	ablest	able	0
man	man	n1	man	man	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
an	an	dt	and	a	0
irresistible	irresistible	j	irresistible	irresistible	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
himself	himself	px31	himself	himself	0
to	to	p-acp	to	to	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
stand	stand	vvi	stand	stand	0
the	the	dt	the	the	0
opposition	opposition	n1	opposition	opposition	0
made	made	vvd	made	make	0
by	by	p-acp	by	by	0
multitudes	multitudes	n2	multitudes	multitude	0
of	of	pp-f	of	of	0
false	false	j	false	false	0
spirits	spirits	n2	spirits	spirit	0
:	:	:	:	:	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
discouraged	discouraged	vvn	discouraged	discourage	0
to	to	pc-acp	to	to	0
confirme	confirme	vvi	confirm	confirm	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Patron	Patron	n1	Patron	patron	0
:	:	:	:	:	0
then	then	av	then	then	0
I	I	pns11	I	i	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
propound	propound	vvi	propound	propound	0
my	my	po11	my	my	0
self	self	n1	self	self	0
unto	unto	p-acp	unto	unto	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
best	best	js	best	best	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
interpret	interpret	vvi	interpret	interpret	0
my	my	po11	my	my	0
own	own	d	own	own	0
meaning	meaning	n1	meaning	meaning	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
occasion	occasion	n1	occasion	occasion	0
serve	serve	vvi	serve	serve	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
own	own	d	own	own	0
Advocate	Advocate	n1	Advocate	advocate	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
patronize	patronize	vvb	patronise	patronize	0
,	,	,	,	,	0
and	and	cc	and	and	0
protect	protect	vvb	protect	protect	0
this	this	d	this	this	0
little	little	j	little	little	0
Book	Book	n1	Book	book	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
violence	violence	n1	violence	violence	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
our	our	po12	our	our	0
age	age	n1	age	age	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
loves	loves	vvz	loves	love	0
novelty	novelty	n1	novelty	novelty	0
ra	ra	zz	ra	ra	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
than	than	zz	than	than	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
new	new	j	new	new	0
than	than	cs	than	than	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
true	true	j	true	true	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
then	then	av	then	then	0
considering	considering	vvg	considering	consider	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
accept	accept	vvi	accept	accept	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
something	something	pi	something	something	0
an	an	dt	and	a	0
undervaluing	undervaluing	j-vvg	undervaluing	undervalue	0
or	or	cc	or	or	0
slighting	slighting	vvg	slighting	slight	0
those	those	d	those	those	0
worthy	worthy	j	worthy	worthy	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
esteeming	esteeming	vvg	esteeming	esteem	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bove	bove	p-acp	above	above	0
my	my	po11	my	my	0
self	self	n1	self	self	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
none	none	pi	none	none	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
wise	wise	j	wise	wise	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
meer	meer	j	mere	mere	0
folly	folly	n1	folly	folly	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
almost	almost	av	almost	almost	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
minde	minde	n1	mind	mind	0
of	of	pp-f	of	of	0
sending	sending	vvg	sending	send	0
this	this	d	this	this	0
forth	forth	av	forth	forth	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
malicious	malicious	j	malicious	malicious	0
World	World	n1	World	world	0
,	,	,	,	,	0
amongst	amongst	p-acp	among	among	0
all	all	d	all	all	0
its	its	po31	its	its	0
enemies	enemies	n2	enemies	enemy	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
Patron	Patron	n1	Patron	patron	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
put	put	vvd	put	put	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
head	head	n1	head	head	0
and	and	cc	and	and	0
heart	heart	n1	heart	heart	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
incomparable	incomparable	j	incomparable	incomparable	0
The	The	dt	The	the	0
Scri	Scri	np1	Scri	Scri	0
∣	∣	sy	∣	∣	0
ptures	ptures	n2	ptures	pture	0
,	,	,	,	,	0
the	the	dt	the	the	0
Books	Books	n2	Books	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Old	Old	j	Old	old	0
and	and	cc	and	and	0
New	New	j	New	new	0
Testament	Testament	n1	Testament	testament	0
.	.	.	.	.	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
fidelity	fidelity	n1	fidelity	fidelity	0
,	,	,	,	,	0
ability	ability	n1	ability	ability	0
and	and	cc	and	and	0
perpetuity	perpetuity	n1	perpetuity	perpetuity	0
:	:	:	:	:	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
concluded	concluded	vvn	concluded	conclude	0
on	on	p-acp	on	on	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
though	though	cs	though	though	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
present	present	j	present	present	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
patro	patro	n1	patron	patron	0
∣	∣	sy	∣	∣	0
nized	nized	vvn	nized	nize	0
and	and	cc	and	and	0
defended	defended	vvn	defended	defend	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
alas	alas	uh	alas	alas	0
!	!	!	!	!	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
short	short	j	short	short	0
time	time	n1	time	time	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
left	left	vvn	left	leave	0
Fatherlesse	Fatherlesse	j	Fatherless	fatherless	0
,	,	,	,	,	0
Patronlesse	Patronlesse	j	Patronlesse	patronlesse	0
and	and	cc	and	and	0
so	so	av	so	so	0
become	become	vvb	become	become	0
a	a	dt	a	a	0
poore	poore	j	poor	poor	0
distressed	distressed	j-vvn	distressed	distress	0
,	,	,	,	,	0
despised	despised	j-vvn	despised	despise	0
and	and	cc	and	and	0
rejected	rejected	vvn	rejected	reject	0
little	little	av-j	little	little	0
one	one	pi	one	one	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
oh	oh	uh	o	oh	0
!	!	!	!	!	1
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
chosen	chosen	vvn	chosen	choose	0
the	the	dt	the	the	0
like	like	j	like	like	0
:	:	:	:	:	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
an	an	dt	and	a	0
immortall	immortall	j	immortal	immortal	0
1	1	vvn	1	encage	0
Pet.	Pet.	np1	Pet.	Pet.	1
1.	1.	crd	1.	1.	0
23	23	crd	23	23	0
.	.	.	.	.	0
seed	seed	n1	seed	seed	0
,	,	,	,	,	0
a	a	dt	a	a	0
Patron	Patron	n1	Patron	patron	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
main	main	n1	main	main	0
from	from	p-acp	from	from	0
generation	generation	n1	generation	generation	0
to	to	p-acp	to	to	0
generation	generation	n1	generation	generation	0
:	:	:	:	:	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
foun	foun	fw-fr	foun	foun	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.	119.	crd	119.	119.	0
152for	152for	av	152for	152for	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
Man	Man	n1	Man	man	0
shall	shall	vmb	shall	shall	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
heaven	heaven	n1	heaven	heaven	0
shall	shall	vmb	shall	shall	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
and	and	cc	and	and	0
earth	earth	n1	earth	earth	0
shall	shall	vmb	shall	shall	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
passe	passe	vvi	pass	pass	0
Matth.	Matth.	np1	Matth.	Matth.	1
24.	24.	crd	24.	24.	0
35	35	crd	35	35	0
.	.	.	.	.	0
away	away	av	away	away	0
.	.	.	.	.	1
I	I	pns11	I	i	0
may	may	vmb	may	may	0
well	well	av	well	well	0
compare	compare	vvi	compare	compare	0
Epistles	Epistles	n2	Epistles	epistle	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
dicatory	dicatory	j	dicatory	dicatory	0
to	to	pc-acp	to	to	0
Funerall	Funerall	n1	Funeral	funeral	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
men	men	n2	men	man	0
use	use	vvb	use	use	0
to	to	pc-acp	to	to	0
commend	commend	vvi	commend	commend	0
and	and	cc	and	and	0
praise	praise	vvi	praise	praise	0
the	the	dt	the	the	0
party	party	n1	party	party	0
deceased	deceased	vvn	deceased	decease	0
beyond	beyond	p-acp	beyond	beyond	0
their	their	po32	their	their	0
deserts	deserts	n2	deserts	desert	0
,	,	,	,	,	0
and	and	cc	and	and	0
