AMongst	AMongst	p-acp	among	among	0
all	all	d	all	all	0
our	our	po12	our	our	0
Labours	Labours	n2	Labours	labour	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
dread	dread	j	dread	dread	0
SOVERAIGNE	SOVERAIGNE	n-jn	SOVERAIGNE	sovereign	0
)	)	)	)	)	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
none	none	pix	none	none	0
better	better	av-j	better	better	0
imployed	imployed	vvn	employed	employ	0
then	then	cs	then	than	0
those	those	d	those	those	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
spent	spent	vvn	spent	spend	0
in	in	p-acp	in	in	0
seeking	seeking	vvg	seeking	seek	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
establish	establish	vvi	establish	establish	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
true	true	j	true	true	0
Content	Content	j	Content	content	0
,	,	,	,	,	0
and	and	cc	and	and	0
Happines	Happines	n1	Happiness	happiness	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
what	what	r-crq	what	what	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
profit	profit	vvi	profit	profit	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
if	if	cs	if	if	0
Math.	Math.	np1	Math.	Math.	1
16.	16.	crd	16.	16.	0
6.	6.	crd	6.	6.	0
hee	hee	pns31	he	he	0
gaine	gaine	vvi	gain	gain	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
sustaine	sustaine	vvi	sustain	sustain	0
the	the	dt	the	the	0
damage	damage	n1	damage	damage	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
soule	soule	n1	soul	soul	0
?	?	?	?	?	0
or	or	cc	or	or	0
what	what	q-crq	what	what	0
permutation	permutation	n1	permutation	permutation	0
shall	shall	vmb	shall	shall	0
a	a	dt	a	a	0
man	man	n1	man	man	0
giue	giue	vvb	give	give	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
soule	soule	n1	soul	soul	0
?	?	?	?	?	0
and	and	cc	and	and	0
deliuer	deliuer	vvb	deliver	deliver	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
afflicted	afflicted	vvn	afflicted	afflict	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
with	with	p-acp	with	with	0
temporall	temporall	j	temporal	temporal	0
discontent	discontent	n-jn	discontent	discontent	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
with	with	p-acp	with	with	0
eternall	eternall	j	eternal	eternal	0
tor	tor	p-acp	tor	for	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
:	:	:	:	:	0
Will	Will	vmb	Will	will	0
hee	hee	pns31	he	he	0
take	take	vvi	take	take	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
Emperor	Emperor	n1	Emperor	emperor	0
,	,	,	,	,	0
or	or	cc	or	or	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Globe	Globe	n1	Globe	globe	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
raigne	raigne	vvi	reign	reign	0
with	with	p-acp	with	with	0
discontent	discontent	n-jn	discontent	discontent	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
seauen	seauen	crd	seauen	seven	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
ouer	ouer	p-acp	over	over	0
all	all	d	all	all	0
the	the	dt	the	the	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
?	?	?	?	?	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
so	so	av	so	so	0
hard	hard	j	hard	hard	0
an	an	dt	and	a	0
exchange	exchange	n1	exchange	exchange	0
,	,	,	,	,	0
that	that	cst	that	that	0
none	none	pix	none	none	0
indued	indued	vvn	endued	endue	0
with	with	p-acp	with	with	0
reason	reason	n1	reason	reason	0
would	would	vmd	would	will	0
accept	accept	vvi	accept	accept	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
conditions	conditions	n2	conditions	condition	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
Emperor	Emperor	n1	Emperor	emperor	0
,	,	,	,	,	0
a	a	dt	a	a	0
King	King	n1	King	king	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
man	man	n1	man	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
Content	Content	n1	Content	content	0
,	,	,	,	,	0
and	and	cc	and	and	0
Hap	Hap	vvb	Hap	hap	0
∣	∣	sy	∣	∣	0
pines	pines	vvz	pines	pine	0
?	?	?	?	?	1
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
happy	happy	j	happy	happy	0
,	,	,	,	,	0
is	is	vbz	is	be	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
priua	priua	fw-la	priua	priua	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
well	well	av	well	well	0
being	being	vbg	being	be	0
,	,	,	,	,	0
wretched	wretched	j	wretched	wretched	0
,	,	,	,	,	0
and	and	cc	and	and	0
miserable	miserable	j	miserable	miserable	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	p-acp	to	to	0
Happines	Happines	n1	Happiness	happiness	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
man	man	n1	man	man	0
thinke	thinke	vvb	think	think	0
himselfe	himselfe	px31	himself	himself	0
happy	happy	j	happy	happy	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
this	this	d	this	this	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
misery	misery	n1	misery	misery	0
;	;	;	;	;	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
seeme	seeme	vvi	seem	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
hee	hee	pns31	he	he	0
is	is	vbz	is	be	0
,	,	,	,	,	0
vntill	vntill	c-acp	until	until	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
too	too	av	too	too	0
late	late	j	late	late	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
obtaine	obtaine	vvi	obtain	obtain	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
;	;	;	;	;	0
true	true	j	true	true	0
Content	Content	j	Content	content	0
:	:	:	:	:	0
whereby	whereby	c-crq	whereby	whereby	0
wee	wee	pns12	we	we	0
see	see	vvb	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
true	true	j	true	true	0
Happines	Happines	n1	Happiness	happiness	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
woorth	woorth	j	worth	worth	0
then	then	cs	then	than	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
domes	domes	n2	domes	dome	0
;	;	;	;	;	0
and	and	cc	and	and	0
true	true	j	true	true	0
Content	Content	n1	Content	content	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
esteemed	esteemed	vvn	esteemed	esteem	0
,	,	,	,	,	0
then	then	cs	then	than	0
all	all	d	all	all	0
the	the	dt	the	the	0
treasures	treasures	n2	treasures	treasure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
East	East	n1	East	east	0
,	,	,	,	,	0
and	and	cc	and	and	0
West	West	n1	West	west	0
Indyes	Indyes	np2	Indyes	Indies	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
indueth	indueth	vvz	endueth	endu	0
Emperors	Emperors	n2	Emperor's	emperor	0
and	and	cc	and	and	0
Kinges	Kinges	n2	Kings	king	0
with	with	p-acp	with	with	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
true	true	j	true	true	0
goods	goods	n2-j	goods	good	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
filleth	filleth	vvz	fills	fill	0
Sub	Sub	np1	Sub	Sub	0
∣	∣	sy	∣	∣	0
iects	iects	ng2-jn	iects	iects	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
desire	desire	vvi	desire	desire	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
hurtfull	hurtfull	j	hurtful	hurtful	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selues	selues	n2	selves	self	0
:	:	:	:	:	0
Insomuch	Insomuch	av	Insomuch	insomuch	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
let	let	vvb	let	let	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
establish	establish	vvi	establish	establish	0
in	in	p-acp	in	in	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
his	his	po31	his	his	0
Court	Court	n1	Court	court	0
and	and	cc	and	and	0
Subiects	Subiects	n2-jn	Subjects	subject	0
,	,	,	,	,	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
Happines	Happines	n1	Happiness	happiness	0
,	,	,	,	,	0
they	they	pns32	they	they	0
rest	rest	vvb	rest	rest	0
and	and	cc	and	and	0
remaine	remaine	vvi	remain	remain	0
,	,	,	,	,	0
each	each	d	each	each	0
one	one	pi	one	one	0
reioicing	reioicing	vvg	rejoicing	rejoice	0
at	at	p-acp	at	at	0
others	others	n2-jn	others	other	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
well	well	av	well	well	0
content	content	j	content	content	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
hath	hath	vhz	hath	have	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
:	:	:	:	:	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
but	but	p-acp	but	but	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
mit	mit	fw-fr	mit	mit	0
,	,	,	,	,	0
false	false	j	false	false	0
,	,	,	,	,	0
and	and	cc	and	and	0
deceitfull	deceitfull	j	deceitful	deceitful	0
Hap	Hap	vvb	Hap	hap	0
∣	∣	sy	∣	∣	0
pines	pines	vvz	pines	pine	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
practised	practised	vvn	practised	practise	0
in	in	p-acp	in	in	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
and	and	cc	and	and	0
Subiectes	Subiectes	n2-jn	Subjects	subject	0
;	;	;	;	;	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
become	become	vvi	become	become	0
wretched	wretched	j	wretched	wretched	0
,	,	,	,	,	0
and	and	cc	and	and	0
miserable	miserable	j	miserable	miserable	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
else	else	av	else	else	0
,	,	,	,	,	0
sauing	sauing	vvg	saving	save	0
in	in	p-acp	in	in	0
imaginations	imaginations	n2	imaginations	imagination	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
considerations	considerations	n2	considerations	consideration	0
haue	haue	vhb	have	have	0
moued	moued	vvn	moved	move	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
out	out	av	out	out	0
the	the	dt	the	the	0
pathes	pathes	n2	paths	path	0
of	of	pp-f	of	of	0
Content	Content	j	Content	content	0
,	,	,	,	,	0
and	and	cc	and	and	0
set	set	vvd	set	set	0
downe	downe	a-acp	down	down	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
true	true	j	true	true	0
Happines	Happines	n1	Happiness	happiness	0
,	,	,	,	,	0
and	and	cc	and	and	0
Rest	Rest	n1	Rest	rest	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
thereby	thereby	av	thereby	thereby	0
asmuch	asmuch	av	as	asmuch	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
mee	mee	pno11	me	i	0
lyeth	lyeth	vvz	lies	lie	0
,	,	,	,	,	0
call	call	vvb	call	call	0
all	all	d	all	all	0
my	my	po11	my	my	0
Countrey	Countrey	n1	Country	country	0
men	men	n2	men	man	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
gustes	gustes	n2	gusts	gust	0
,	,	,	,	,	0
and	and	cc	and	and	0
dissentions	dissentions	n2	dissensions	dissension	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
age	age	n1	age	age	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
iniquitie	iniquitie	n1	iniquity	iniquity	0
of	of	pp-f	of	of	0
heresie	heresie	n1	heresy	heresy	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
forth	forth	av	forth	forth	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
rich	rich	j	rich	rich	0
Repose	Repose	vvb	Repose	repose	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ioy	Ioy	vvb	Joy	joy	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
And	And	cc	And	and	0
hauing	hauing	vhg	having	have	0
Dedicated	Dedicated	vvn	Dedicated	dedicate	0
our	our	po12	our	our	0
First	First	ord	First	first	0
part	part	n1	part	part	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
thy	thy	po21	thy	thy	0
Prince	Prince	n1	Prince	prince	0
