Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
and	and	cc	and	and	0
Christian	Christian	np1	Christian	Christian	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Know	Know	vvb	Know	know	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
inscription	inscription	n1	inscription	inscription	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Discourse	Discourse	n1	Discourse	discourse	0
can	can	vmb	can	can	0
more	more	av-dc	more	more	0
properly	properly	av-j	properly	proper	0
belong	belong	vvi	belong	belong	0
,	,	,	,	,	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
;	;	;	;	;	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
sad	sad	j	sad	sad	0
Funerals	Funerals	n2	Funerals	funeral	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
deceased	deceased	j-vvn	deceased	decease	0
Pastor	Pastor	n1	Pastor	pastor	0
:	:	:	:	:	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
spoken	spoken	vvn	spoken	speak	0
specially	specially	av-j	specially	special	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
ears	ears	n2	ears	ear	0
,	,	,	,	,	0
and	and	cc	and	and	0
designed	designed	vvd	designed	design	0
to	to	pc-acp	to	to	0
affect	affect	vvi	affect	affect	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
rect	rect	vvb	rect	rect	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
serious	serious	j	serious	serious	0
Christian	Christian	njp	Christian	christian	0
endevour	endevour	n1	endeavour	endeavour	0
under	under	p-acp	under	under	0
,	,	,	,	,	0
and	and	cc	and	and	0
improvement	improvement	n1	improvement	improvement	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
sad	sad	j	sad	sad	0
a	a	dt	a	a	0
providence	providence	n1	providence	providence	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
you	you	pn22	you	you	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
present	present	vvi	present	present	0
it	it	pn31	it	it	0
,	,	,	,	,	0
not	not	xx	not	not	0
doubting	doubting	vvg	doubting	doubt	0
your	your	po22	your	your	0
readinesse	readinesse	n1	readiness	readiness	0
to	to	pc-acp	to	to	0
patronize	patronize	vvi	patronise	patronize	0
and	and	cc	and	and	0
defend	defend	vvi	defend	defend	0
it	it	pn31	it	it	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
I	I	pns11	I	i	0
no	no	dx	no	no	0
testimo	testimo	fw-la	testimo	testimo	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
of	of	pp-f	of	of	0
respects	respects	n2	respects	respect	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
that	that	cst	that	that	0
high	high	j	high	high	0
respect	respect	n1	respect	respect	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
bear	bear	vvi	bear	bear	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
late	late	j	late	late	0
hopefull	hopefull	j	hopeful	hopeful	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
Pastor	Pastor	n1	Pastor	pastor	0
,	,	,	,	,	0
wit	wit	n1	wit	wit	0
∣	∣	sy	∣	∣	0
nessed	nessed	vvn	nessed	ness	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
importunate	importunate	j	importunate	importunate	0
desires	desires	n2	desires	desire	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
eminent	eminent	j	eminent	eminent	0
delights	delights	n2	delights	delight	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
unexpected	unexpected	j	unexpected	unexpected	0
union	union	n1	union	union	0
