RIGHT	RIGHT	av-jn	RIGHT	right	0
WORSHIPFVLL	WORSHIPFVLL	j	WORSHIPFUL	worshipful	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
wi	wi	p-acp	with	with	0
∣	∣	sy	∣	∣	0
thout	thout	pns21|vm2	thought	thou|will	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
observa	observa	n1	observa	observa	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
LORDS	LORDS	ng1	LORDS	lord	0
Day	Day	n1	Day	day	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
KEY	KEY	n1	KEY	key	0
OF	OF	pp-f	OF	of	0
RE	RE	fw-mi	RE	re	0
∣	∣	sy	∣	∣	0
LIGION	LIGION	n1	LIGION	ligion	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
neglected	neglected	vvn	neglected	neglect	0
,	,	,	,	,	0
the	the	dt	the	the	0
same	same	d	same	same	0
should	should	vmd	should	shall	0
quicklie	quicklie	av-j	quickly	quick	0
decaye	decaye	vvi	decay	decay	0
,	,	,	,	,	0
and	and	cc	and	and	0
quyte	quyte	av	quite	quite	0
perish	perish	vvb	perish	perish	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
:	:	:	:	:	0
and	and	cc	and	and	0
,	,	,	,	,	0
so	so	av	so	so	0
,	,	,	,	,	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
turne	turne	vvi	turn	turn	0
Athiestes	Athiestes	n2	Atheists	atheist	0
,	,	,	,	,	0
and	and	cc	and	and	0
become	become	vvi	become	become	0
without	without	p-acp	without	without	0
GOD	GOD	np1	GOD	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
venting	venting	vvg	venting	vent	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
the	the	dt	the	the	0
LORD	LORD	n1	LORD	lord	0
praefixed	praefixed	vvd	prefixed	prefix	0
a	a	dt	a	a	0
speciall	speciall	j	special	special	0
Memento	Memento	n1	Memento	memento	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fourth	fourth	ord	fourth	four	0
Precept	Precept	n1	Precept	precept	0
of	of	pp-f	of	of	0
His	His	po31	His	his	0
Morall	Morall	j	Moral	moral	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
enjoyning	enjoyning	vvg	enjoining	enjoin	0
men	men	n2	men	man	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Remember	Remember	vvi	Remember	remember	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
holie	holie	j	holy	holy	0
the	the	dt	the	the	0
Sabbath	Sabbath	n1	Sabbath	sabbath	0
Day	Day	n1	Day	day	0
;	;	;	;	;	0
and	and	cc	and	and	0
subjoyning	subjoyning	vvg	subjoining	subjoin	0
a	a	dt	a	a	0
moste	moste	av-ds	most	most	0
pithie	pithie	j	pithy	pithy	0
reason	reason	n1	reason	reason	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
(	(	(	(	(	0
alace	alace	n1	alace	alace	0
!	!	!	!	!	0
)	)	)	)	)	0
men	men	n2	men	man	0
