Much	Much	av-d	Much	much	0
Honoured	Honoured	vvn	Honoured	honour	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Humbly	Humbly	av-j	Humbly	humble	0
here	here	av	here	here	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
first-born	first-born	j	firstborn	first-born	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Meditations	Meditations	n2	Meditations	meditation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
ever	ever	av	ever	ever	0
yet	yet	av	yet	yet	0
published	published	vvn	published	publish	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
.	.	.	.	.	1
I	I	pns11	I	i	0
durst	durst	vvd	durst	dare	0
never	never	av	never	never	0
till	till	p-acp	till	till	0
now	now	av	now	now	0
,	,	,	,	,	0
adventure	adventure	vvb	adventure	adventure	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
out	out	av	out	out	0
abroad	abroad	av	abroad	abroad	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
this	this	d	this	this	0
first	first	ord	first	first	0
piece	piece	n1	piece	piece	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
go	go	vvi	go	go	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
Virgin	Virgin	n1	Virgin	virgin	0
blush	blush	vvi	blush	blush	0
.	.	.	.	.	1
I	I	pns11	I	i	0
never	never	av-x	never	never	0
yet	yet	av	yet	yet	0
judged	judged	vvn	judged	judge	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
weak	weak	j	weak	weak	0
labours	labours	n2	labours	labour	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
curious	curious	j	curious	curious	0
eye	eye	n1	eye	eye	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
:	:	:	:	:	0
Sen	Sen	np1	Sen	Sen	0
∣	∣	sy	∣	∣	0
sible	sible	j	sible	sible	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
parts	parts	n2	parts	part	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
low	low	j	low	low	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
person	person	n1	person	person	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
hitherto	hitherto	av	hitherto	hitherto	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
mine	mine	po11	mine	my	0
only	only	j	only	only	0
ambi	ambi	fw-la	ambi	ambi	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
good	good	j	good	good	0
among	among	p-acp	among	among	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
sphere	sphere	n1	sphere	sphere	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
truly	truly	av-j	truly	true	0
,	,	,	,	,	0
the	the	dt	the	the	0
love	love	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
respects	respects	vvz	respects	respect	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Ministerial	Ministerial	j	Ministerial	ministerial	0
work	work	n1	work	work	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
alwayes	alwayes	av	always	always	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
dear	dear	j-jn	dear	dear	0
yoke-fellow	yoke-fellow	n1	yokefellow	yoke-fellow	0
,	,	,	,	,	0
now	now	av	now	now	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
while	while	cs	while	while	0
he	he	pns31	he	he	0
sojourned	sojourned	vvd	sojourned	sojourn	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
here	here	av	here	here	0
below	below	p-acp	below	below	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
val	val	n1	val	val	0
∣	∣	sy	∣	∣	0
ley	ley	fw-fr	ley	ley	0
of	of	pp-f	of	of	0
tears	tears	n2	tears	tear	0
,	,	,	,	,	0
forces	forces	vvz	forces	force	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
thankfull	thankfull	j	thankful	thankful	0
retaliation	retaliation	n1	retaliation	retaliation	0
,	,	,	,	,	0
and	and	cc	and	and	0
makes	makes	vvz	makes	make	0
me	me	pno11	me	i	0
willing	willing	j	willing	willing	0
that	that	cst	that	that	0
the	the	dt	the	the	0
World	World	n1	World	world	0
should	should	vmd	should	shall	0
know	know	vvi	know	know	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
indebted	indebted	vvn	indebted	indebt	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
lost	lost	vvn	lost	lose	0
a	a	dt	a	a	0
very	very	j	very	very	0
loving	loving	j-vvg	loving	love	0
Neighbour	Neighbour	n1	Neighbour	neighbour	0
;	;	;	;	;	0
so	so	av	so	so	0
have	have	vhb	have	have	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
dear	dear	j-jn	dear	dear	0
and	and	cc	and	and	0
,	,	,	,	,	0
tender	tender	j	tender	tender	0
Husband	Husband	n1	Husband	husband	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
or	or	cc	or	or	0
design	design	n1	design	design	0
to	to	pc-acp	to	to	0
renew	renew	vvi	renew	renew	0
or	or	cc	or	or	0
aggravate	aggravate	vvi	aggravate	aggravate	0
your	your	po22	your	your	0
sor	sor	p-acp	sor	for	0
∣	∣	sy	∣	∣	0
row	row	n1	row	row	0
under	under	p-acp	under	under	0
this	this	d	this	this	0
sad	sad	j	sad	sad	0
stroke	stroke	n1	stroke	stroke	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
contrarily	contrarily	av-j	contrarily	p	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
something	something	pi	something	something	0
(	(	(	(	(	0
