SIR	SIR	n1	SIR	sir	0
;	;	;	;	;	0
THere	THere	pc-acp	THere	there	0
is	is	vbz	is	be	0
as	as	p-acp	as	as	0
well	well	av	well	well	0
an	an	dt	and	a	0
obedience	obedience	n1	obedience	obedience	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
command	command	n1	command	command	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
request	request	n1	request	request	0
hath	hath	vhz	hath	have	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
been	been	vbn	been	be	0
of	of	pp-f	of	of	0
larger	larger	jc	larger	large	0
authoritie	authoritie	n1	authority	authority	0
than	than	cs	than	than	0
a	a	dt	a	a	0
Mandate	Mandate	n1	Mandate	mandate	0
.	.	.	.	.	1
You	You	pn22	You	you	0
were	were	vbdr	were	be	0
pleas'd	pleas'd	vvn	pleased	please	0
(	(	(	(	(	0
formerly	formerly	av-j	formerly	former	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
importune	importune	vvi	importune	importune	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
transcript	transcript	n1	transcript	transcript	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
;	;	;	;	;	0
now	now	av	now	now	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
impression	impression	n1	impression	impression	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
obeyed	obeyed	vvn	obeyed	obey	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
either	either	av-d	either	either	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
'twill	'twill	pn31|vmb	it'll	it|will	0
loose	loose	vvi	lose	loose	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lustre	lustre	n1	lustre	lustre	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
perusall	perusall	n1	perusal	perusal	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
found	found	vvd	found	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
deli	deli	fw-la	deli	deli	0
∣	∣	sy	∣	∣	0
uery	uery	j	very	very	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
happy	happy	j	happy	happy	0
a	a	dt	a	a	0
master	master	n1	master	master	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Pen	Pen	n1	Pen	pen	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
