MY	MY	po11	MY	my	0
LORD	LORD	n1	LORD	lord	0
,	,	,	,	,	0
YOUR	YOUR	po22	YOUR	your	0
Honour	Honour	n1	Honour	honour	0
may	may	vmb	may	may	0
perhaps	perhaps	av	perhaps	perhaps	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
strange	strange	j	strange	strange	0
that	that	cst	that	that	0
a	a	dt	a	a	0
person	person	n1	person	person	0
so	so	av	so	so	0
wholly	wholly	av-jn	wholly	whole	0
a	a	dt	a	a	0
stranger	stranger	n1	stranger	stranger	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
tender	tender	vvi	tender	tender	0
you	you	pn22	you	you	0
such	such	d	such	such	0
a	a	dt	a	a	0
peece	peece	n1	piece	piece	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
will	will	vmb	will	will	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
acquit	acquit	vvb	acquit	acquit	0
me	me	pno11	me	i	0
of	of	pp-f	of	of	0
rudenesse	rudenesse	n1	rudeness	rudeness	0
and	and	cc	and	and	0
in	in	zz	in	in	0
∣	∣	sy	∣	∣	0
civility	civility	n1	civility	civility	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
doing	doing	vdg	doing	do	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
consider	consider	vvb	consider	consider	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
adverse	adverse	j	adverse	adverse	0
party	party	n1	party	party	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
takes	takes	vvz	takes	take	0
to	to	p-acp	to	to	0
taske	taske	n1	task	task	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
his	his	po31	his	his	0
appeale	appeale	n1	appeal	appeal	0
hither	hither	av	hither	hither	0
;	;	;	;	;	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
himselfe	himselfe	px31	himself	himself	0
foiled	foiled	vvn	foiled	foil	0
in	in	p-acp	in	in	0
Latine	Latine	jp	Latin	latin	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
here	here	av	here	here	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
English	English	jp	English	english	0
Bill	Bill	n1	Bill	bill	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
reliefe	reliefe	n1	relief	relief	0
:	:	:	:	:	0
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
reason	reason	n1	reason	reason	0
that	that	cst	that	that	0
Bill	Bill	n1	Bill	bill	0
and	and	cc	and	and	0
Answer	Answer	n1	Answer	answer	0
be	be	vbb	be	be	0
filed	filed	vvn	filed	file	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
Court	Court	n1	Court	court	0
.	.	.	.	.	1
He	He	pns31	He	he	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
confidence	confidence	n1	confidence	confidence	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
tender	tender	vvi	tender	tender	0
his	his	po31	his	his	0
book	book	n1	book	book	0
first	first	ord	first	first	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
honorable	honorable	j	honourable	honourable	0
Person	Person	n1	Person	person	0
the	the	dt	the	the	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Devonshire	Devonshire	np1	Devonshire	Devonshire	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
presump	presump	n1	presump	presump	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
That	That	cst	That	that	0
though	though	cs	though	though	0
things	things	n2	things	thing	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
fully	fully	av-j	fully	full	0
demon	demon	n1	demon	daemon	0
∣	∣	sy	∣	∣	0
strated	strated	vvn	strated	strate	0
as	as	p-acp	as	as	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
every	every	d	every	every	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
'twas	'twas	pn31|vbds	'twas	it|be	0
good	good	j	good	good	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
his	his	po31	his	his	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
doubt	doubt	vvi	doubt	doubt	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
presumption	presumption	n1	presumption	presumption	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
was	was	vbds	was	be	0
then	then	av	then	then	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
tolerable	tolerable	j	tolerable	tolerable	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
then	then	av	then	then	0
thought	thought	vvd	thought	think	0
his	his	po31	his	his	0
demonstaios	demonstaios	n1	demonstaios	demonstaios	0
good	good	j	good	good	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
fully	fully	av-j	fully	full	0
convinced	convinced	vvd	convinced	convince	0
what	what	r-crq	what	what	0
weake	weake	j	weak	weak	0
stuffe	stuffe	n1	stuff	stuff	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
;	;	;	;	;	0
that	that	d	that	that	0
now	now	av	now	now	0
the	the	dt	the	the	0
utmost	utmost	j	utmost	utmost	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
hopes	hopes	n2	hope's	hope	0
is	is	vbz	is	be	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
I	I	pns11	I	i	0
understand	understand	vvb	understand	understand	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
friends	friends	n2	friends	friend	0
)	)	)	)	)	0
that	that	cst	that	that	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
mistaken	mistaken	vvn	mistaken	mistake	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Mathematicks	Mathematicks	n1	Mathematics	mathematics	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
hopes	hopes	vvz	hope's	hope	0
to	to	pc-acp	to	to	0
prove	prove	vvi	prove	prove	0
himselfe	himselfe	px31	himself	himself	0
an	an	dt	and	a	0
honest	honest	j	honest	honest	0
man	man	n1	man	man	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
more	more	n1	more	moor	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
than	than	cs	than	than	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
principles	principles	n2	principles	principle	0
,	,	,	,	,	0
he	he	pns31	he	he	0
need	need	vvb	need	need	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
:	:	:	:	:	0
)	)	)	)	)	0
To	To	pc-acp	To	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
world	world	n1	world	world	0
believe	believe	vvb	believe	believe	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
doth	doth	vdz	does	do	0
approve	approve	vvi	approve	approve	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Principles	Principles	n2	Principles	principle	0
,	,	,	,	,	0
Method	Method	n1	Method	method	0
,	,	,	,	,	0
and	and	cc	and	and	0
Manners	Manners	n2	Manners	manner	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
writing	writing	n1	writing	writing	0
;	;	;	;	;	0
and	and	cc	and	and	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
only	only	j	only	only	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
favours	favours	n2	favours	favour	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
expressed	expressed	vvn	expressed	express	0
towards	towards	p-acp	towards	towards	0
him	him	pno31	him	he	0
;	;	;	;	;	0
is	is	vbz	is	be	0
so	so	av	so	so	0
high	high	j	high	high	0
an	an	dt	and	a	0
affront	affront	n1	affront	affront	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
had	had	vhd	had	have	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
a	a	dt	a	a	0
great	great	j	great	great	0
confi	confi	n2	confi	confi	0
∣	∣	sy	∣	∣	0
dence	dence	n1	dence	dence	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Lorships	Lorships	ng1	Lordships	lordship	0
Magnanimity	Magnanimity	n1	Magnanimity	magnanimity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
despise	despise	vvi	despise	despise	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
Clemency	Clemency	n1	Clemency	clemency	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
pardon	pardon	vvi	pardon	pardon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
offered	offered	vvn	offered	offer	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
much	much	d	much	much	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
worth	worth	n1	worth	worth	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
therefore	therefore	av	therefore	therefore	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
it	it	pn31	it	it	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
controversy	controversy	n1	controversy	controversy	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
he	he	pns31	he	he	0
desires	desires	vvz	desires	desire	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
and	and	cc	and	and	0
judge	judge	vvi	judge	judge	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
have	have	vhb	have	have	0
said	said	vvn	said	say	0
his	his	po31	his	his	0
six	six	crd	six	six	0
Lessons	Lessons	n2	Lessons	lesson	0
aright	aright	av	aright	aright	0
:	:	:	:	:	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
demurre	demurre	n1	demur	demur	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
jurisdi	jurisdi	n1	jurisdi	jurisdi	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
court	court	n1	court	court	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
readily	readily	av-j	readily	ready	0
admit	admit	vvi	admit	admit	0
his	his	po31	his	his	0
Umpar	Umpar	np1	Umpar	Umpar	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
allow	allow	vvb	allow	allow	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
choise	choise	n1	choice	choice	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
Wea	Wea	n1	Uvea	uvea	0
∣	∣	sy	∣	∣	0
pon	pon	av	pon	pon	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
tender	tender	vvb	tender	tender	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
an	an	dt	and	a	0
English	English	jp	English	english	0
Answer	Answer	n1	Answer	answer	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
English	English	np1	English	English	0
Appeale	Appeale	vvi	Appeal	appeal	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
Latine	Latine	jp	Latin	latin	0
Confutation	Confutation	n1	Confutation	confutation	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
treatise	treatise	n1	treatise	treatise	0
in	in	p-acp	in	in	0
Latine	Latine	jp	Latin	latin	0
:	:	:	:	:	0
That	That	cst	That	that	0
when	when	c-crq	when	when	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
own	own	d	own	own	0
Umpar	Umpar	np1	Umpar	Umpar	0
,	,	,	,	,	0
he	he	pns31	he	he	0
sees	sees	vvz	sees	see	0
himselfe	himselfe	px31	himself	himself	0
foiled	foiled	vvn	foiled	foil	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
own	own	d	own	own	0
weapons	weapons	n2	weapons	weapon	0
;	;	;	;	;	0
he	he	pns31	he	he	0
