SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
AFTER	AFTER	p-acp	AFTER	after	0
two	two	crd	two	two	0
such	such	d	such	such	0
obliging	obliging	j-vvg	obliging	oblige	0
Addresses	Addresses	n2	Addresses	address	0
,	,	,	,	,	0
Vindication	Vindication	n1	Vindication	vindication	0
p.	p.	n1	p.	p.	0
120.	120.	crd	120.	120.	1
The	The	dt	The	the	0
Reply	Reply	n1	Reply	reply	0
,	,	,	,	,	0
p.	p.	n1	p.	p.	0
171.	171.	crd	171.	171.	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
now	now	av	now	now	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceive	ceive	vvb	ceive	ceive	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
very	very	av	very	very	0
much	much	av-d	much	much	0
wanting	wanting	vvg	wanting	want	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Respects	Respects	n2	Respects	respect	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Person	Person	n1	Person	person	0
who	who	r-crq	who	who	0
has	has	vhz	has	have	0
shewn	shewn	vvn	shown	show	0
so	so	av	so	so	0
near	near	av-j	near	near	0
a	a	dt	a	a	0
Concern	Concern	vvb	Concern	concern	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
Salvation	Salvation	n1	Salvation	salvation	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
any	any	d	any	any	0
longer	longer	av-jc	longer	long	0
neglect	neglect	vvi	neglect	neglect	0
my	my	po11	my	my	0
Re	Re	fw-mi	Re	re	0
∣	∣	sy	∣	∣	0
turn	turn	n1	turn	turn	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
might	might	vmd	might	may	0
reasonably	reasonably	av-j	reasonably	reasonable	0
expect	expect	vvi	expect	expect	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
my	my	po11	my	my	0
Rudeness	Rudeness	n1	Rudeness	rudeness	0
and	and	cc	and	and	0
Incivility	Incivility	n1	Incivility	incivility	0
muster'd	muster'd	vvd	mustered	muster	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
in	in	a-acp	in	in	0
∣	∣	sy	∣	∣	0
crease	crease	n1	crease	crease	0
my	my	po11	my	my	0
Damnation	Damnation	n1	Damnation	damnation	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
next	next	ord	next	next	0
Catalogue	Catalogue	n1	Catalogue	catalogue	0
your	your	po22	your	your	0
Charity	Charity	n1	Charity	charity	0
shall	shall	vmb	shall	shall	0
prompt	prompt	vvi	prompt	prompt	0
you	you	pn22	you	you	0
