WHen	WHen	c-crq	WHen	when	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
s'd	s'd	vvd	said	say	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
shipfull	shipfull	j	shipfull	shipfull	0
M.	M.	n1	M.	m.	0
Alley	Alley	n1	Alley	alley	0
M.	M.	n1	M.	m.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lewell	lewell	n1	lewell	jewel	0
house	house	n1	house	house	0
,	,	,	,	,	0
earnestlie	earnestlie	av-j	earnestly	earnest	0
to	to	pc-acp	to	to	0
desire	desire	vvi	desire	desire	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
satisfle	satisfle	vvi	satisfle	satisfle	0
you	you	pn22	you	you	0
right	right	av-jn	right	right	0
worthie	worthie	j	worthy	worthy	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
his	his	po31	his	his	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
good	good	j	good	good	0
freends	freends	n2	friends	friend	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Canezzan	Canezzan	np1	Canezzan	Canezzan	0
first	first	ord	first	first	0
mooued	mooued	vvd	moved	move	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
Mai	Mai	fw-mi	Mai	m●i	0
∣	∣	sy	∣	∣	0
ster	ster	vvz	ster	star	0
Mackwilliam	Mackwilliam	np1	Mackwilliam	Mackwilliam	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
afterward	afterward	av	afterwards	afterward	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
like	like	j	like	like	0
vse	vse	n1	use	use	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bit	Bit	n1	Bit	bit	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
M.	M.	n1	M.	m.	0
Fitz	Fitz	np1	Fitz	Fitz	0
∣	∣	sy	∣	∣	0
williams	williams	n1	williams	williams	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
writing	writing	n1	writing	writing	0
;	;	;	;	;	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
things	things	n2	things	thing	0
both	both	d	both	both	0
doo	doo	vdi	do	do	0
spe	spe	fw-la	spe	spe	0
∣	∣	sy	∣	∣	0
ciallie	ciallie	av-j	ciallie	ciallie	0
rest	rest	n1	rest	rest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
true	true	j	true	true	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
stance	stance	n1	stance	stance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Riding	Riding	vvg	Riding	ride	0
standeth	standeth	vvz	stands	stand	0
:	:	:	:	:	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
doubt	doubt	n1	doubt	doubt	0
what	what	r-crq	what	what	0
answere	answere	n1	answer	answer	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
verie	verie	av	very	very	0
loath	loath	j	loath	loath	0
to	to	pc-acp	to	to	0
denie	denie	vvi	deny	deny	0
the	the	dt	the	the	0
earnest	earnest	j	earnest	earnest	0
request	request	n1	request	request	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
person	person	n1	person	person	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
my	my	po11	my	my	0
self	self	n1	self	self	0
so	so	av	so	so	0
greatlie	greatlie	av-j	greatly	great	0
bound	bound	vvn	bound	bind	0
;	;	;	;	;	0
so	so	av	so	so	0
doo	doo	vdb	do	do	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
to	to	pc-acp	to	to	0
fall	fall	vvi	fallen	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
iust	iust	j	just	just	0
blame	blame	n1	blame	blame	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
deserue	deserue	vvb	deserve	deserve	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
take	take	vvb	take	take	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
aboue	aboue	p-acp	above	above	0
their	their	po32	their	their	0
power	power	n1	power	power	0
,	,	,	,	,	0
or	or	cc	or	or	0
so	so	av	so	so	0
presume	presume	vvb	presume	presume	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
themselues	themselues	px32	themselves	themselves	0
in	in	p-acp	in	in	0
prease	prease	n1	press	press	0
