MOST	MOST	av-ds	MOST	most	0
GRATIOVS	GRATIOVS	j	GRACIOUS	gracious	0
AND	AND	cc	AND	and	0
DREAD	DREAD	j	DREAD	dread	0
SOVERAIGNE	SOVERAIGNE	n-jn	SOVERAIGNE	sovereign	0
.	.	.	.	.	1
Albeit	Albeit	cs	Albeit	albeit	0
,	,	,	,	,	0
my	my	po11	my	my	0
slender	slender	j	slender	slender	0
skill	skill	n1	skill	skill	0
cannot	cannot	vmbx	cannot	can	0
afforde	afforde	vvi	afford	afford	0
any	any	d	any	any	0
discourse	discourse	n1	discourse	discourse	0
worthy	worthy	j	worthy	worthy	0
the	the	dt	the	the	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
my	my	po11	my	my	0
deadded	deadded	vvd	deaded	dead	0
,	,	,	,	,	0
and	and	cc	and	and	0
daylie	daylie	j	daily	daily	0
interrupted	interrupted	vvn	interrupted	interrupt	0
,	,	,	,	,	0
and	and	cc	and	and	0
perse	perse	vvi	pierce	pierce	0
∣	∣	sy	∣	∣	0
cuted	cuted	vvb	cut	cut	0
studies	studies	n2	studies	study	0
,	,	,	,	,	0
will	will	vmb	will	will	0
giue	giue	vvi	give	give	0
me	me	pno11	me	i	0
leaue	leaue	n1	leave	leave	0
to	to	pc-acp	to	to	0
accom	accom	vvi	accom	accom	0
∣	∣	sy	∣	∣	0
plish	plish	vvb	plish	plish	0
that	that	cst	that	that	0
litle	litle	j	little	little	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
otherwise	otherwise	av	otherwise	otherwise	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
dertake	dertake	vvb	dertake	dertake	0
and	and	cc	and	and	0
performe	performe	vvi	perform	perform	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
being	being	vbg	being	be	0
enbolde	enbolde	vvi	enbolde	embolden	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
,	,	,	,	,	0
both	both	d	both	both	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
high	high	j	high	high	0
Clemency	Clemency	n1	Clemency	clemency	0
,	,	,	,	,	0
and	and	cc	and	and	0
Gratious	Gratious	j	Gracious	gracious	0
fauour	fauour	n1	favour	favour	0
,	,	,	,	,	0
euer	euer	av	ever	ever	0
shewed	shewed	vvd	showed	show	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
good	good	j	good	good	0
litterature	litterature	n1	literature	literature	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
concerning	concerning	vvg	concerning	concern	0
diuinitie	diuinitie	n1	divinity	divinity	0
:	:	:	:	:	0
&	&	cc	&	and	0
also	also	av	also	also	0
vrged	vrged	vvn	urged	urge	0
by	by	p-acp	by	by	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
bounden	bounden	vvn	bounden	bind	0
due	due	j-jn	due	due	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
,	,	,	,	,	0
and	and	cc	and	and	0
particular	particular	j	particular	particular	0
affection	affection	n1	affection	affection	0
;	;	;	;	;	0
I	I	pns11	I	i	0
presume	presume	vvb	presume	presume	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
highnes	highnes	n1	highness	highness	0
this	this	d	this	this	0
shorte	shorte	j	short	short	0
ensaying	ensaying	n-vvg	ensaying	ensay	0
treatise	treatise	n1	treatise	treatise	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
your	your	po22	your	your	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
Clemency	Clemency	n1	Clemency	clemency	0
,	,	,	,	,	0
mildenesse	mildenesse	n1	mildness	mildness	0
,	,	,	,	,	0
and	and	cc	and	and	0
rare	rare	j	rare	rare	0
modestie	modestie	n1	modesty	modesty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
eminent	eminent	j	eminent	eminent	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
mighty	mighty	j	mighty	mighty	0
a	a	dt	a	a	0
Monarche	Monarche	n1	Monarch	monarch	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
winne	winne	vvi	win	win	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
great	great	j	great	great	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hartes	hartes	n2	hearts	heart	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
conside	conside	av-an	conside	conside	0
∣	∣	sy	∣	∣	0
rate	rate	zz	rate	rate	0
Subjects	Subjects	n2-jn	Subject's	subject	0
:	:	:	:	:	0
so	so	av	so	so	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
encourage	encourage	vvi	encourage	encourage	0
them	them	pno32	them	they	0
confidently	confidently	av-j	confidently	confident	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
their	their	po32	their	their	0
mindes	mindes	n2	minds	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
dutifull	dutifull	j	dutiful	dutiful	0
manner	manner	n1	manner	manner	0
to	to	pc-acp	to	to	0
vnfolde	vnfolde	vvi	unfold	unfold	0
themselues	themselues	px32	themselves	themselves	0
vnto	vnto	p-acp	unto	unto	0
their	their	po32	their	their	0
so	so	av	so	so	0
louing	louing	vvg	loving	love	0
and	and	cc	and	and	0
affable	affable	j	affable	affable	0
a	a	dt	a	a	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
.	.	.	.	.	1
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
no	no	dx	no	no	0
vulgare	vulgare	j	vulgar	vulgar	0
prayse	prayse	n1	praise	praise	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
pietie	pietie	n1	piety	piety	0
)	)	)	)	)	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
open	open	j	open	open	0
and	and	cc	and	and	0
often	often	av	often	often	0
profes	profes	vvi	profess	profess	0
∣	∣	sy	∣	∣	0
sion	sion	n1	sion	sion	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Vigilancie	Vigilancie	n1	Vigilancy	vigilancy	0
and	and	cc	and	and	0
care	care	n1	care	care	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
aduaunce	aduaunce	vvi	advance	advance	0
the	the	dt	the	the	0
diuine	diuine	j-jn	divine	divine	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
most	most	av-ds	most	most	0
sacred	sacred	j	sacred	sacred	0
Religion	Religion	n1	Religion	religion	0
:	:	:	:	:	0
Then	Then	av	Then	then	0
what	what	q-crq	what	what	0
faithfull	faithfull	j	faithful	faithful	0
Christian	Christian	np1	Christian	Christian	0
should	should	vmd	should	shall	0
stagger	stagger	vvi	stagger	stagger	0
,	,	,	,	,	0
or	or	cc	or	or	0
feare	feare	vvb	fear	fear	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
open	open	j	open	open	0
,	,	,	,	,	0
and	and	cc	and	and	0
deliuer	deliuer	vvi	deliver	deliver	0
publikely	publikely	av-j	publicly	public	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
assureth	assureth	vvz	assureth	assure	0
himselfe	himselfe	px31	himself	himself	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
very	very	av	very	very	0
expedient	expedient	j	expedient	expedient	0
,	,	,	,	,	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
and	and	cc	and	and	0
agreeable	agreeable	j	agreeable	agreeable	0
towardes	towardes	p-acp	towards	towards	0
the	the	dt	the	the	0
furnishing	furnishing	n-vvg	furnishing	furnish	0
,	,	,	,	,	0
and	and	cc	and	and	0
setting	setting	vvg	setting	set	0
forward	forward	av-j	forward	forward	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
heauenly	heauenly	j	heavenly	heavenly	0
a	a	dt	a	a	0
worke	worke	n1	work	work	0
?	?	?	?	?	1
Moreouer	Moreouer	av	Moreover	moreover	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
poore	poore	j	poor	poor	0
subject	subject	n-jn	subject	subject	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
by	by	p-acp	by	by	0
studie	studie	n1	study	study	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
and	and	cc	and	and	0
trauaile	trauaile	vvi	travail	travail	0
abroade	abroade	av	abroad	abroad	0
,	,	,	,	,	0
attayned	attayned	vvd	attained	attain	0
vnto	vnto	p-acp	unto	unto	0
any	any	d	any	any	0
small	small	j	small	small	0
talent	talent	n1	talon	talon	0
of	of	pp-f	of	of	0
lear	lear	j	lear	lear	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowledge	knowledge	n1	knowledge	knowledge	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
whome	whome	r-crq	whom	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
and	and	cc	and	and	0
fruit	fruit	n1	fruit	fruit	0
thereof	thereof	av	thereof	thereof	0
more	more	av-dc	more	more	0
due	due	j-jn	due	due	0
,	,	,	,	,	0
then	then	av	then	then	0
vnto	vnto	p-acp	unto	unto	0
my	my	po11	my	my	0
so	so	av	so	so	0
gratious	gratious	j	gracious	gracious	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
so	so	av	so	so	0
learned	learned	j	learned	learned	0
a	a	dt	a	a	0
Liege	Liege	n1	Liege	liege	0
?	?	?	?	?	1
Finally	Finally	av-j	Finally	final	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
proofe	proofe	n1	proof	proof	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
sincerity	sincerity	n1	sincerity	sincerity	0
,	,	,	,	,	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
and	and	cc	and	and	0
dutifull	dutifull	j	dutiful	dutiful	0
loue	loue	n1	love	love	0
towardes	towardes	p-acp	towards	towards	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
this	this	d	this	this	0
may	may	vmb	may	may	0
I	I	pns11	I	i	0
justly	justly	av-j	justly	just	0
say	say	vvb	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
vncertaine	vncertaine	j	uncertain	uncertain	0
fortune	fortune	n1	fortune	fortune	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
assured	assured	vvn	assured	assure	0
friends	friends	n2	friends	friend	0
are	are	vbr	are	be	0
most	most	av-ds	most	most	0
certainely	certainely	av-j	certainly	certain	0
tried	tried	vvn	tried	try	0
)	)	)	)	)	0
I	I	pns11	I	i	0
both	both	av-d	both	both	0
suffered	suffered	vvn	suffered	suffer	0
disgrace	disgrace	n1	disgrace	disgrace	0
,	,	,	,	,	0
&	&	cc	&	and	0
hin	hin	zz	hin	hin	0
∣	∣	sy	∣	∣	0
derance	derance	n1	derance	derance	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
being	being	vbg	being	be	0
stiled	stiled	vvn	styled	style	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
,	,	,	,	,	0
A	A	dt	A	a	0
Scotist	Scotist	n1	Scotist	scotist	0
in	in	p-acp	in	in	0
faction	faction	n1	faction	faction	0
:	:	:	:	:	0
therein	therein	av	therein	therein	0
farther	farther	av-jc	farther	far	0
employing	employing	vvg	employing	employ	0
my	my	po11	my	my	0
penne	penne	n1	pen	pen	0
in	in	p-acp	in	in	0
A	A	dt	A	a	0
