IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
writers	writers	n2	writers	writer	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
worshipfull	worshipfull	j	worshipful	worshipful	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
dedicating	dedicating	j-vvg	dedicating	dedicate	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
praise	praise	vvi	praise	praise	0
and	and	cc	and	and	0
extoll	extoll	vvi	extol	extol	0
the	the	dt	the	the	0
ver	ver	fw-la	ver	ver	0
∣	∣	sy	∣	∣	0
tues	tues	n2	tues	tue	0
and	and	cc	and	and	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
qualities	qualities	n2	qualities	quality	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
men	men	n2	men	man	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
choose	choose	vvb	choose	choose	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
patrons	patrons	n2	patrons	patron	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
works	works	n2	works	work	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
to	to	pc-acp	to	to	0
winne	winne	vvi	win	win	0
some	some	d	some	some	0
credit	credit	n1	credit	credit	0
and	and	cc	and	and	0
countenance	countenance	n1	countenance	countenance	0
to	to	p-acp	to	to	0
themselues	themselues	px32	themselves	themselves	0
:	:	:	:	:	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
thing	thing	n1	thing	thing	0
I	I	pns11	I	i	0
see	see	vvb	see	see	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
doone	doone	vdn	done	do	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
great	great	j	great	great	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
writers	writers	n2	writers	writer	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
strangers	strangers	n2	strangers	stranger	0
as	as	p-acp	as	as	0
countreymen	countreymen	n2	countrymen	countryman	0
)	)	)	)	)	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
set	set	vvn	set	set	0
out	out	av	out	out	0
the	the	dt	the	the	0
praise	praise	n1	praise	praise	0
and	and	cc	and	and	0
commendati	commendati	fw-la	commendati	commendati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
noble	noble	j	noble	noble	0
gifts	gifts	n2	gifts	gift	0
:	:	:	:	:	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
therefore	therefore	av	therefore	therefore	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
my	my	po11	my	my	0
stile	stile	n1	style	stile	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
admonish	admonish	vvi	admonish	admonish	0
you	you	pn22	you	you	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
emploie	emploie	vvi	employ	employ	0
and	and	cc	and	and	0
vse	vse	vvi	use	use	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
end	end	n1	end	end	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
bestowed	bestowed	vvn	bestowed	bestow	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
than	than	cs	than	than	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
therwise	therwise	av	therwise	therwise	0
vainelie	vainelie	av-j	vainly	vain	0
with	with	p-acp	with	with	0
suspicion	suspicion	n1	suspicion	suspicion	0
of	of	pp-f	of	of	0
flatterie	flatterie	n1	flattery	flattery	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
first	first	ord	first	first	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
recei	recei	n1	recei	recei	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
all	all	d	all	all	0
the	the	dt	the	the	0
good	good	j	good	good	0
gifts	gifts	n2	gifts	gift	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
almightie	almightie	j-jn	almighty	almighty	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
giuer	giuer	n1	giver	giver	0
