SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Do	Do	vdb	Do	do	0
not	not	xx	not	not	0
wonder	wonder	vvi	wonder	wonder	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
great	great	j	great	great	0
Soul	Soul	n1	Soul	soul	0
,	,	,	,	,	0
like	like	av-j	like	like	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
enquire	enquire	vvi	inquire	inquire	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
aspect	aspect	n1	aspect	aspect	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
ticularly	ticularly	av-jn	ticularly	ticular	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
has	has	vhz	has	have	0
upon	upon	p-acp	upon	upon	0
Greatness	Greatness	n1	Greatness	greatness	0
of	of	pp-f	of	of	0
Mind	Mind	n1	Mind	mind	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
,	,	,	,	,	0
I	I	pns11	I	i	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
fess	fess	vvb	fess	fess	0
,	,	,	,	,	0
I	I	pns11	I	i	0
somewhat	somewhat	av	somewhat	somewhat	0
marvel	marvel	vvb	marvel	marvel	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Enquiry	Enquiry	n1	Enquiry	enquiry	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Suggestions	Suggestions	n2	Suggestions	suggestion	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
Libertine	Libertine	n1	Libertine	libertine	0
as	as	p-acp	as	as	0
Mr.	Mr.	n1	Mr.	mr.	0
N.	N.	np1	N.	N.	0
N.'s	N.'s	vhz	N.'s	n.'s	0
confidently	confidently	av-j	confidently	confident	0
pretending	pretending	vvg	pretending	pretend	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
Atheistical	Atheistical	j	Atheistical	atheistical	0
and	and	cc	and	and	0
Sensual	Sensual	j	Sensual	sensual	0
Prin	Prin	n1	Prin	prin	0
∣	∣	sy	∣	∣	0
ciples	ciples	n2	ciples	ciple	0
