Most	Most	ds	Most	most	0
Gracious	Gracious	j	Gracious	gracious	0
Sovereign	Sovereign	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
VAlens	VAlens	np1	VAlens	VAlens	0
the	the	dt	the	the	0
Emperor	Emperor	n1	Emperor	emperor	0
having	having	vhg	having	have	0
incautelously	incautelously	av-j	incautelously	incautelous	0
enter	enter	n1	enter	enter	0
∣	∣	sy	∣	∣	0
tain'd	tain'd	j-vvn	tained	tan	0
the	the	dt	the	the	0
pernicious	pernicious	j	pernicious	pernicious	0
Errors	Errors	n2	Errors	error	0
of	of	pp-f	of	of	0
Arius	Arius	np1	Arius	Arius	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
short	short	j	short	short	0
time	time	n1	time	time	0
great	great	j	great	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Christendom	Christendom	np1	Christendom	Christendom	0
became	became	vvd	became	become	0
infected	infected	vvn	infected	infect	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
Principles	Principles	n2	Principles	principle	0
:	:	:	:	:	0
In	In	p-acp	In	in	0
those	those	d	those	those	0
Days	Days	n2	Days	day	0
Aphrates	Aphrates	np1	Aphrates	Aphrates	0
the	the	dt	the	the	0
Monk	Monk	n1	Monk	monk	0
,	,	,	,	,	0
leaving	leaving	vvg	leaving	leave	0
his	his	po31	his	his	0
Cell	Cell	n1	Cell	cell	0
,	,	,	,	,	0
appeared	appeared	vvd	appeared	appear	0
in	in	p-acp	in	in	0
Publick	Publick	j	Public	public	0
,	,	,	,	,	0
striving	striving	vvg	striving	strive	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Art	Art	n1	Art	art	0
and	and	cc	and	and	0
Wit	Wit	n1	Wit	wit	0
to	to	pc-acp	to	to	0
oppose	oppose	vvi	oppose	oppose	0
that	that	cst	that	that	0
ra	ra	uh	ra	ra	0
∣	∣	sy	∣	∣	0
ging	ging	n1	ging	ging	0
Torrent	Torrent	n1	Torrent	torrent	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
thought	thought	vvd	thought	think	0
him	him	pno31	him	he	0
too	too	av	too	too	0
forward	forward	av-j	forward	forward	0
,	,	,	,	,	0
he	he	pns31	he	he	0
offered	offered	vvd	offered	offer	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
Apology	Apology	n1	Apology	apology	0
,	,	,	,	,	0
than	than	cs	than	than	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Necessity	Necessity	n1	Necessity	necessity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Times	Times	n2	Times	time	0
forced	forced	vvd	forced	force	0
him	him	pno31	him	he	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Retirement	Retirement	n1	Retirement	retirement	0
.	.	.	.	.	1
Our	Our	np1	Our	Oure	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
placable	placable	j	placable	placable	0
Enemies	Enemies	n2	Enemies	enemy	0
of	of	pp-f	of	of	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
for	for	p-acp	for	for	0
many	many	d	many	many	0
Years	Years	n2	Years	year	0
laboured	laboured	vvd	laboured	labour	0
the	the	dt	the	the	0
Destruction	Destruction	n1	Destruction	destruction	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
find	find	vvi	find	find	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
their	their	po32	their	their	0
own	own	d	own	own	0
Hands	Hands	n2	Hands	hand	0
too	too	av	too	too	0
feeble	feeble	j	feeble	feeble	0
to	to	pc-acp	to	to	0
effect	effect	vvi	effect	effect	0
their	their	po32	their	their	0
Enter	Enter	vvb	Enter	enter	0
∣	∣	sy	∣	∣	0
prize	prize	n1	prize	prize	0
,	,	,	,	,	0
have	have	vhb	have	have	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
subtle	subtle	j	subtle	subtle	0
Stratagem	Stratagem	n1	Stratagem	stratagem	0
brought	brought	vvn	brought	bring	0
over	over	a-acp	over	over	0
too	too	av	too	too	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
Ours	Ours	png12	Ours	we	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Assistance	Assistance	n1	Assistance	assistance	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
