Much	Much	av-d	Much	much	0
Honoured	Honoured	vvn	Honoured	honour	0
and	and	cc	and	and	0
Noble	Noble	j	Noble	noble	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
HIS	HIS	po31	HIS	his	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
Proclamation	Proclamation	n1	Proclamation	proclamation	0
against	against	p-acp	against	against	0
Immoralities	Immoralities	n2	Immoralities	immorality	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Honourable	Honourable	j	Honourable	honourable	0
Houses	Houses	n2	Houses	house	0
of	of	pp-f	of	of	0
Parlia	Parlia	np1	Parlia	Parlia	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
piously	piously	av-j	piously	pious	0
concurring	concurring	vvg	concurring	concur	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
good	good	j	good	good	0
Laws	Laws	n2	Laws	law	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
assist	assist	vvi	assist	assist	0
and	and	cc	and	and	0
strengthen	strengthen	vvi	strengthen	strengthen	0
the	the	dt	the	the	0
Mini	Mini	np1	Mini	Mini	0
∣	∣	sy	∣	∣	0
stry	stry	n1	stry	stry	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
suppressing	suppressing	vvg	suppressing	suppress	0
of	of	pp-f	of	of	0
Vice	Vice	n1	Vice	vice	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
gave	gave	vvd	gave	give	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
secret	secret	j-jn	secret	secret	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
encourage	encourage	vvi	encourage	encourage	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
frame	frame	vvi	frame	frame	0
and	and	cc	and	and	0
preach	preach	vvi	preach	preach	0
this	this	d	this	this	0
following	following	j-vvg	following	follow	0
