Worthy	Worthy	j	Worthy	worthy	0
SENATORS	SENATORS	n2	SENATORS	senator	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
Vicissitude	Vicissitude	n1	Vicissitude	vicissitude	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Providence	Providence	n1	Providence	providence	0
to	to	p-acp	to	to	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
place	place	n1	place	place	0
,	,	,	,	,	0
somtimes	somtimes	av	sometimes	sometime	0
pul	pul	vvi	pull	pull	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
down	down	p-acp	down	down	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
lifted	lifted	vvn	lifted	lift	0
up	up	a-acp	up	up	0
on	on	p-acp	on	on	0
high	high	j	high	high	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gain	gain	vvb	gain	gain	0
raising	raising	vvg	raising	raise	0
up	up	a-acp	up	up	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
laid	laid	vvn	laid	lay	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
strate	strate	n1	strate	strate	0
,	,	,	,	,	0
may	may	vmb	may	may	0
justly	justly	av-j	justly	just	0
provoke	provoke	vvi	provoke	provoke	0
all	all	d	all	all	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
with	with	p-acp	with	with	0
fear	fear	n1	fear	fear	0
and	and	cc	and	and	0
trembling	trembling	j-vvg	trembling	tremble	0
;	;	;	;	;	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
.	.	.	.	.	1
All	All	av-d	All	all	0
earthly	earthly	j	earthly	earthly	0
Potentates	Potentates	n2	Potentates	potentate	0
and	and	cc	and	and	0
Principali	Principali	fw-la	Principali	principali	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
are	are	vbr	are	be	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
God	God	np1	God	God	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
so	so	av	so	so	0
much	much	d	much	much	0
pin	pin	n1	pin	pin	0
∣	∣	sy	∣	∣	0
dust	dust	n1	dust	dust	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
hee	hee	pns31	he	he	0
breatheth	breatheth	vvz	breathes	breathe	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
is	is	vbz	is	be	0
soon	soon	av	soon	soon	0
scattered	scattered	vvn	scattered	scatter	0
away	away	av	away	away	0
.	.	.	.	.	1
Hence	Hence	av	Hence	hence	0
,	,	,	,	,	0
Psalm	Psalm	np1	Psalm	Psalm	0
2.	2.	crd	2.	2.	0
the	the	dt	the	the	0
great	great	j	great	great	0
Ones	Ones	pi2	Ones	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
are	are	vbr	are	be	0
exhorted	exhorted	vvn	exhorted	exhort	0
to	to	pc-acp	to	to	0
kisse	kisse	vvi	kiss	kiss	0
the	the	dt	the	the	0
Sonne	Sonne	n1	Son	son	0
