THe	THe	dt	THe	the	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
christian	christian	njp	christian	christian	0
fa	fa	fw-it	fa	fa	0
∣	∣	sy	∣	∣	0
uors	uors	fw-la	uors	uors	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
honorable	honorable	j	honourable	honourable	0
,	,	,	,	,	0
right	right	av-jn	right	right	0
worshipfull	worshipfull	j	worshipful	worshipful	0
,	,	,	,	,	0
&	&	cc	&	and	0
my	my	po11	my	my	0
verie	verie	j	very	very	0
deere	deere	j-jn	deer	dear	0
freends	freends	n2	friends	friend	0
)	)	)	)	)	0
haue	haue	vhb	have	have	0
carried	carried	vvn	carried	carry	0
towards	towards	p-acp	towards	towards	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
memorie	memorie	n1	memory	memory	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
benefits	benefits	n2	benefits	benefit	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
receiued	receiued	vvn	received	receive	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
sundrie	sundrie	j	sundry	sundry	0
times	times	n2	times	time	0
so	so	av	so	so	0
affected	affected	vvn	affected	affect	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
good	good	j	good	good	0
remembrance	remembrance	n1	remembrance	remembrance	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
vn	vn	fw-fr	vn	un	0
∣	∣	sy	∣	∣	0
feinednesse	feinednesse	n1	feinednesse	feinednesse	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
praise	praise	vvb	praise	praise	0
his	his	po31	his	his	0
holie	holie	j	holy	holy	0
name	name	n1	name	name	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
his	his	po31	his	his	0
mercies	mercies	n2	mercies	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
earnestnesse	earnestnesse	n1	earnestness	earnestness	0
pray	pray	vvb	pray	pray	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
prospe	prospe	n1	prospe	prospe	0
∣	∣	sy	∣	∣	0
rous	rous	fw-la	rous	rous	0
estates	estates	n2	estates	estate	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
best	best	js	best	best	0
things	things	n2	things	thing	0
especiallie	especiallie	av-j	especially	especial	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
thinke	thinke	vvb	think	think	0
vpon	vpon	p-acp	upon	upon	0
some	some	d	some	some	0
good	good	j	good	good	0
meane	meane	j	mean	mean	0
,	,	,	,	,	0
wherby	wherby	c-crq	whereby	whereby	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	ds	least	least	0
shew	shew	vvb	show	show	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
mindfull	mindfull	j	mindful	mindful	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
thankefull	thankefull	j	thankful	thankful	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
Whatsoeuer	Whatsoeuer	r-crq	Whatsoever	whatsoever	0
I	I	pns11	I	i	0
write	write	vvb	write	write	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
behalfe	behalfe	n1	behalf	behalf	0
,	,	,	,	,	0
I	I	pns11	I	i	0
vt	vt	fw-la	vt	ut	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
it	it	pn31	it	it	0
(	(	(	(	(	0
I	I	pns11	I	i	0
humblie	humblie	av-j	humbly	humble	0
thanke	thanke	vvb	thank	thank	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
)	)	)	)	)	0
not	not	xx	not	not	0
vaine	vaine	j	vain	vain	0
glori	glori	fw-la	glori	glori	0
∣	∣	sy	∣	∣	0
ouslie	ouslie	av-j	ouslie	ouslie	0
to	to	pc-acp	to	to	0
boast	boast	vvi	boast	boast	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
God	God	np1	God	God	0
or	or	cc	or	or	0
men	men	n2	men	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
anie	anie	d	any	any	0
thing	thing	n1	thing	thing	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
&	&	cc	&	and	0
feele	feele	vvi	feel	feel	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
ouer	ouer	p-acp	over	over	0
and	and	cc	and	and	0
besides	besides	a-acp	beside	beside	0
my	my	po11	my	my	0
grosse	grosse	j	gross	gross	0
&	&	cc	&	and	0
greeuous	greeuous	j	grievous	grievous	0
iniquities	iniquities	n2	iniquities	iniquity	0
)	)	)	)	)	0
euen	euen	av	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
best	best	js	best	best	0
seruices	seruices	n2	services	service	0
that	that	cst	that	that	0
euer	euer	av	ever	ever	0
I	I	pns11	I	i	0
performed	performed	vvd	performed	perform	0
in	in	p-acp	in	in	0
pietie	pietie	n1	piety	piety	0
towards	towards	p-acp	towards	towards	0
God	God	np1	God	God	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
charitie	charitie	n1	charity	charity	0
towards	towards	p-acp	towards	towards	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
corruption	corruption	n1	corruption	corruption	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
imperfections	imperfections	n2	imperfections	imperfection	0
that	that	cst	that	that	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
same	same	d	same	same	0
did	did	vdd	did	do	0
cleue	cleue	vvb	cleve	cleave	0
thervnto	thervnto	av	thereunto	thereunto	0
