Most	Most	ds	Most	most	0
gracious	gracious	j	gracious	gracious	0
Soveraigne	Soveraigne	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
WIth	WIth	p-acp	WIth	with	0
no	no	dx	no	no	0
small	small	j	small	small	0
paines	paines	n2	pains	pain	0
(	(	(	(	(	0
and	and	cc	and	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
books	books	n2	books	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
set	set	n1	set	set	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
place	place	n1	place	place	0
,	,	,	,	,	0
being	being	vbg	being	be	0
multùm	multùm	fw-la	multùm	multùm	0
terris	terris	fw-la	terris	terris	0
jacta	jacta	fw-la	jacta	jacta	0
∣	∣	sy	∣	∣	0
tus	tus	fw-la	tus	tus	0
&	&	cc	&	and	0
alto	alto	fw-mi	alto	alto	0
,	,	,	,	,	0
frighted	frighted	vvn	frighted	fright	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
house	house	n1	house	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
tost	tost	vvn	tossed	toss	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
two	two	crd	two	two	0
distra	distra	fw-la	distra	distra	0
∣	∣	sy	∣	∣	0
cted	cted	n-vvn	cted	ct	0
Kingdomes	Kingdomes	ng1	Kingdoms	kingdom	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
collected	collected	vvn	collected	collect	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
explained	explained	vvn	explained	explain	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
Fathers	Fathers	n2	Father's	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
best	best	js	best	best	0
Writers	Writers	n2	Writers	writer	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
these	these	d	these	these	0
few	few	d	few	few	0
Rights	Rights	n2-jn	Rights	right	0
our	our	po12	our	our	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
and	and	cc	and	and	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lawes	Lawes	n2	Laws	law	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Land	Land	n1	Land	land	0
have	have	vhb	have	have	0
fully	fully	av-j	fully	full	0
