May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
IF	IF	cs	IF	if	0
my	my	po11	my	my	0
boldness	boldness	n1	boldness	boldness	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
humble	humble	j	humble	humble	0
Address	Address	n1	Address	address	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fensive	fensive	j	fensive	fensive	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
first	first	ord	first	first	0
time	time	n1	time	time	0
your	your	po22	your	your	0
Goodness	Goodness	n1	Goodness	goodness	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
abused	abused	vvn	abused	abuse	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
occasions	occasions	n2	occasions	occasion	0
the	the	dt	the	the	0
fault	fault	n1	fault	fault	0
,	,	,	,	,	0
will	will	vmb	will	will	0
pardon	pardon	vvi	pardon	pardon	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Titles	Titles	n2	Titles	title	0
of	of	pp-f	of	of	0
Defender	Defender	n1	Defender	defender	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nursing	Nursing	n-vvg	Nursing	nurse	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
just	just	j	just	just	0
by	by	p-acp	by	by	0
personal	personal	j	personal	personal	0
Merit	Merit	n1	Merit	merit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
Royal	Royal	j	Royal	royal	0
Descent	Descent	n1	Descent	descent	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
fault	fault	n1	fault	fault	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
equal	equal	j-jn	equal	equal	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
presumption	presumption	n1	presumption	presumption	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
prostrate	prostrate	vvi	prostrate	prostrate	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
feet	feet	n2	feet	foot	0
these	these	d	these	these	0
Memorials	Memorials	n2	Memorials	memorial	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Reverend	Reverend	n-jn	Reverend	reverend	0
and	and	cc	and	and	0
Learned	Learned	j	Learned	learned	0
Bishop	Bishop	n1	Bishop	bishop	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Gra	Gra	uh	Gram	gra	0
∣	∣	sy	∣	∣	0
cious	cious	j	cious	cious	0
Protection	Protection	n1	Protection	protection	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
so	so	av	so	so	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
leave	leave	n1	leave	leave	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
)	)	)	)	)	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
embrace	embrace	vvi	embrace	embrace	0
so	so	av	so	so	0
hap	hap	vvb	hap	hap	0
∣	∣	sy	∣	∣	0
py	py	j	py	py	0
an	an	dt	and	a	0
opportunity	opportunity	n1	opportunity	opportunity	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
affords	affords	vvz	affords	afford	0
me	me	pno11	me	i	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
acquaint	acquaint	vvi	acquaint	acquaint	0
the	the	dt	the	the	0
world	world	n1	world	world	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
