Dearly	Dearly	av-jn	Dearly	dear	0
Beloved	Beloved	vvn	Beloved	belove	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
lamented	lamented	vvn	lamented	lament	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
day	day	n1	day	day	0
,	,	,	,	,	0
if	if	cs	if	if	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
are	are	vbr	are	be	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
by	by	p-acp	by	by	0
death	death	n1	death	death	0
(	(	(	(	(	0
Isa.	Isa.	np1	Isa.	Isa.	1
57.1	57.1	crd	57.1	57.1	0
.	.	.	.	.	1
)	)	)	)	)	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
signal	signal	n1	signal	signal	0
of	of	pp-f	of	of	0
evil	evil	j-jn	evil	evil	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
;	;	;	;	;	0
&	&	cc	&	and	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
many	many	d	many	many	0
Eminent	Eminent	j	Eminent	eminent	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
are	are	vbr	are	be	0
so	so	av	so	so	0
removed	removed	vvn	removed	remove	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
Vi	Vi	crd	Vi	vi	0
∣	∣	sy	∣	∣	0
sion	sion	fw-la	sion	sion	0
faileth	faileth	vvz	faileth	fail	0
;	;	;	;	;	0
and	and	cc	and	and	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Sin	Sin	n1	since	sin	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
People	People	n1	People	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
impending	impending	vvg	impending	impend	0
Judg	Judg	n1	Judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
threaten	threaten	vvi	threaten	threaten	0
their	their	po32	their	their	0
being	being	vbg	being	be	0
benighted	benighted	j-vvn	benighted	benight	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
prospect	prospect	n1	prospect	prospect	0
is	is	vbz	is	be	0
given	given	vvn	given	give	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
to	to	pc-acp	to	to	0
fill	fill	vvi	fill	fill	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
transplanted	transplanted	vvn	transplanted	transplant	0
to	to	p-acp	to	to	0
Eternity	Eternity	n1	Eternity	eternity	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
have	have	vhb	have	have	0
many	many	d	many	many	0
searchings	searchings	n2-vvg	searchings	search	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
deep	deep	j-jn	deep	deep	0
share	share	n1	share	share	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
Lamentation	Lamentation	n1	Lamentation	lamentation	0
;	;	;	;	;	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
having	having	vhg	having	have	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
short	short	j	short	short	0
a	a	dt	a	a	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
)	)	)	)	)	0
called	called	vvd	called	call	0
home	home	av-an	home	home	0
to	to	p-acp	to	to	0
himself	himself	px31	himself	himself	0
from	from	p-acp	from	from	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
so	so	av	so	so	0
many	many	d	many	many	0
faithful	faithful	j	faithful	faithful	0
Teach	Teach	vvb	Teach	teach	0
∣	∣	sy	∣	∣	0
ers	ers	uh	ers	ers	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
man	man	n1	man	man	0
Mr.	Mr.	n1	Mr.	mr.	0
Armi	Armi	fw-fr	Armi	armi	0
∣	∣	sy	∣	∣	0
tage	tage	n1	tage	tage	0
,	,	,	,	,	0
Judicious	Judicious	j	Judicious	judicious	0
Mr.	Mr.	n1	Mr.	mr.	0
Allen	Allen	np1	Allen	Allen	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
this	this	d	this	this	0
Laborious	Laborious	j	Laborious	laborious	0
Mr.	Mr.	n1	Mr.	mr.	1
Asty	Asty	fw-gr	Asty	asty	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
served	served	vvd	served	serve	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
some	some	d	some	some	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
refreshment	refreshment	n1	refreshment	refreshment	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
Printed	Printed	j-vvn	Printed	print	0
La	La	uh	La	la	0
∣	∣	sy	∣	∣	0
bours	bours	n2	bours	bour	0
)	)	)	)	)	0
they	they	pns32	they	they	0
still	still	av	still	still	0
speak	speak	vvb	speak	speak	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
earnest	earnest	j	earnest	earnest	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
mons	mons	fw-la	mons	mons	0
of	of	pp-f	of	of	0
Mr.	Mr.	n1	Mr.	mr.	1
Robert	Robert	np1	Robert	Robert	0
Asty	Asty	fw-gr	Asty	asty	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
Published	Published	vvn	Published	publish	0
;	;	;	;	;	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
mouth	mouth	n1	mouth	mouth	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pen	Pen	n1	Pen	pen	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Ready	Ready	j	Ready	ready	0
Writer	Writer	n1	Writer	writer	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
polished	polished	vvn	polished	polish	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
own	own	d	own	own	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
useful	useful	j	useful	useful	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
promoting	promoting	j-vvg	promoting	promote	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
Obedience	Obedience	n1	Obedience	obedience	0
and	and	cc	and	and	0
Comfort	Comfort	n1	Comfort	comfort	0
.	.	.	.	.	1
Indeed	Indeed	np1	Indeed	Indeed	0
,	,	,	,	,	0
the	the	dt	the	the	0
chief	chief	j-jn	chief	chief	0
purport	purport	n1	purport	purport	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
raise	raise	vvi	raise	raise	0
the	the	dt	the	the	0
Joy	Joy	n1	Joy	joy	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
interested	interested	vvn	interested	interest	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
state	state	n1	state	state	0
and	and	cc	and	and	0
condition	condition	n1	condition	condition	0
:	:	:	:	:	0
It	It	pn31	It	it	0
directeth	directeth	vvz	directeth	direct	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
Object	Object	n1	Object	object	0
of	of	pp-f	of	of	0
Joy	Joy	n1	Joy	joy	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
everlasting	everlasting	j	everlasting	everlasting	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
Rejoycing	Rejoycing	vvg	Rejoicing	rejoice	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
add	add	vvi	add	add	0
a	a	dt	a	a	0
few	few	d	few	few	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
Coun	Coun	fw-mi	Coun	coun	0
∣	∣	sy	∣	∣	0
sel	sel	vvd	sell	fall	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
respect	respect	n1	respect	respect	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Improve	Improve	vvb	Improve	improve	0
the	the	dt	the	the	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Gospel	Gospel	n1	Gospel	gospel	0
Truths	Truths	n2	Truths	truth	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
