Beloved	Beloved	j-vvn	Beloved	belove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
!	!	!	!	!	1
IF	IF	cs	IF	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
spend	spend	vvi	spend	spend	0
much	much	d	much	much	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
an	an	dt	and	a	0
Apologie	Apologie	n1	Apology	apology	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Dedication	Dedication	n1	Dedication	dedication	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
following	following	j-vvg	following	follow	0
Discourse	Discourse	n1	Discourse	discourse	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Congregation	Congregation	n1	Congregation	congregation	0
,	,	,	,	,	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
well	well	av	well	well	0
be	be	vbi	be	be	0
judged	judged	vvn	judged	judge	0
to	to	pc-acp	to	to	0
complement	complement	vvi	compliment	compliment	0
.	.	.	.	.	1
It's	It's	pn31|vbz	It's	it|be	0
yours	yours	png22	yours	you	0
by	by	p-acp	by	by	0
right	right	n-jn	right	right	0
:	:	:	:	:	0
If	If	cs	If	if	0
it	it	pn31	it	it	0
come	come	vvb	come	come	0
into	into	p-acp	into	into	0
other	other	j-jn	other	other	0
hands	hands	n2	hands	hand	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
God's	God's	npg1	God's	God	0
blessing	blessing	n1	blessing	blessing	0
)	)	)	)	)	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
good	good	j	good	good	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
preaching	preaching	vvg	preaching	preach	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
,	,	,	,	,	0
so	so	av	so	so	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Printing	Printing	vvg	Printing	print	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
special	special	j	special	special	0
respect	respect	n1	respect	respect	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
first	first	ord	first	first	0
preach'd	preach'd	vvn	preached	preach	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
printed	printed	vvn	printed	print	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
sakes	sakes	n2	sakes	sake	0
.	.	.	.	.	1
However	However	c-acp	However	however	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
meet	meet	vvi	meet	meet	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
place	place	n1	place	place	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
some	some	d	some	some	0
brief	brief	j	brief	brief	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
count	count	n1	count	count	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
Publication	Publication	n1	Publication	publication	0
and	and	cc	and	and	0
Dedication	Dedication	n1	Dedication	dedication	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
its	its	po31	its	its	0
Publication	Publication	n1	Publication	publication	0
,	,	,	,	,	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
is	is	vbz	is	be	0
manifold	manifold	j	manifold	manifold	0
:	:	:	:	:	0
1.	1.	crd	1.	1.	1
For	For	p-acp	For	for	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
judge	judge	vvi	judge	judge	0
the	the	dt	the	the	0
subject	subject	n-jn	subject	subject	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
suitable	suitable	j	suitable	suitable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
present	present	j	present	present	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
use	use	n1	use	use	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
stirring	stirring	vvg	stirring	stir	0
them	them	pno32	them	they	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
humiliation	humiliation	n1	humiliation	humiliation	0
and	and	cc	and	and	0
reformation	reformation	n1	reformation	reformation	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
That	That	cst	That	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
manifest	manifest	vvi	manifest	manifest	0
that	that	d	that	that	0
dear	dear	j-jn	dear	dear	0
respect	respect	n1	respect	respect	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
affection	affection	n1	affection	affection	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
bear	bear	vvi	bear	bear	0
unto	unto	p-acp	unto	unto	0
that	that	d	that	that	0
choice	choice	j	choice	choice	0
servant	servant	n1	servant	servant	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
deceased	deceased	vvn	deceased	decease	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
whose	whose	rg-crq	whose	who	0
Ministry	Ministry	n1	Ministry	ministry	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
