SIr	SIr	n1	SIr	sir	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
custom	custom	n1	custom	custom	0
amōg	amōg	p-acp	among	among	0
the	the	dt	the	the	0
best	best	js	best	best	0
minds	minds	n2	minds	mind	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cal	cal	vvi	call	call	0
their	their	po32	their	their	0
thoughts	thoughts	n2	thoughts	thought	0
daily	daily	av-j	daily	daily	0
to	to	pc-acp	to	to	0
account	account	vvi	account	account	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
behol	behol	j-jn	behol	behol	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
considered	considered	vvd	considered	consider	0
,	,	,	,	,	0
they	they	pns32	they	they	0
fall	fall	vvb	fallen	fall	0
next	next	ord	next	next	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
endeuour	endeuour	n1	endeavour	endeavour	0
of	of	pp-f	of	of	0
desert	desert	n1	desert	desert	0
,	,	,	,	,	0
and	and	cc	and	and	0
last	last	ord	last	last	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
hate	hate	n1	hate	hate	0
of	of	pp-f	of	of	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
performe	performe	vvb	perform	perform	0
not	not	xx	not	not	0
something	something	pi	something	something	0
,	,	,	,	,	0
wherin	wherin	c-crq	wherein	wherein	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
seen	seen	vvn	seen	see	0
to	to	pc-acp	to	to	0
be	be	vbb	be	be	0
themselues	themselues	px32	themselves	themselves	0
:	:	:	:	:	0
now	now	av	now	now	0
,	,	,	,	,	0
finding	finding	vvg	finding	find	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
so	so	av	so	so	0
much	much	av-d	much	much	0
bound	bound	vvn	bound	bind	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
vndeserued	vndeserued	j	undeserved	undeserved	0
fauours	fauours	n2	favours	favour	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
auoid	auoid	vvi	avoid	avoid	0
Ingratitude	Ingratitude	n1	Ingratitude	ingratitude	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bury	bury	vvi	bury	bury	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
obliuion	obliuion	n1	oblivion	oblivion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
waked	waked	vvd	waked	wake	0
my	my	po11	my	my	0
dull	dull	j	dull	dull	0
spiit	spiit	n1	spiit	spiit	0
to	to	pc-acp	to	to	0
salute	salute	vvi	salute	salute	0
your	your	po22	your	your	0
kindnesse	kindnesse	n1	kindness	kindness	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
loue	loue	n1	love	love	0
:	:	:	:	:	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
worth	worth	n1	worth	worth	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
meddle	meddle	vvi	meddle	meddle	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
hand	hand	n1	hand	hand	0
∣	∣	sy	∣	∣	0
ld	ld	zz	ld	ld	0
in	in	p-acp	in	in	0
Diologue-wise	Diologue-wise	j	Diologue-wise	diologue-wise	0
,	,	,	,	,	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
three	three	crd	three	three	0
Philosophers	Philosophers	n2	Philosophers	philosopher	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
vnde	vnde	fw-la	vnde	unde	0
the	the	dt	the	the	0
Title	Title	n1	Title	title	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dignitie	Dignitie	n1	Dignity	dignity	0
or	or	cc	or	or	0
Indignitie	Indignitie	n1	Indignity	indignity	0
of	of	pp-f	of	of	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
are	are	vbr	are	be	0
discoursed	discoursed	vvn	discoursed	discourse	0
many	many	d	many	many	0
necessary	necessary	j	necessary	necessary	0
points	points	n2	points	point	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
cons	cons	vvz	cons	con	0
∣	∣	sy	∣	∣	0
dred	dred	n1	dreaded	dread	0
of	of	pp-f	of	of	0
▪	▪	▪	▪	▪	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
outward	outward	j	outward	outward	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
inward	inward	j	inward	inward	0
parts	parts	n2	parts	part	0
;	;	;	;	;	0
wherin	wherin	c-crq	wherein	wherein	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
pleasant	pleasant	j	pleasant	pleasant	0
wittes	wittes	n2	wits	wit	0
speake	speake	vvb	speak	speak	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
no	no	dx	no	no	0
