WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
received	received	vvd	received	receive	0
Your	Your	po22	Your	your	0
Order	Order	n1	Order	order	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
it	it	pn31	it	it	0
,	,	,	,	,	0
being	being	vbg	being	be	0
scarse	scarse	av-j	scarce	scarce	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
or	or	cc	or	or	0
read	read	vvi	read	read	0
;	;	;	;	;	0
We	We	pns12	We	we	0
should	should	vmd	should	shall	0
learn	learn	vvi	learn	learn	0
by	by	p-acp	by	by	0
every	every	d	every	every	0
fit	fit	n1	fit	fit	0
of	of	pp-f	of	of	0
sick	sick	j	sick	sick	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
the	the	dt	the	the	0
greatnesse	greatnesse	n1	greatness	greatness	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
our	our	po12	our	our	0
frailtie	frailtie	n1	frailty	frailty	0
.	.	.	.	.	1
We	We	pns12	We	we	0
live	live	vvb	live	live	0
in	in	p-acp	in	in	0
sickly	sickly	j	sickly	sickly	0
times	times	n2	times	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
You	You	pn22	You	you	0
are	are	vbr	are	be	0
collecting	collecting	vvg	collecting	collect	0
many	many	d	many	many	0
wholsome	wholsome	j	wholesome	wholesome	0
and	and	cc	and	and	0
Medicinable	Medicinable	j	Medicinable	medicinable	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
gredients	gredients	n2	gredients	gredient	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
take	take	vvb	take	take	0
heed	heed	n1	heed	heed	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
mi	mi	fw-mi	mi	mi	0
