TO	TO	p-acp	TO	to	0
you	you	pn22	you	you	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Assembly	Assembly	n1	Assembly	assembly	0
I	I	pns11	I	i	0
commend	commend	vvb	commend	commend	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Supreme	Supreme	j	Supreme	supreme	0
Authority	Authority	n1	Authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
committed	committed	vvn	committed	commit	0
the	the	dt	the	the	0
care	care	n1	care	care	0
and	and	cc	and	and	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
differences	differences	n2	differences	difference	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
judge	judge	vvi	judge	judge	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
tween	tween	n2	tween	tween	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
publike	publike	j	public	public	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
,	,	,	,	,	0
your	your	po22	your	your	0
dissent	dissent	n1	dissent	dissent	0
from	from	p-acp	from	from	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
Gospel	Gospel	n1	Gospel	gospel	0
proof	proof	n1	proof	proof	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
either	either	d	either	either	0
part	part	n1	part	part	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
Honourable	Honourable	j	Honourable	honourable	0
Committee	Committee	n1	Committee	committee	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
