RIGHT	RIGHT	av-jn	RIGHT	right	0
WORSHIPFVLL	WORSHIPFVLL	j	WORSHIPFUL	worshipful	0
,	,	,	,	,	0
THere	THere	pc-acp	THere	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
waies	waies	n2	ways	way	0
to	to	pc-acp	to	to	0
attaine	attaine	vvi	attain	attain	0
to	to	p-acp	to	to	0
seeming	seeming	j-vvg	seeming	seem	0
honour	honour	n1	honour	honour	0
heere	heere	av	here	here	0
vpon	vpon	p-acp	upon	upon	0
earth	earth	n1	earth	earth	0
;	;	;	;	;	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
attaine	attaine	vvi	attain	attain	0
to	to	p-acp	to	to	0
true	true	j	true	true	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
this	this	d	this	this	0
of	of	pp-f	of	of	0
Piety	Piety	n1	Piety	piety	0
and	and	cc	and	and	0
Vertue	Vertue	n1	Virtue	virtue	0
:	:	:	:	:	0
Godlinesse	Godlinesse	n1	Godliness	godliness	0
brings	brings	vvz	brings	bring	0
the	the	dt	the	the	0
best	best	js	best	best	0
gaine	gaine	n1	gain	gain	0
,	,	,	,	,	0
the	the	dt	the	the	0
grea	grea	zz	grea	grea	0
∣	∣	sy	∣	∣	0
test	test	n1	test	test	0
honour	honour	n1	honour	honour	0
vnto	vnto	p-acp	unto	unto	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
:	:	:	:	:	0
others	others	n2-jn	others	other	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
rich	rich	j	rich	rich	0
,	,	,	,	,	0
none	none	pix	none	none	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
honorable	honorable	j	honourable	honourable	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
:	:	:	:	:	0
others	others	n2-jn	others	other	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
more	more	av-dc	more	more	0
esteemed	esteemed	vvn	esteemed	esteem	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
none	none	pix	none	none	0
haue	haue	vhb	have	have	0
more	more	dc	more	more	0
honour	honour	n1	honour	honour	0
both	both	d	both	both	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
and	and	cc	and	and	0
good	good	j	good	good	0
men	men	n2	men	man	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
Salomon	Salomon	np1	Salomon	Salomon	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
The	The	dt	The	the	0
wise	wise	n1	wise	wise	0
shall	shall	vmb	shall	shall	0
inherit	inherit	vvi	inherit	inherit	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
fooles	fooles	n2	fools	fool	0
,	,	,	,	,	0
dishonor	dishonor	n1	dishonour	dishonour	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
Pro.	Pro.	np1	Pro.	Pro.	1
335.	335.	crd	335.	335.	0
be	be	vbb	be	be	0
exalted	exalted	vvn	exalted	exalt	0
:	:	:	:	:	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
inheritance	inheritance	n1	inheritance	inheritance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
