Dearly	Dearly	av-jn	Dearly	dear	0
beloved	beloved	j-vvn	beloved	belove	0
Brethen	Brethen	n2	Brethren	brother	0
.	.	.	.	.	1
YOu	YOu	pn22	YOu	you	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
hidden	hidden	j-vvn	hidden	hide	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
the	the	dt	the	the	0
low	low	j	low	low	0
valleyes	valleyes	n2	valleys	valley	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
halting-like	halting-like	j	halting-like	halting-like	0
days	days	n2	days	day	0
of	of	pp-f	of	of	0
Elias	Elias	np1	Elias	Elias	0
,	,	,	,	,	0
Esay	Esay	np1	Esay	Easie	0
65.5	65.5	crd	65.5	65.5	0
.	.	.	.	.	0
are	are	vbr	are	be	0
over-clouded	over-clouded	j	overclouded	overclouded	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
say	say	vvb	say	say	0
,	,	,	,	,	0
Stand	Stand	vvb	Stand	stand	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
more	more	av-dc	more	more	0
holier	holier	jc	holier	holy	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
.	.	.	.	.	1
And	And	cc	And	and	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Election	Election	n1	Election	election	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
called	called	vvn	called	call	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
formerly	formerly	av-j	formerly	former	0
seen	seen	vvn	seen	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
late	late	j	late	late	0
Innovations	Innovations	n2	Innovations	innovation	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
persecuted	persecuted	vvn	persecuted	persecute	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
then	then	av	then	then	0
;	;	;	;	;	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
now	now	av	now	now	0
renting	renting	vvg	renting	rent	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
apieces	apieces	av	apieces	apiece	0
through	through	p-acp	through	through	0
schisms	schisms	n2	schisms	schism	0
,	,	,	,	,	0
and	and	cc	and	and	0
eclipsing	eclipsing	vvg	eclipsing	eclipse	0
the	the	dt	the	the	0
light	light	n1	light	light	0
thereof	thereof	av	thereof	thereof	0
by	by	p-acp	by	by	0
Errors	Errors	n2	Errors	error	0
and	and	cc	and	and	0
Heresies	Heresies	n2	Heresies	heresy	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
no	no	dx	no	no	0
sooner	sooner	av-c	sooner	soon	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
power	power	n1	power	power	0
more	more	av-dc	more	more	0
clearly	clearly	av-j	clearly	clear	0
shine	shine	vvi	shine	shine	0
in	in	p-acp	in	in	0
mercy	mercy	n1	mercy	mercy	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
establishing	establishing	vvg	establishing	establish	0
the	the	dt	the	the	0
Church-Government	Church-Government	n1	Church-Government	church-government	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
over-sight	over-sight	n1	oversight	oversight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
supreme	supreme	j	supreme	supreme	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
Hosea	Hosea	np1	Hosea	Hosea	0
2.14	2.14	crd	2.14	2.14	0
allured	allured	vvn	allured	allure	0
to	to	p-acp	to	to	0
Esa.	Esa.	np1	Esa.	Esa.	1
49.23	49.23	crd	49.23	49.23	0
lick	lick	vvi	lick	lick	0
the	the	dt	the	the	0
