Reverend	Reverend	n-jn	Reverend	reverend	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	av-d	much	much	0
honoured	honoured	vvn	honoured	honour	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
AS	AS	p-acp	AS	as	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
Preached	Preached	vvn	Preached	preach	0
,	,	,	,	,	0
so	so	av	so	so	0
nor	nor	ccx	nor	nor	0
had	had	vhd	had	have	0
it	it	pn31	it	it	0
been	been	vbn	been	be	0
made	made	vvn	made	make	0
publick	publick	j	public	public	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
obe	obe	n1	obe	obe	0
∣	∣	sy	∣	∣	0
dience	dience	n1	dience	dience	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Call	Call	n1	Call	call	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
wil	wil	vmb	will	will	0
∣	∣	sy	∣	∣	0
lingly	lingly	av-j	lingly	ling	0
complied	complied	vvn	complied	comply	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
thereby	thereby	av	thereby	thereby	0
give	give	vvi	give	give	0
Testimony	Testimony	n1	Testimony	testimony	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
readiness	readiness	n1	readiness	readiness	0
of	of	pp-f	of	of	0
promo	promo	fw-la	promo	promo	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
that	that	cst	that	that	0
good	good	j	good	good	0
Design	Design	n1	Design	design	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
so	so	av	so	so	0
happy	happy	j	happy	happy	0
a	a	dt	a	a	0
progress	progress	n1	progress	progress	0
in	in	p-acp	in	in	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
.	.	.	.	.	1
You	You	pn22	You	you	0
no	no	dx	no	no	0
sooner	sooner	av-c	sooner	soon	0
had	had	vhd	had	have	0
appointed	appointed	vvn	appointed	appoint	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
God	God	np1	God	God	0
pointed	pointed	vvd	pointed	point	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
so	so	av	so	so	0
suitable	suitable	j	suitable	suitable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Occasion	Occasion	n1	Occasion	occasion	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
resolved	resolved	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
utmost	utmost	j	utmost	utmost	0
my	my	po11	my	my	0
short	short	j	short	short	0
Arm	Arm	n1	Arm	arm	0
could	could	vmd	could	can	0
reach	reach	vvi	reach	reach	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
improving	improving	vvg	improving	improve	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
ends	ends	n2	ends	end	0
of	of	pp-f	of	of	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
Ʋnion	Ʋnion	n1	Ʋnion	ʋnion	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
thereby	thereby	av	thereby	thereby	0
shew	shew	vvi	show	show	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
not	not	xx	not	not	0
only	only	j	only	only	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
;	;	;	;	;	0
and	and	cc	and	and	0
indeavour	indeavour	vvb	endeavour	endeavour	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
my	my	po11	my	my	0
might	might	n1	might	might	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Heaven	Heaven	n1	Heaven	heaven	0
below	below	a-acp	below	below	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Heaven	Heaven	n1	Heaven	heaven	0
above	above	a-acp	above	above	0
,	,	,	,	,	0
a	a	dt	a	a	0
quiet	quiet	j-jn	quiet	quiet	0
and	and	cc	and	and	0
peaceable	peaceable	j	peaceable	peaceable	0
Ha	Ha	uh	Would	ha	0
∣	∣	sy	∣	∣	0
bitation	bitation	n1	bitation	bitation	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
intermeddle	intermeddle	vvi	intermeddle	intermeddle	0
in	in	p-acp	in	in	0
Matters	Matters	n2	Matters	matter	0
of	of	pp-f	of	of	0
Strife	Strife	n1	Strife	strife	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
common	common	j	common	common	0
Cases	Cases	n2	Cases	case	0
deemed	deemed	vvd	deemed	deem	0
a	a	dt	a	a	0
thankless	thankless	j	thankless	thankless	0
Office	Office	n1	Office	office	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
oft	oft	av	oft	oft	0
times	times	n2	times	time	0
feels	feels	vvz	feels	feel	0
most	most	av-ds	most	most	0
Fists	Fists	n2	Fists	fist	0
who	who	r-crq	who	who	0
steps	steps	n2	steps	step	0
in	in	p-acp	in	in	0
to	to	pc-acp	to	to	0
part	part	vvi	part	part	0
the	the	dt	the	the	0
Fray.	Fray.	np1	Fray.	Fray.	0
Naz.	Naz.	np1	Naz.	Naz.	1
Orat.	Orat.	np1	Orat.	Orat.	0
de	de	fw-fr	de	de	0
Pace	Pace	np1	Pace	Pace	0
..	..	..	..	..	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
Goodness	Goodness	n1	Goodness	goodness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Ʋn	Ʋn	n1	Ʋn	ʋn	0
∣	∣	sy	∣	∣	0
dertaking	dertaking	n-vvg	dertaking	dertake	0
is	is	vbz	is	be	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
will	will	vmb	will	will	0
richly	richly	av-j	richly	rich	0
Recompense	Recompense	vvi	Recompense	recompense	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
