Most	Most	ds	Most	most	0
Gracious	Gracious	j	Gracious	gracious	0
Sir	Sir	n1	Sir	sir	0
;	;	;	;	;	0
THough	THough	cs	THough	though	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
had	had	vhn	had	have	0
two	two	crd	two	two	0
Masters	Masters	n2	Master's	master	0
,	,	,	,	,	0
I	I	pns11	I	i	0
neuer	neuer	av-x	never	never	0
had	had	vhd	had	have	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
Patron	Patron	n1	Patron	patron	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
directi	directi	n1	directi	directi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Maie	Maie	np1	Maie	May	0
∣	∣	sy	∣	∣	0
sties	sties	ng1	sties	sties	0
Blessed	Blessed	vvn	Blessed	bless	0
Fa	Fa	uh	Fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
my	my	po11	my	my	0
first	first	ord	first	first	0
Roy	Roy	n1	Roy	roy	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
disproue	disproue	vvi	disprove	disprove	0
that	that	cst	that	that	0
(	(	(	(	(	0
since	since	p-acp	since	since	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
fessed	fessed	n-vvn	fessed	fess	0
)	)	)	)	)	0
scandall	scandall	n1	scandal	scandal	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
my	my	po11	my	my	0
Fathers	Fathers	ng1	Father's	father	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
uolt	uolt	vvb	volt	volt	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
then	then	av	then	then	0
addressed	addressed	vvd	addressed	address	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Princely	Princely	j	Princely	princely	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
You	You	pn22	You	you	0
so	so	av	so	so	0
liberally	liberally	av-j	liberally	liberal	0
afforded	afforded	vvn	afforded	afford	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
emboldned	emboldned	vvd	emboldened	embolden	0
Du	Du	np1	Du	Du	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
afterwards	afterwards	av	afterwards	afterward	0
instructed	instructed	vvn	instructed	instruct	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
presume	presume	vvi	presume	presume	0
vpon	vpon	p-acp	upon	upon	0
Your	Your	po22	Your	your	0
Goodnesse	Goodnesse	n1	Goodness	goodness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
like	like	j	like	like	0
kinde	kinde	n1	kind	kind	0
.	.	.	.	.	1
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
,	,	,	,	,	0
this	this	d	this	this	0
weake	weake	j	weak	weak	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
seruice	seruice	n1	service	service	0
in	in	p-acp	in	in	0
Gods	Gods	ng1	Gods	god	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
tooke	tooke	vvd	took	take	0
life	life	n1	life	life	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Example	Example	n1	Example	example	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Glorious	Glorious	j	Glorious	glorious	0
Fathers	Fathers	ng1	Father's	father	0
worke	worke	n1	work	work	0
(	(	(	(	(	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
that	that	cst	that	that	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
cellent	cellent	j	cellent	cellent	0
Meditation	Meditation	n1	Meditation	meditation	0
of	of	pp-f	of	of	0
His	His	png31	His	he	0
vpon	vpon	p-acp	upon	upon	0
this	this	d	this	this	0
Prayer	Prayer	n1	Prayer	prayer	0
)	)	)	)	)	0
and	and	cc	and	and	0
my	my	po11	my	my	0
purpose	purpose	n1	purpose	purpose	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
dedicated	dedicated	vvn	dedicated	dedicate	0
it	it	pn31	it	it	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
Him	Him	pno31	Him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
humble	humble	j	humble	humble	0
acknowledgement	acknowledgement	n1	acknowledgement	acknowledgement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
many	many	d	many	many	0
gracious	gracious	j	gracious	gracious	0
encouragements	encouragements	n2	encouragements	encouragement	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceiued	ceiued	vvn	ceiued	ceiue	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
times	times	n2	times	time	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Attendance	Attendance	n1	Attendance	attendance	0
on	on	p-acp	on	on	0
Him	Him	pno31	Him	he	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
though	though	cs	though	though	0
my	my	po11	my	my	0
Pur	Pur	zz	Pur	pur	0
∣	∣	sy	∣	∣	0
pose	pose	vvi	pose	pose	0
dyed	dyed	vvd	died	die	0
with	with	p-acp	with	with	0
Him	Him	pno31	Him	he	0
,	,	,	,	,	0
my	my	po11	my	my	0
Obligation	Obligation	n1	Obligation	obligation	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
.	.	.	.	.	1
That	That	cst	That	that	0
liues	liues	vvz	lives	live	0
in	in	p-acp	in	in	0
You	You	pn22	You	you	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
vouchsafed	vouchsafed	j-vvn	vouchsafed	vouchsafe	0
fauour	fauour	n1	favour	favour	0
both	both	av-d	both	both	0
deriu'd	deriu'd	vvn	derived	derive	0
and	and	cc	and	and	0
increased	increased	vvd	increased	increase	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
assuming	assuming	vvg	assuming	assume	0
mee	mee	pno11	me	i	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Seruice	Seruice	n1	Service	service	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
inabilitie	inabilitie	n1	inability	inability	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Master	Master	n1	Master	master	0
made	made	vvd	made	make	0
mee	mee	pno11	me	i	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
lose	lose	vvi	loose	lose	0
my	my	po11	my	my	0
relation	relation	n1	relation	relation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
,	,	,	,	,	0
Gracious	Gracious	j	Gracious	gracious	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
na	na	uh	nam	na	0
∣	∣	sy	∣	∣	0
turally	turally	av-j	turally	tural	0
descends	descends	vvz	descends	descend	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
Two	Two	crd	Two	two	0
Titles	Titles	n2	Titles	title	0
,	,	,	,	,	0
both	both	d	both	both	0
as	as	c-acp	as	as	0
His	His	po31	His	his	0
Executor	Executor	n1	Executor	executor	0
,	,	,	,	,	0
and	and	cc	and	and	0
My	My	po11	My	my	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
bee	bee	vbb	be	be	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
once	once	a-acp	once	once	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
enlarge	enlarge	vvi	enlarge	enlarge	0
the	the	dt	the	the	0
bounty	bounty	n1	bounty	bounty	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
ceptation	ceptation	n1	ceptation	ceptation	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
receiue	receiue	vvi	receive	receive	0
this	this	d	this	this	0
Tribute	Tribute	n1	Tribute	tribute	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
ambitious	ambitious	j	ambitious	ambitious	0
of	of	pp-f	of	of	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
leaue	leaue	vvb	leave	leave	0
to	to	pc-acp	to	to	0
weare	weare	vvi	wear	wear	0
Your	Your	po22	Your	your	0
Cognisance	Cognisance	n1	Cognisance	cognisance	0
,	,	,	,	,	0
and	and	cc	and	and	0
