WHen	WHen	c-crq	WHen	when	0
once	once	a-acp	once	once	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
yeelded	yeelded	vvn	yielded	yield	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
honorable	honorable	j	honourable	honourable	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
often	often	av	often	often	0
and	and	cc	and	and	0
earneste	earneste	n1	earnest	earnest	0
request	request	n1	request	request	0
of	of	pp-f	of	of	0
sundry	sundry	j	sundry	sundry	0
men	men	n2	men	man	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
publish	publish	vvi	publish	publish	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
certeine	certeine	j	certain	certain	0
Lectures	Lectures	n2	Lectures	lecture	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
said	said	vvd	said	say	0
)	)	)	)	)	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
some	some	d	some	some	0
fruite	fruite	n1	fruit	fruit	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
heard	heard	vvn	herd	hear	0
me	me	pno11	me	i	0
reade	reade	vvi	read	read	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
soone	soone	av	soon	soon	0
resolued	resolued	vvn	resolved	resolve	0
within	within	p-acp	within	within	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
present	present	vvi	present	present	0
the	the	dt	the	the	0
first	first	ord	first	first	0
fruites	fruites	n2	fruits	fruit	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
well	well	av	well	well	0
accep	accep	vvi	accept	accept	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
first	first	ord	first	first	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
speake	speake	vvi	speak	speak	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
put	put	vvb	put	put	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
assured	assured	j-vvn	assured	assure	0
hope	hope	n1	hope	hope	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
an	an	dt	and	a	0
indifferent	indifferent	j	indifferent	indifferent	0
eare	eare	n1	ear	ear	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
deliberation	deliberation	n1	deliberation	deliberation	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
commit	commit	vvi	commit	commit	0
to	to	p-acp	to	to	0
writing	writing	n1	writing	writing	0
and	and	cc	and	and	0
the	the	dt	the	the	0
manifolde	manifolde	j	manifold	manifold	0
benefites	benefites	n2	benefits	benefit	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
receiued	receiued	vvn	received	receive	0
,	,	,	,	,	0
constreined	constreined	vvn	constrained	constrain	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
holde	holde	n1	hold	hold	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
opportunitie	opportunitie	n1	opportunity	opportunity	0
offered	offered	vvd	offered	offer	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
lee	lee	n1	lee	lee	0
some	some	d	some	some	0
remembraunce	remembraunce	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
thankefulnesse	thankefulnesse	n1	thankfulness	thankfulness	0
and	and	cc	and	and	0
dutie	dutie	n1	duty	duty	0
toward	toward	p-acp	towards	towards	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
honourable	honourable	j	honourable	honourable	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Warwick	Warwick	np1	Warwick	Warwick	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
