Right	Right	av-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
Repen	Repen	np1	Repen	Repen	0
∣	∣	sy	∣	∣	0
tance	tance	n1	tance	tance	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
new	new	j	new	new	0
Creature	Creature	n1	Creature	creature	0
,	,	,	,	,	0
is	is	vbz	is	be	0
very	very	j	very	very	0
neces	neces	n2	nieces	niece	0
∣	∣	sy	∣	∣	0
sarie	sarie	n1	sarie	sarie	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
places	places	n2	places	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
assemblies	assemblies	n2	assemblies	assembly	0
.	.	.	.	.	1
This	This	d	This	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
is	is	vbz	is	be	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
persons	persons	n2	persons	person	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
high	high	j	high	high	0
degree	degree	n1	degree	degree	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
thinke	thinke	vvb	think	think	0
thēselues	thēselues	px32	themselves	themselves	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
low	low	j	low	low	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
gree	gree	n1	gree	gree	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
thēselues	thēselues	px32	themselves	themselves	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
true	true	j	true	true	0
iudicious	iudicious	j	judicious	judicious	0
hearer	hearer	n1	hearer	hearer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
adde	adde	vvi	add	add	0
practise	practise	n1	practice	practice	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
knowledge	knowledge	n1	knowledge	knowledge	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
itching	itching	j-vvg	itching	itch	0
care	care	n1	care	care	0
or	or	cc	or	or	0
curi	curi	fw-la	curi	curi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
hearer	hearer	n1	hearer	hearer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
true	true	j	true	true	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
hearing	hearing	vvg	hearing	hear	0
