Most	Most	ds	Most	most	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Fathers	Fathers	n2	Father's	father	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
short-leg'd	short-leg'd	j	short-leged	short-leged	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
hum	hum	n1	hum	hum	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
submit	submit	vvi	submit	submit	0
,	,	,	,	,	0
and	and	cc	and	and	0
submissively	submissively	av-j	submissively	submissive	0
present	present	vvi	present	present	0
these	these	d	these	these	0
his	his	po31	his	his	0
mean	mean	j	mean	mean	0
endeavours	endeavours	n2	endeavours	endeavour	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
his	his	po31	his	his	0
presumption	presumption	n1	presumption	presumption	0
in	in	p-acp	in	in	0
writing	writing	vvg	writing	write	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
presenting	presenting	vvg	presenting	present	0
it	it	pn31	it	it	0
,	,	,	,	,	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
he	he	pns31	he	he	0
knows	knows	vvz	knows	know	0
nt	nt	n1	nt	nt	0
;	;	;	;	;	0
upon	upon	p-acp	upon	upon	0
second	second	ord	second	second	0
thoughts	thoughts	n2	thoughts	thought	0
he	he	pns31	he	he	0
blsheth	blsheth	vvz	blsheth	blsh	0
at	at	p-acp	at	at	0
both	both	d	both	both	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
both	both	d	both	both	0
craves	craves	vvz	craves	crave	0
pardon	pardon	n1	pardon	pardon	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
His	His	po31	His	his	0
designes	designes	n2	designs	design	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
are	are	vbr	are	be	0
honest	honest	j	honest	honest	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
plead	plead	vvi	plead	plead	0
his	his	po31	his	his	0
excuse	excuse	n1	excuse	excuse	0
;	;	;	;	;	0
hereby	hereby	av	hereby	hereby	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
publickly	publickly	av-j	publicly	public	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
quit	quit	vvi	quit	quit	0
himselfe	himselfe	px31	himself	himself	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
two	two	crd	two	two	0
great	great	j	great	great	0
sins	sins	n2	sins	sin	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
age	age	n1	age	age	0
,	,	,	,	,	0
Vaine	Vaine	j	Vain	vain	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
Heresie	Heresie	n1	Heresy	heresy	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
plausibly	plausibly	av-j	plausibly	plausible	0
passe	passe	vvi	pass	pass	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
amongst	amongst	p-acp	among	among	0
ordinary	ordinary	j	ordinary	ordinary	0
capacities	capacities	n2	capacities	capacity	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
discerne	discerne	vvi	discern	discern	0
such	such	d	such	such	0
failings	failings	n2-vvg	failings	failing	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
keepe	keepe	vvi	keep	keep	0
him	him	pno31	him	he	0
humble	humble	j	humble	humble	0
:	:	:	:	:	0
And	And	cc	And	and	0
Hereticks	Hereticks	n2	Heretics	heretic	0
seldome	seldome	av	seldom	seldom	0
or	or	cc	or	or	0
never	never	av-x	never	never	0
submit	submit	vvb	submit	submit	0
their	their	po32	their	their	0
opinions	opinions	n2	opinions	opinion	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
;	;	;	;	;	0
his	his	po31	his	his	0
main	main	j	main	main	0
designe	designe	n1	design	design	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
provoke	provoke	vvi	provoke	provoke	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
honourable	honourable	j	honourable	honourable	0
imployment	imployment	n1	employment	employment	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
since	since	c-acp	since	since	0
he	he	pns31	he	he	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
single	single	j	single	single	0
spie	spie	n1	spy	spy	0
,	,	,	,	,	0
walking	walking	vvg	walking	walk	0
along	along	a-acp	along	along	0
these	these	d	these	these	0
goodly	goodly	j	goodly	goodly	0
Prophesies	Prophesies	n2	prophecies	prophecy	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
such	such	d	such	such	0
a	a	dt	a	a	0
comfortable	comfortable	j	comfortable	comfortable	0
discovery	discovery	n1	discovery	discovery	0
,	,	,	,	,	0
his	his	po31	his	his	0
hopes	hopes	n2	hope's	hope	0
are	are	vbr	are	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
as	as	a-acp	as	as	0
so	so	av	so	so	0
many	many	d	many	many	0
Joshuah's	Joshuah's	npg1	Joshuah's	joshuah	0
will	will	vmb	will	will	0
enter	enter	vvi	enter	enter	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
removing	removing	vvg	removing	remove	0
those	those	d	those	those	0
obscurities	obscurities	n2	obscurities	obscurity	0
,	,	,	,	,	0
and	and	cc	and	and	0
false	false	j	false	false	0
glosses	glosses	n2	glosses	gloss	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
so	so	av	so	so	0
many	many	d	many	many	0
Sons	Sons	n2	Sons	son	0
of	of	pp-f	of	of	0
Anack	Anack	n1	Anack	anack	0
)	)	)	)	)	0
stand	stand	vvb	stand	stand	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
way	way	n1	way	way	0
,	,	,	,	,	0
give	give	vvb	give	give	0
us	us	pno12	us	we	0
peaceably	peaceably	av-j	peaceably	peaceable	0
to	to	pc-acp	to	to	0
possesse	possesse	vvi	possess	possess	0
the	the	dt	the	the	0
length	length	n1	length	length	0
and	and	cc	and	and	0
the	the	dt	the	the	0
breadth	breadth	n1	breadth	breadth	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
rich	rich	j	rich	rich	0
and	and	cc	and	and	0
fruitfull	fruitfull	j	fruitful	fruitful	0
Prophesies	Prophesies	n2	prophecies	prophecy	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
part	part	n1	part	part	0
,	,	,	,	,	0
he	he	pns31	he	he	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fesseth	fesseth	vvz	fesseth	fess	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
mellifluous	mellifluous	j	mellifluous	mellifluous	0
Texts	Texts	n2	Texts	text	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
little	little	j	little	little	0
Bee	Bee	vbi	be	be	0
fallen	fallen	vvn	fallen	fall	0
into	into	p-acp	into	into	0
an	an	dt	and	a	0
Ocean	Ocean	n1	Ocean	ocean	0
of	of	pp-f	of	of	0
Hony	Hony	n1	Honey	honey	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
after	after	c-acp	after	after	0
much	much	d	much	much	0
delightfull	delightfull	j	delightful	delightful	0
dabling	dabling	n-vvg	dabbling	dabble	0
and	and	cc	and	and	0
much	much	d	much	much	0
adoe	adoe	n1	ado	ado	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
out	out	av	out	out	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
little	little	j	little	little	0
be	be	vbb	be	be	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
away	away	av	away	away	0
,	,	,	,	,	0
discovers	discovers	vvz	discovers	discover	0
the	the	dt	the	the	0
Ocean	Ocean	n1	Ocean	ocean	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
left	left	vvn	left	leave	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
hind	hind	zz	hind	hind	0
.	.	.	.	.	1
So	So	av	So	so	0
far	far	av-j	far	far	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
been	been	vbn	been	be	0
from	from	p-acp	from	from	0
pressing	pressing	vvg	pressing	press	0
any	any	d	any	any	0
Texts	Texts	n2	Texts	text	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
pressed	pressed	vvn	pressed	press	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
service	service	n1	service	service	0
;	;	;	;	;	0
he	he	pns31	he	he	0
thought	thought	vvd	thought	think	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
gon	gon	vvn	gone	go	0
but	but	p-acp	but	but	0
one	one	crd	one	one	0
mile	mile	n1	mile	mile	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
