Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Shall	Shall	vmb	Shall	shall	0
not	not	xx	not	not	0
need	need	vvi	need	need	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
conceive	conceive	vvb	conceive	conceive	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
farre	farre	av-j	far	far	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
just	just	j	just	just	0
argument	argument	n1	argument	argument	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Dedication	Dedication	n1	Dedication	dedication	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Lecture	Lecture	n1	Lecture	lecture	0
(	(	(	(	(	0
being	being	vbg	being	be	0
an	an	dt	and	a	0
Introduction	Introduction	n1	Introduction	introduction	0
to	to	p-acp	to	to	0
Cosmography	Cosmography	n1	Cosmography	cosmography	0
,	,	,	,	,	0
read	read	vvn	read	read	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Academy	Academy	n1	Academy	academy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
zea	zea	n1	zea	zea	0
∣	∣	sy	∣	∣	0
lously	lously	av-j	lously	lous	0
labour	labour	n1	labour	labour	0
to	to	pc-acp	to	to	0
settle	settle	vvi	settle	settle	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
honor	honor	n1	honour	honour	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
the	the	dt	the	the	0
encouragement	encouragement	n1	encouragement	encouragement	0
and	and	cc	and	and	0
improve	improve	vvb	improve	improve	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Lovers	Lovers	n2	Lovers	lover	0
of	of	pp-f	of	of	0
Vertue	Vertue	n1	Virtue	virtue	0
:	:	:	:	:	0
)	)	)	)	)	0
belongs	belongs	vvz	belongs	belong	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
eminent	eminent	j	eminent	eminent	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
Trust	Trust	n1	Trust	trust	0
,	,	,	,	,	0
And	And	cc	And	and	0
from	from	p-acp	from	from	0
whose	whose	r-crq	whose	who	0
determina	determina	fw-la	determina	determina	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
Influences	Influences	n2	Influences	influence	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
Stars	Stars	n2	Stars	star	0
,	,	,	,	,	0
guide	guide	vvb	guide	guide	0
,	,	,	,	,	0
direct	direct	vvb	direct	direct	0
,	,	,	,	,	0
move	move	vvb	move	move	0
,	,	,	,	,	0
and	and	cc	and	and	0
preserve	preserve	vvi	preserve	preserve	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Body	Body	n1	Body	body	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Common	Common	j	Common	common	0
wealth	wealth	n1	wealth	wealth	0
.	.	.	.	.	1
My	My	po11	My	my	0
