Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
:	:	:	:	:	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
cause	cause	n1	cause	cause	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
S.	S.	np1	S.	S.	0
Paul	Paul	np1	Paul	Paul	0
did	did	vdd	did	do	0
desire	desire	vvi	desire	desire	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
Christ	Christ	np1	Christ	Christ	0
crucified	crucified	vvd	crucified	crucify	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
to	to	p-acp	to	to	0
glory	glory	n1	glory	glory	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
crosse	crosse	n1	cross	cross	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
and	and	cc	and	and	0
marrow	marrow	n1	marrow	marrow	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
matter	matter	n1	matter	matter	0
though	though	cs	though	though	0
wee	wee	pns12	we	we	0
know	know	vvb	know	know	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
else	else	av	else	else	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
nothing	nothing	pix	nothing	nothing	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
though	though	cs	though	though	0
we	we	pns12	we	we	0
vnder	vnder	p-acp	under	under	0
∣	∣	sy	∣	∣	0
stand	stand	n1	stand	stand	0
all	all	d	all	all	0
mysteries	mysteries	n2	mysteries	mystery	0
&	&	cc	&	and	0
all	all	d	all	all	0
knowledge	knowledge	n1	knowledge	knowledge	0
;	;	;	;	;	0
wch	wch	r-crq	which	which	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
consisteth	consisteth	vvz	consisteth	consist	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
going	going	vvg	going	go	0
on	on	p-acp	on	on	0
pilgrimage	pilgrimage	n1	pilgrimage	pilgrimage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mount	mount	n1	mount	mount	0
of	of	pp-f	of	of	0
Caluarie	Caluarie	np1	Caluarie	Caluarie	0
,	,	,	,	,	0
and	and	cc	and	and	0
beholding	beholding	vvg	beholding	behold	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
