Most	Most	ds	Most	most	0
Gracious	Gracious	j	Gracious	gracious	0
SOVERAIGN	SOVERAIGN	n-jn	SOVERAIGN	sovereign	0
,	,	,	,	,	0
HOw	HOw	c-crq	HOw	how	0
unwilling	unwilling	j	unwilling	unwilling	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
that	that	cst	that	that	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
publick	publick	j	public	public	0
,	,	,	,	,	0
needs	needs	av	needs	needs	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
conceive	conceive	vvb	conceive	conceive	0
)	)	)	)	)	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
proof	proof	n1	proof	proof	0
but	but	p-acp	but	but	0
this	this	d	this	this	0
,	,	,	,	,	0
That	That	cst	That	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
now	now	av	now	now	0
past	past	p-acp	passed	past	0
my	my	po11	my	my	0
great	great	j	great	great	0
Climacteri	Climacteri	np1	Climacteri	Climacteri	0
∣	∣	sy	∣	∣	0
cal	cal	vvb	call	call	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
First	First	ord	First	first	0
time	time	n1	time	time	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
I	I	pns11	I	i	0
appear'd	appear'd	vvd	appeared	appear	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
:	:	:	:	:	0
Neither	Neither	av-dx	Neither	neither	0
would	would	vmd	would	will	0
I	I	pns11	I	i	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
so	so	av	so	so	0
Now	Now	av	Now	now	0
,	,	,	,	,	0
unless	unless	cs	unless	unless	0
Your	Your	po22	Your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
own	own	d	own	own	0
immediate	immediate	j	immediate	immediate	0
and	and	cc	and	and	0
express	express	j	express	express	0
Command	Command	n1	Command	command	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
not	not	xx	not	not	0
evidently	evidently	av-j	evidently	evident	0
forbidden	forbidden	vvn	forbidden	forbid	0
by	by	p-acp	by	by	0
God	God	np1	God	God	0
,	,	,	,	,	0
is	is	vbz	is	be	0
alwayes	alwayes	av	always	always	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
obey	obey	vvi	obey	obey	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
)	)	)	)	)	0
had	had	vhd	had	have	0
obliged	obliged	vvn	obliged	oblige	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
truly	truly	av-j	truly	true	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
