Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
Office	Office	n1	Office	office	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Sherife	Sherife	n1	Sheriff	sheriff	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Place	Place	n1	Place	place	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Au	Au	fw-fr	Au	au	0
∣	∣	sy	∣	∣	0
thoritie	thoritie	n1	thoritie	thoritie	0
and	and	cc	and	and	0
Trust	Trust	n1	Trust	trust	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
gouernment	gouernment	n1	government	government	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
monwealth	monwealth	n1	monwealth	monwealth	0
,	,	,	,	,	0
so	so	av	so	so	0
withall	withall	av	withal	withal	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
and	and	cc	and	and	0
Office	Office	n1	Office	office	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
perill	perill	n1	peril	peril	0
and	and	cc	and	and	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sherife	Sherife	n1	Sheriff	sheriff	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Subiects	Subiects	n2-jn	Subjects	subject	0
in	in	p-acp	in	in	0
gene	gene	zz	gene	gene	0
∣	∣	sy	∣	∣	0
rall	rall	n1	rall	rall	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
same	same	d	same	same	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
truly	truly	av-j	truly	true	0
and	and	cc	and	and	0
care	care	vvb	care	care	0
∣	∣	sy	∣	∣	0
fully	fully	av-j	fully	full	0
executed	executed	vvn	executed	execute	0
in	in	p-acp	in	in	0
euerie	euerie	d	every	every	0
behalfe	behalfe	n1	behalf	behalf	0
.	.	.	.	.	1
It	It	pn31	It	it	0
were	were	vbdr	were	be	0
therefore	therefore	av	therefore	therefore	0
meet	meet	j	meet	meet	0
,	,	,	,	,	0
that	that	cst	that	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
poynted	poynted	j-vvn	pointed	point	0
thereto	thereto	av	thereto	thereto	0
be	be	vbb	be	be	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Worth	Worth	n1	Worth	worth	0
and	and	cc	and	and	0
Note	Note	n1	Note	note	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sufficiencie	sufficiencie	n1	sufficiency	sufficiency	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
for	for	c-acp	for	for	0
their	their	po32	their	their	0
