Dear	Dear	j-jn	Dear	dear	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
YOU	YOU	pn22	YOU	you	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Only	Only	j	Only	only	0
People	People	n1	People	people	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
I	I	pns11	I	i	0
took	took	vvd	took	take	0
a	a	dt	a	a	0
special	special	j	special	special	0
Pasto	Pasto	np1	Pasto	Pasto	0
∣	∣	sy	∣	∣	0
ral	ral	n1	ral	ral	0
Charge	Charge	n1	Charge	charge	0
of	of	pp-f	of	of	0
:	:	:	:	:	0
And	And	cc	And	and	0
Gods	Gods	npg1	Gods	God	0
blessing	blessing	n1	blessing	blessing	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Obedience	Obedience	n1	Obedience	obedience	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
do	do	vdb	do	do	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Labours	Labours	n2	Labours	labour	0
and	and	cc	and	and	0
Converse	Converse	vvi	Converse	converse	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sweet	sweet	j	sweet	sweet	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
neither	neither	av-dx	neither	neither	0
by	by	p-acp	by	by	0
Your	Your	po22	Your	your	0
Will	Will	n1	Will	will	0
,	,	,	,	,	0
or	or	cc	or	or	0
Mine	Mine	png11	Mine	i	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
this	this	d	this	this	0
twelve	twelve	crd	twelve	twelve	0
years	years	n2	years	year	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
parated	parated	vvn	parated	parate	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
yet	yet	av	yet	yet	0
continue	continue	vvi	continue	continue	0
so	so	av	so	so	0
.	.	.	.	.	1
I	I	pns11	I	i	0
thank	thank	vvb	thank	thank	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
Gracious	Gracious	j	Gracious	gracious	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
maugre	maugre	p-acp	maugre	maugre	0
all	all	d	all	all	0
the	the	dt	the	the	0
Serpents	Serpents	ng1	Serpents	serpent	0
Malice	Malice	n1	Malice	malice	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
Inwardly	Inwardly	av-j	Inwardly	inward	0
and	and	cc	and	and	0
Outwardly	Outwardly	av-j	Outwardly	outward	0
so	so	av	so	so	0
well	well	av	well	well	0
provided	provided	vvn	provided	provide	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
most	most	ds	most	most	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
losers	losers	n2	losers	loser	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
yet	yet	av	yet	yet	0
befallen	befallen	vvn	befallen	befall	0
you	you	pn22	you	you	0
.	.	.	.	.	1
That	That	cst	That	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
hitherto	hitherto	av	hitherto	hitherto	0
survived	survived	vvd	survived	survive	0
so	so	av	so	so	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
departed	departed	j-vvn	departed	depart	0
Friends	Friends	n2	Friends	friend	0
both	both	av-d	both	both	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
all	all	d	all	all	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
