To	To	p-acp	To	to	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Excellent	Excellent	j	Excellent	excellent	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	mr.	0
Christopher	Christopher	np1	Christopher	Christopher	0
Clauser	Clauser	np1	Clauser	Clauser	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	ds	most	most	0
Lear	Lear	np1	Lear	Lear	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
Doctor	Doctor	n1	Doctor	doctor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Tygurine	Tygurine	j	Tygurine	tygurine	0
Phi	Phi	np1	Phi	Phi	0
∣	∣	sy	∣	∣	0
sicians	sicians	n2	sicians	sician	0
and	and	cc	and	and	0
Philosophers	Philosophers	n2	Philosophers	philosopher	0
,	,	,	,	,	0
HEALTH	HEALTH	n1	HEALTH	health	0
.	.	.	.	.	1
THe	THe	dt	THe	the	0
best	best	js	best	best	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
true	true	j	true	true	0
Physician	Physician	n1	Physician	physician	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Wel	Wel	av	Well	well	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
his	his	po31	his	his	0
own	own	d	own	own	0
proper	proper	j	proper	proper	0
Medi	Medi	fw-la	Medi	medi	0
∣	∣	sy	∣	∣	0
cinal	cinal	j	cinal	cinal	0
Verity	Verity	n1	Verity	verity	0
;	;	;	;	;	0
and	and	cc	and	and	0
withal	withal	av	withal	withal	0
,	,	,	,	,	0
Whe	Whe	c-crq	When	when	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
possessor	possessor	n1	possessor	possessor	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
Arcanum	Arcanum	np1	Arcanum	Arcanum	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
;	;	;	;	;	0
Even	Even	av-j	Even	even	0
as	as	c-acp	as	as	0
thou	thou	pns21	thou	thou	0
O	O	uh	Oh	oh	0
Christopher	Christopher	np1	Christopher	Christopher	0
,	,	,	,	,	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Tigurine	Tigurine	j	Tigurine	tigurine	0
Physicians	Physicians	n2	Physicians	physician	0
,	,	,	,	,	0
dost	dost	vd2	dost	do	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
ought	ought	pi	ought	aught	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Medicinal	Medicinal	j	Medicinal	medicinal	0
Facul	Facul	n1	Facul	facul	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
Judgement	Judgement	n1	Judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
exact	exact	j	exact	exact	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
causelesly	causelesly	av-j	causelessly	causeless	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
Witnesses	Witnesses	n2	Witnesses	witness	0
:	:	:	:	:	0
)	)	)	)	)	0
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Power	Power	n1	Power	power	0
or	or	cc	or	or	0
Authority	Authority	n1	Authority	authority	0
whereby	whereby	c-crq	whereby	whereby	0
I	I	pns11	I	i	0
exercise	exercise	vvb	exercise	exercise	0
my	my	po11	my	my	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
my	my	po11	my	my	0
Monarchy	Monarchy	n1	Monarchy	monarchy	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
thus	thus	av	thus	thus	0
:	:	:	:	:	0
My	My	po11	My	my	0
Medicinal	Medicinal	j	Medicinal	medicinal	0
drivings	drivings	n2-vvg	drivings	driving	0
and	and	cc	and	and	0
forcings	forcings	n2-vvg	forcings	force	0
are	are	vbr	are	be	0
born	born	vvn	born	bear	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Countrey	Countrey	n1	Country	country	0
Soil	Soil	n1	Soil	soil	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
Avicen	Avicen	np1	Avicen	Avicen	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Arabians	Arabians	njp2	Arabians	arabian	0
Physician	Physician	n1	Physician	physician	0
,	,	,	,	,	0
Galen	Galen	np1	Galen	Galen	0
the	the	dt	the	the	0
Perga	Perga	np1	Perga	Perga	0
∣	∣	sy	∣	∣	0
mensians	mensians	ng2	mensians	mensians	0
,	,	,	,	,	0
and	and	cc	and	and	0
Marsilius	Marsilius	np1	Marsilius	Marsilius	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Itali	Itali	fw-la	Itali	itali	0
∣	∣	sy	∣	∣	0
an	an	dt	and	a	0
Physicians	Physicians	n2	Physicians	physician	0
,	,	,	,	,	0
even	even	av	even	even	0
so	so	av	so	so	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
fruitful	fruitful	j	fruitful	fruitful	0
Ger	Ger	po31	Her	her	0
∣	∣	sy	∣	∣	0
many	many	d	many	many	0
her	her	po31	her	her	0
self	self	n1	self	self	0
hath	hath	vhz	hath	have	0
chosen	chosen	vvn	chosen	choose	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
its	its	po31	its	its	0
ne	ne	zz	ne	ne	0
∣	∣	sy	∣	∣	0
cessary	cessary	j	cessary	cessary	0
Physician	Physician	n1	Physician	physician	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
even	even	av	even	even	0
thou	thou	pns21	thou	thou	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
knowest	knowest	vv2	knowest	know	0
,	,	,	,	,	0
That	That	cst	That	that	0
Experience	Experience	vvb	Experience	experience	0
her	her	po31	her	her	0
self	self	n1	self	self	0
is	is	vbz	is	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
)	)	)	)	)	0
the	the	dt	the	the	0
Mother	Mother	n1	Mother	mother	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
Physician	Physician	n1	Physician	physician	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
verily	verily	av-j	verily	very	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
my	my	po11	my	my	0
whole	whole	j-jn	whole	whole	0
Monarchy	Monarchy	n1	Monarchy	monarchy	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
knowest	knowest	vv2	knowest	know	0
that	that	cst	that	that	0
every	every	d	every	every	0
Countrey	Countrey	n1	Country	country	0
hath	hath	vhz	hath	have	0
its	its	po31	its	its	0
own	own	d	own	own	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Customs	Customs	n2	Customs	custom	0
,	,	,	,	,	0
and	and	cc	and	and	0
moreo	moreo	fw-la	moreo	moreo	0
∣	∣	sy	∣	∣	0
ver	ver	fw-la	ver	ver	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
Stranger	Stranger	n1	Stranger	stranger	0
or	or	cc	or	or	0
Alien	Alien	np1	Alien	Alien	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
well	well	av	well	well	0
united	united	vvn	united	unite	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Senators	Senators	n2	Senators	senator	0
of	of	pp-f	of	of	0
another	another	j-jn	another	another	0
Coun	Coun	vvb	Con	con	0
∣	∣	sy	∣	∣	0
trey	trey	n1	trey	trey	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
can	can	vmb	can	can	0
a	a	dt	a	a	0
Contrary	Contrary	j-jn	Contrary	contrary	0
(	(	(	(	(	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
a	a	dt	a	a	0
