Honoured	Honoured	j-vvn	Honoured	honour	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
TO	TO	p-acp	TO	to	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
Apologie	Apologie	n1	Apology	apology	0
for	for	p-acp	for	for	0
Dedications	Dedications	n2	Dedications	dedication	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
Age	Age	n1	Age	age	0
wherein	wherein	c-crq	wherein	wherein	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
almost	almost	av	almost	almost	0
ridicu	ridicu	n1	ridicu	ridicu	0
∣	∣	sy	∣	∣	0
lous	lous	n2	lous	love	0
to	to	pc-acp	to	to	0
appear	appear	vvi	appear	appear	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
them	them	pno32	them	they	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
folly	folly	n1	folly	folly	0
like	like	av-j	like	like	0
his	his	po31	his	his	0
that	that	d	that	that	0
should	should	vmd	should	shall	0
excuse	excuse	vvi	excuse	excuse	0
himself	himself	px31	himself	himself	0
for	for	p-acp	for	for	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
singular	singular	j	singular	singular	0
;	;	;	;	;	0
besides	besides	p-acp	beside	beside	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
very	very	j	very	very	0
desperate	desperate	j	desperate	desperate	0
desert	desert	n1	desert	desert	0
and	and	cc	and	and	0
fortune	fortune	n1	fortune	fortune	0
too	too	av	too	too	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
neither	neither	av-dx	neither	neither	0
finde	finde	vvi	find	find	0
nor	nor	ccx	nor	nor	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
accept	accept	vvi	accept	accept	0
or	or	cc	or	or	0
patro	patro	n1	patron	patron	0
∣	∣	sy	∣	∣	0
nize	nize	vvb	nize	nize	0
his	his	po31	his	his	0
labours	labours	n2	labours	labour	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
scandalous	scandalous	j	scandalous	scandalous	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
childe	childe	n1	child	child	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
both	both	d	both	both	0
parents	parents	n2	parents	parent	0
and	and	cc	and	and	0
friends	friends	n2	friends	friend	0
are	are	vbr	are	be	0
ashamed	ashamed	j	ashamed	ashamed	0
to	to	pc-acp	to	to	0
own	own	vvi	own	own	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
single	single	vvb	single	single	0
out	out	av	out	out	0
You	You	pn22	You	you	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
Excellent	Excellent	j	Excellent	excellent	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
