Honourable	Honourable	j	Honourable	honourable	0
Sir	Sir	n1	Sir	sir	0
;	;	;	;	;	0
AMongst	AMongst	p-acp	among	among	0
the	the	dt	the	the	0
many	many	d	many	many	0
honourable	honourable	j	honourable	honourable	0
motions	motions	n2	motions	motion	0
and	and	cc	and	and	0
worthy	worthy	j	worthy	worthy	0
intentions	intentions	n2	intentions	intention	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
present	present	j	present	present	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
great	great	av-j	great	great	0
honour	honour	vvi	honour	honour	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
in	in	p-acp	in	in	0
hearing	hearing	vvg	hearing	hear	0
the	the	dt	the	the	0
cries	cries	n2	cries	cry	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
hundred	hundred	crd	hundred	hundred	0
poore	poore	j	poor	poor	0
prisoners	prisoners	n2	prisoners	prisoner	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
bloud	bloud	n1	blood	blood	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
bloud	bloud	n1	blood	blood	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
cries	cries	vvz	cries	cry	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
iudge	iudge	vvi	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
mercilesse	mercilesse	j	merciless	merciless	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
those	those	d	those	those	0
mercilesse	mercilesse	j	merciless	merciless	0
Creditors	Creditors	n2	Creditors	creditor	0
,	,	,	,	,	0
that	that	cst	that	that	0
value	value	vvb	valve	value	0
not	not	xx	not	not	0
the	the	dt	the	the	0
precious	precious	j	precious	precious	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
rate	rate	n1	rate	rate	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Oxe	Oxe	n1	Ox	ox	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Horse	Horse	n1	Horse	horse	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
for	for	c-acp	for	for	0
farre	farre	av-j	far	far	0
lesser	lesser	jc	lesser	lesser	0
summes	summes	n2	sums	sum	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
keepe	keepe	vvi	keep	keep	0
many	many	d	many	many	0
able	able	j	able	able	0
and	and	cc	and	and	0
actiue	actiue	j	active	active	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
Prison	Prison	n1	Prison	prison	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
either	either	d	either	either	0
dye	dye	vvi	die	dye	0
,	,	,	,	,	0
or	or	cc	or	or	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
come	come	vvb	come	come	0
vnable	vnable	j	unable	unable	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
the	the	dt	the	the	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
.	.	.	.	.	1
Heauie	Heauie	j	Heavy	heavy	0
and	and	cc	and	and	0
bitter	bitter	j	bitter	bitter	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
lamentations	lamentations	n2	lamentations	lamentation	0
,	,	,	,	,	0
cries	cries	n2	cries	cry	0
,	,	,	,	,	0
and	and	cc	and	and	0
complaints	complaints	n2	complaints	complaint	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
daily	daily	av-j	daily	daily	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
the	the	dt	the	the	0
Preachers	Preachers	n2	Preachers	preacher	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Cittie	Cittie	n1	City	city	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
wiues	wiues	n2	wives	wife	0
and	and	cc	and	and	0
Children	Children	n2	Children	child	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
distressed	distressed	j-vvn	distressed	distress	0
prisoners	prisoners	n2	prisoners	prisoner	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
some	some	d	some	some	0
lie	lie	vvb	lie	lie	0
in	in	p-acp	in	in	0
prison	prison	n1	prison	prison	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
blowe	blowe	n1	blow	blow	0
giuing	giuing	vvg	giving	give	0
,	,	,	,	,	0
some	some	d	some	some	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
word	word	n1	word	word	0
speaking	speaking	vvg	speaking	speak	0
,	,	,	,	,	0
some	some	d	some	some	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
quarters	quarters	n2	quarters	quarter	0
rent	rent	vvn	rend	rend	0
,	,	,	,	,	0
some	some	d	some	some	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
small	small	j	small	small	0
remainder	remainder	n1	remainder	remainder	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
olde	olde	j	old	old	0
debt	debt	n1	debt	debt	0
,	,	,	,	,	0
some	some	d	some	some	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
debt	debt	n1	debt	debt	0
paid	paid	vvn	paid	pay	0
already	already	av	already	already	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Bond	Bond	n1	Bound	bond	0
could	could	vmd	could	can	0
neuer	neuer	av-x	never	never	0
be	be	vbi	be	be	0
got	got	vvn	god	get	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Vsurers	Vsurers	ng1	Usurers	usurer	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
some	some	d	some	some	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
iust	iust	j	just	just	0
debt	debt	n1	debt	debt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
some	some	d	some	some	0
small	small	j	small	small	0
matter	matter	n1	matter	matter	0
;	;	;	;	;	0
some	some	d	some	some	0
for	for	c-acp	for	for	0
no	no	dx	no	no	0
debt	debt	n1	debt	debt	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	j	only	only	0
other	other	n-jn	other	other	0
mens	mens	ng2	men's	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
strippe	strippe	vvi	strip	strip	0
themselues	themselues	px32	themselves	themselves	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
so	so	av	so	so	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
but	but	p-acp	but	but	0
enioy	enioy	vvi	enjoy	enjoy	0
their	their	po32	their	their	0
life	life	n1	life	life	0
and	and	cc	and	and	0
liber	liber	fw-la	liber	libre	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
what	what	q-crq	what	what	0
say	say	vvb	say	say	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
greedy	greedy	j	greedy	greedy	0
cormorants	cormorants	n2	cormorants	cormorant	0
,	,	,	,	,	0
It	It	pn31	It	it	0
shall	shall	vmb	shall	shall	0
cost	cost	vvi	cost	cost	0
me	me	pno11	me	i	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
my	my	po11	my	my	0
debt	debt	n1	debt	debt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
haue	haue	vhi	have	have	0
him	him	pno31	him	he	0
;	;	;	;	;	0
I	I	pns11	I	i	0
care	care	vvb	care	care	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
for	for	c-acp	for	for	0
my	my	po11	my	my	0
money	money	n1	money	money	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
my	my	po11	my	my	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
villaine	villaine	n1	villain	villain	0
:	:	:	:	:	0
Now	Now	av	Now	now	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
lye	lye	vvi	lie	lie	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
haue	haue	vhi	have	have	0
his	his	po31	his	his	0
skin	skin	n1	skin	skin	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
Dice	Dice	n2	Dice	dice	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
bones	bones	n2	bones	bone	0
?	?	?	?	?	1
Such	Such	d	Such	such	0
vnmercifull	vnmercifull	j	unmerciful	unmerciful	0
and	and	cc	and	and	0
vnmanly	vnmanly	j-u	unmanly	manly	0
words	words	n2	words	word	0
are	are	vbr	are	be	0
vttered	vttered	vvn	uttered	utter	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
cru	cru	fw-fr	cru	cru	0
∣	∣	sy	∣	∣	0
ell-hearted	ell-hearted	j	ell-hearted	ell-hearted	0
men	men	n2	men	man	0
.	.	.	.	.	1
We	We	pns12	We	we	0
brag	brag	vvb	brag	brag	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
haue	haue	vhb	have	have	0
no	no	dx	no	no	0
Gallies	Gallies	n2	Galleys	galley	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
Gally-slaues	Gally-slaues	n2	Galley-slaves	galleyslave	0
:	:	:	:	:	0
If	If	cs	If	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
glory	glory	n1	glory	glory	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
then	then	cs	then	than	0
woe	woe	n1	woe	woe	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
make	make	vvb	make	make	0
many	many	d	many	many	0
a	a	dt	a	a	0
poore	poore	j	poor	poor	0
man	man	n1	man	man	0
liue	liue	vvi	live	live	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
prison	prison	n1	prison	prison	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
slaue	slaue	n1	slave	slave	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gallies	Gallies	n2	Galleys	galley	0
.	.	.	.	.	1
Wee	Wee	pns12	we	we	0
boast	boast	vvb	boast	boast	0
wee	wee	pns12	we	we	0
haue	haue	vhb	have	have	0
no	no	dx	no	no	0
Wolues	Wolues	n2	Wolves	wolf	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
blessing	blessing	n1	blessing	blessing	0
,	,	,	,	,	0
then	then	cs	then	than	0
pittie	pittie	n1	pity	pity	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
wee	wee	pns12	we	we	0
haue	haue	vhi	have	have	0
such	such	d	such	such	0
woluish	woluish	j	wolvish	wolvish	0
and	and	cc	and	and	0
wicked	wicked	j	wicked	wicked	0
natured	natured	j-vvn	natured	nature	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
like	like	av-j	like	like	0
hungry	hungry	j	hungry	hungry	0
Wolues	Wolues	n2	Wolves	wolf	0
deuoure	deuoure	vvb	devour	devour	0
their	their	po32	their	their	0
poore	poore	j	poor	poor	0
neigh	neigh	n1	neigh	neigh	0
∣	∣	sy	∣	∣	0
bours	bours	n1	bours	bours	0
;	;	;	;	;	0
They	They	pns32	They	they	0
say	say	vvb	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
rauenous	rauenous	j	ravenous	ravenous	0
creature	creature	n1	creature	creature	0
will	will	vmb	will	will	0
dare	dare	vvi	dare	dare	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
vp	vp	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
alone	alone	j	alone	alone	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
howle	howle	vvi	howl	howl	0
and	and	cc	and	and	0
yell	yell	vvi	yell	yell	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
together	together	av	together	together	0
