Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
my	my	po11	my	my	0
very	very	j	very	very	0
singular	singular	j	singular	singular	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
BEing	BEing	vbg	BEing	be	0
incouraged	incouraged	vvn	encouraged	encourage	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
fauo	fauo	n1	favo	favo	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
acceptation	acceptation	n1	acceptation	acceptation	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
small	small	j	small	small	0
Labours	Labours	n2	Labours	labour	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
heretofore	heretofore	av	heretofore	heretofore	0
presented	presented	vvn	presented	present	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
presume	presume	vvb	presume	presume	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
vp	vp	a-acp	up	up	0
these	these	d	these	these	0
few	few	d	few	few	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
important	important	j	important	important	0
and	and	cc	and	and	0
chiefe	chiefe	j-jn	chief	chief	0
Arti	Arti	fw-la	Arti	arti	0
∣	∣	sy	∣	∣	0
cles	cles	zz	cles	cles	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
farther	farther	av-jc	farther	far	0
consi	consi	fw-fr	consi	consi	0
∣	∣	sy	∣	∣	0
deration	deration	n1	deration	deration	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
maintained	maintained	vvn	maintained	maintain	0
and	and	cc	and	and	0
explained	explained	vvn	explained	explain	0
by	by	p-acp	by	by	0
Primitiue	Primitiue	j	Primitive	primitive	0
Fathers	Fathers	n2	Father's	father	0
,	,	,	,	,	0
knowne	knowne	vvn	known	know	0
Papists	Papists	njp2	Papists	papist	0
,	,	,	,	,	0
and	and	cc	and	and	0
ancient	ancient	j	ancient	ancient	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
nuscripts	nuscripts	n2	nuscripts	nuscript	0
,	,	,	,	,	0
a	a	dt	a	a	0
threefold	threefold	j	threefold	threefold	0
corde	corde	n1	cord	cord	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
coniecture	coniecture	n1	conjecture	conjecture	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
easily	easily	av-j	easily	easy	0
be	be	vbi	be	be	0
broken	broken	vvn	broken	break	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Manuscripts	Manuscripts	n2	Manuscripts	manuscript	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
ancient	ancient	j	ancient	ancient	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
many	many	d	many	many	0
;	;	;	;	;	0
innominable	innominable	j	innominable	innominable	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
