My	My	po11	My	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
YOur	YOur	po22	YOur	your	0
Lordship	Lordship	n1	Lordship	lordship	0
has	has	vhz	has	have	0
so	so	av	so	so	0
often	often	av	often	often	0
and	and	cc	and	and	0
so	so	av	so	so	0
high	high	j	high	high	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
obliged	obliged	vvn	obliged	oblige	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
demn	demn	vvb	demn	demn	0
my	my	po11	my	my	0
self	self	n1	self	self	0
for	for	p-acp	for	for	0
giving	giving	vvg	giving	give	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
trouble	trouble	n1	trouble	trouble	0
so	so	av	so	so	0
Impertinent	Impertinent	j	Impertinent	impertinent	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
is	is	vbz	is	be	0
:	:	:	:	:	0
Considering	Considering	vvg	Considering	consider	0
how	how	c-crq	how	how	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
miss	miss	n1	miss	miss	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
respects	respects	n2	respects	respect	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
waited	waited	vvn	waited	wait	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
so	so	av	so	so	0
frequently	frequently	av-j	frequently	frequent	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
duty	duty	n1	duty	duty	0
I	I	pns11	I	i	0
owe	owe	vvb	owe	owe	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
and	and	cc	and	and	0
my	my	po11	my	my	0
own	own	d	own	own	0
Inclina	Inclina	np1	Inclina	Inclina	0
∣	∣	sy	∣	∣	0
tions	tions	n2	tions	tion	0
required	required	vvd	required	require	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
the	the	dt	the	the	0
Circumstances	Circumstances	n2	Circumstances	circumstance	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Condition	Condition	n1	Condition	condition	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
daily	daily	j	daily	daily	0
business	business	n1	business	business	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
daily	daily	j	daily	daily	0
Bread	Bread	n1	Bred	bread	0
,	,	,	,	,	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
will	will	vmb	will	will	0
allow	allow	vvi	allow	allow	0
me	me	pno11	me	i	0
that	that	d	that	that	0
happiness	happiness	n1	happiness	happiness	0
:	:	:	:	:	0
Be	Be	vbb	Be	be	0
pleased	pleased	vvn	pleased	please	0
then	then	av	then	then	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
this	this	d	this	this	0
humble	humble	j	humble	humble	0
dedica	dedica	fw-la	dedica	dedica	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
Instance	Instance	n1	Instance	instance	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
high	high	j	high	high	0
measure	measure	n1	measure	measure	0
owes	owes	vvz	owes	owe	0
his	his	po31	his	his	0
well-being	well-being	n1	well-being	well-being	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
doubt	doubt	vvi	doubt	doubt	0
but	but	p-acp	but	but	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
will	will	vmb	will	will	0
protect	protect	vvi	protect	protect	0
it	it	pn31	it	it	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
nothing	nothing	pix	nothing	nothing	0
ever	ever	av	ever	ever	0
flew	flew	vvd	flew	fly	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
succor	succor	n1	succour	succour	0
unsuccessfully	unsuccessfully	av-j	unsuccessfully	unsuccessful	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
it	it	pn31	it	it	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
unluckey	unluckey	j	unlucky	unlucky	0
censures	censures	n2	censures	censure	0
some	some	d	some	some	0
have	have	vhb	have	have	0
past	past	vvn	passed	pass	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
Play	Play	n1	Play	play	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
will	will	vmb	will	will	0
believe	believe	vvi	believe	believe	0
I	I	pns11	I	i	0
hardly	hardly	av	hardly	hardly	0
deserve	deserve	vvi	deserve	deserve	0
'	'	'	'	'	0
em	em	pno32	em	they	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
best	best	js	best	best	0
remembrance	remembrance	n1	remembrance	remembrance	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
first	first	ord	first	first	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
accused	accused	vvn	accused	accuse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
perhaps	perhaps	av	perhaps	perhaps	0
as	as	c-acp	as	as	0
little	little	j	little	little	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
believe	believe	vvi	believe	believe	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
deserved	deserved	vvd	deserved	deserve	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
it	it	pn31	it	it	0
my	my	po11	my	my	0
business	business	n1	business	business	0
to	to	pc-acp	to	to	0
clear	clear	vvi	clear	clear	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
good	good	j	good	good	0
opinion	opinion	n1	opinion	opinion	0
is	is	vbz	is	be	0
dearer	dearer	jc-jn	dearer	dear	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
then	then	av	then	then	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
my	my	po11	my	my	0
worst	worst	js	worst	worst	0
Ene	Ene	fw-mi	Ene	ene	0
∣	∣	sy	∣	∣	0
mies	mies	ng1	mies	mies	0
can	can	vmb	can	can	0
wrong	wrong	vvi	wrong	wrong	0
me	me	pno11	me	i	0
of	of	pp-f	of	of	0
else	else	av	else	else	0
;	;	;	;	;	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
I	I	pns11	I	i	0
convinc't	convinc't	vvd	convinced	convince	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Innocence	Innocence	n1	Innocence	innocence	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
endeavoured	endeavoured	vvn	endeavoured	endeavour	0
,	,	,	,	,	0
had	had	vhd	had	have	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
Just	Just	j	Just	just	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
thank	thank	vvb	thank	thank	0
my	my	po11	my	my	0
Stars	Stars	n2	Stars	star	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
my	my	po11	my	my	0
self	self	n1	self	self	0
better	better	av-jc	better	better	0
then	then	cs	then	than	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
Threats	Threats	n2	Threats	threat	0
some	some	d	some	some	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
stow	stow	zz	stow	stow	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
tell	tell	vvi	tell	tell	0
a	a	dt	a	a	0
lie	lie	n1	lie	lie	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
my	my	po11	my	my	0
Throat	Throat	n1	Throat	throat	0
.	.	.	.	.	1
Forgive	Forgive	vvb	Forgive	forgive	0
me	me	pno11	me	i	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
this	this	d	this	this	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
continue	continue	vvb	continue	continue	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
favour	favour	n1	favour	favour	0
and	and	cc	and	and	0
good	good	j	good	good	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
and	and	cc	and	and	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cept	cept	n1	cept	cept	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Prayers	Prayers	n2	Prayers	prayer	0
and	and	cc	and	and	0
well-wishes	well-wishes	n1	well-wishes	well-wishes	0
of	of	pp-f	of	of	1
