MY	MY	po11	MY	my	0
BRETHREN	BRETHREN	n2	BRETHREN	brethren	0
,	,	,	,	,	0
THough	THough	cs	THough	though	0
my	my	po11	my	my	0
Prayer	Prayer	n1	Prayer	prayer	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
,	,	,	,	,	0
may	may	vmb	may	may	0
tend	tend	vvi	tend	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
establishing	establishing	n-vvg	establishing	establish	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
already	already	av	already	already	0
been	been	vbn	been	be	0
obe	obe	n1	obe	obe	0
∣	∣	sy	∣	∣	0
dient	dient	j	dient	dient	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
chiefly	chiefly	av-jn	chiefly	chief	0
recommend	recommend	vvi	recommend	recommend	0
this	this	d	this	this	0
following	following	vvg	following	follow	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
course	course	n1	course	course	0
:	:	:	:	:	0
and	and	cc	and	and	0
my	my	po11	my	my	0
Reason	Reason	n1	Reason	reason	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Because	Because	c-acp	Because	because	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
more	more	n1	more	moor	0
principally	principally	av-j	principally	principal	0
concern	concern	vvi	concern	concern	0
you	you	pn22	you	you	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
discovery	discovery	n1	discovery	discovery	0
of	of	pp-f	of	of	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
minde	minde	n1	mind	mind	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
service	service	n1	service	service	0
,	,	,	,	,	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Number	Number	n1	Number	number	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
been	been	vbn	been	be	0
obedient	obedient	j	obedient	obedient	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
,	,	,	,	,	0
my	my	po11	my	my	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
Baptisme	Baptisme	n1	Baptism	baptism	0
have	have	vhb	have	have	0
declared	declared	vvn	declared	declare	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
followers	followers	n2	followers	follower	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
Begg	Begg	vvb	Beg	beg	0
and	and	cc	and	and	0
intreat	intreat	vvi	entreat	entreat	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Examine	Examine	vvb	Examine	examine	0
your	your	po22	your	your	0
principles	principles	n2	principles	principle	0
,	,	,	,	,	0
and	and	cc	and	and	0
see	see	vvb	see	see	0
whether	whether	c-crq	whither	whither	0
or	or	cc	or	or	0
no	no	xx	not	not	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
obeyed	obeyed	vvn	obeyed	obey	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mission	mission	n1	mission	mission	0
he	he	pns31	he	he	0
gave	gave	vvd	gave	give	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Disciples	Disciples	n2	Disciples	disciple	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
28.	28.	crd	28.	28.	0
20.	20.	crd	20.	20.	1
Wherein	Wherein	c-crq	Wherein	wherein	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
injoyned	injoyned	vvd	enjoined	enjoin	0
the	the	dt	the	the	0
Observation	Observation	n1	Observation	observation	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
things	things	n2	things	thing	0
he	he	pns31	he	he	0
commanded	commanded	vvd	commanded	command	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Teach	Teach	vvb	Teach	teach	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
;	;	;	;	;	0
being	being	vbg	being	be	0
forty	forty	crd	forty	forty	0
dayes	dayes	n2	days	day	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
and	and	cc	and	and	0
Disciples	Disciples	n2	Disciples	disciple	0
,	,	,	,	,	0
(	(	(	(	(	0
after	after	c-acp	after	after	0
his	his	po31	his	his	0
Resurrection	Resurrection	n1	Resurrection	resurrection	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
he	he	pns31	he	he	0
gave	gave	vvd	gave	give	0
Commandments	Commandments	n2	Commandments	commandment	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
