SIR	SIR	n1	SIR	sir	0
;	;	;	;	;	0
BEsides	BEsides	p-acp	Beside	beside	0
my	my	po11	my	my	0
sorrowes	sorrowes	n2	sorrows	sorrow	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
pressed	pressed	vvd	pressed	press	0
me	me	pno11	me	i	0
very	very	av	very	very	0
sore	sore	av-j	soar	sore	0
,	,	,	,	,	0
and	and	cc	and	and	0
remaineth	remaineth	vvz	remains	remain	0
still	still	av	still	still	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
)	)	)	)	)	0
the	the	dt	the	the	0
troubles	troubles	n2	troubles	trouble	0
and	and	cc	and	and	0
griefe	griefe	n1	grief	grief	0
that	that	cst	that	that	0
fell	fell	vvd	fell	fall	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
lamentable	lamentable	j	lamentable	lamentable	0
breaches	breaches	n2	breaches	breach	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
State	State	n1	State	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
sacred	sacred	j	sacred	sacred	0
Majestie	Majestie	n1	Majesty	majesty	0
and	and	cc	and	and	0
hopefull	hopefull	j	hopeful	hopeful	0
off-spring	off-spring	n1	offspring	offspring	0
,	,	,	,	,	0
filled	filled	vvn	filled	fill	0
up	up	a-acp	up	up	0
my	my	po11	my	my	0
sor	sor	p-acp	sor	for	0
∣	∣	sy	∣	∣	0
rowes	rowes	n2	rows	row	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
grieved	grieved	vvn	grieved	grieve	0
that	that	cst	that	that	0
those	those	d	those	those	0
feares	feares	n2	fears	fear	0
and	and	cc	and	and	0
desolations	desolations	n2	desolations	desolation	0
fell	fell	vvd	fell	fall	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
,	,	,	,	,	0
charitie	charitie	n1	charity	charity	0
suspects	suspects	vvz	suspects	suspect	0
not	not	xx	not	not	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
best	best	js	best	best	0
minds	minds	n2	minds	mind	0
thinks	thinks	vvz	thinks	think	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
hurt	hurt	vvn	hurt	hurt	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
freer	freer	jc	freer	free	0
a	a	dt	a	a	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
from	from	p-acp	from	from	0
vice	vice	n1	vice	vice	0
in	in	p-acp	in	in	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
charitable	charitable	j	charitable	charitable	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
;	;	;	;	;	0
and	and	cc	and	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
proved	proved	vvn	proved	prove	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
merly	merly	av-j	merly	mer	0
)	)	)	)	)	0
prejudiciall	prejudiciall	j	prejudicial	prejudicial	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
had	had	vhd	had	have	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
best	best	js	best	best	0
,	,	,	,	,	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
misled	misled	vvn	misled	mislead	0
,	,	,	,	,	0
misinformed	misinformed	vvn	misinformed	misinform	0
,	,	,	,	,	0
or	or	cc	or	or	0
ill	ill	av-jn	ill	ill	0
rewarded	rewarded	vvn	rewarded	reward	0
;	;	;	;	;	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
hard	hard	j	hard	hard	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
command	command	vvi	command	command	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
griefe	griefe	n1	grief	grief	0
is	is	vbz	is	be	0
asswaged	asswaged	vvn	assuaged	assuage	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
precedents	precedents	n2	precedents	precedent	0
,	,	,	,	,	0
or	or	cc	or	or	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
amples	amples	n2	amples	ample	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
true	true	j	true	true	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
misinformed	misinformed	vvn	misinformed	misinform	0
against	against	p-acp	against	against	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
best	best	js	best	best	0
Sub	Sub	fw-la	Sub	sub	0
∣	∣	sy	∣	∣	0
jects	jects	n2-jn	jects	ject	0
,	,	,	,	,	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
thought	thought	vvd	thought	think	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
dealt	dealt	vvn	dealt	deal	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Joseph	Joseph	np1	Joseph	Joseph	0
thought	thought	vvd	thought	think	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
dealt	dealt	vvn	dealt	deal	0
with	with	p-acp	with	with	0
Marie	Marie	np1	Marie	Marie	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
put	put	vvd	put	put	0
them	them	pno32	them	they	0
away	away	av	away	away	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
Marie	Marie	vvi	marry	marry	0
,	,	,	,	,	0
they	they	pns32	they	they	0
travailing	travailing	vvg	travailing	travail	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
with	with	p-acp	with	with	0
childe	childe	n1	child	child	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
travailed	travailed	vvn	travailed	travail	0
withall	withall	av	withal	withal	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
appeare	appeare	vvi	appear	appear	0
an	an	dt	and	a	0
illegitimate	illegitimate	j	illegitimate	illegitimate	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
remaine	remaine	vvb	remain	remain	0
innocent	innocent	j-jn	innocent	innocent	0
,	,	,	,	,	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
wise	wise	j	wise	wise	0
God	God	np1	God	God	0
,	,	,	,	,	0
sent	sent	vvn	sent	send	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
an	an	dt	and	a	0
Angell	Angell	n1	Angel	angel	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
