RIGHT	RIGHT	av-jn	RIGHT	right	0
HONOVRABLE	HONOVRABLE	j	HONOURABLE	honourable	0
,	,	,	,	,	0
WHEN	WHEN	c-crq	WHEN	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
to	to	pc-acp	to	to	0
referre	referre	vvi	refer	refer	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
that	that	cst	that	that	0
Valiant	Valiant	j	Valiant	valiant	0
,	,	,	,	,	0
Wise	Wise	j	Wise	wise	0
,	,	,	,	,	0
and	and	cc	and	and	0
Honest	Honest	j	Honest	honest	0
Nobleman	Nobleman	n1	Nobleman	nobleman	0
,	,	,	,	,	0
Arthur	Arthur	np1	Arthur	Arthur	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
Chichester	Chichester	np1	Chichester	Chichester	0
,	,	,	,	,	0
Baron	Baron	n1	Baron	baron	0
of	of	pp-f	of	of	0
Bel	Bel	np1	Bel	Bell	0
∣	∣	sy	∣	∣	0
fast	fast	av-j	fast	fast	0
(	(	(	(	(	0
whose	whose	rg-crq	whose	who	0
sublime	sublime	j	sublime	sublime	0
merits	merits	n2	merits	merit	0
doe	doe	vdb	do	do	0
here	here	av	here	here	0
justly	justly	av-j	justly	just	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
serve	serve	vvb	serve	serve	0
and	and	cc	and	and	0
challenge	challenge	vvi	challenge	challenge	0
this	this	d	this	this	0
Testimonie	Testimonie	n1	Testimony	testimony	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
Duety	Duety	n1	Duty	duty	0
,	,	,	,	,	0
That	That	cst	That	that	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
too	too	av	too	too	0
good	good	j	good	good	0
for	for	c-acp	for	for	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
is	is	vbz	is	be	0
now	now	av	now	now	0
so	so	av	so	so	0
soone	soone	av	soon	soon	0
crowned	crowned	vvn	crowned	crown	0
a	a	dt	a	a	0
Saint	Saint	n1	Saint	saint	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
)	)	)	)	)	0
I	I	pns11	I	i	0
then	then	av	then	then	0
had	had	vhd	had	have	0
first	first	ord	first	first	0
the	the	dt	the	the	0
happinesse	happinesse	n1	happiness	happiness	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
knowne	knowne	vvn	known	know	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
Cheswicke	Cheswicke	np1	Cheswicke	Cheswicke	0
;	;	;	;	;	0
In	In	p-acp	In	in	0
whom	whom	ro-crq	whom	who	0
(	(	(	(	(	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
ever	ever	av	ever	ever	0
hold	hold	vvb	hold	hold	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
farre	farre	av-j	far	far	0
lesse	lesse	dc	less	less	0
crime	crime	n1	crime	crime	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
then	then	av	then	then	0
either	either	av-d	either	either	0
to	to	p-acp	to	to	0
silence	silence	n1	silence	silence	0
or	or	cc	or	or	0
dissemble	dissemble	vvi	dissemble	dissemble	0
it	it	pn31	it	it	0
)	)	)	)	)	0
I	I	pns11	I	i	0
then	then	av	then	then	0
found	found	vvd	found	find	0
so	so	av	so	so	0
many	many	d	many	many	0
prints	prints	n2	prints	print	0
and	and	cc	and	and	0
stamps	stamps	n2	stamps	stamp	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
Characters	Characters	n2	Characters	character	0
of	of	pp-f	of	of	0
ancient	ancient	j	ancient	ancient	0
Goodnesse	Goodnesse	n1	Goodness	goodness	0
and	and	cc	and	and	0
Nobilitie	Nobilitie	n1	Nobility	nobility	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
pleasing	pleasing	j-vvg	pleasing	please	0
content	content	n1	content	content	0
and	and	cc	and	and	0
delectation	delectation	n1	delectation	delectation	0
)	)	)	)	)	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
enforced	enforced	vvn	inforced	enforce	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
againe	againe	av	again	again	0
and	and	cc	and	and	0
againe	againe	av	again	again	0
enamoured	enamoured	vvn	enamoured	enamour	0
of	of	pp-f	of	of	0
Vertue	Vertue	n1	Virtue	virtue	0
and	and	cc	and	and	0
Honour	Honour	n1	Honour	honour	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
and	and	cc	and	and	0
reciprocally	reciprocally	av-j	reciprocally	reciprocal	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
and	and	cc	and	and	0
respect	respect	vvb	respect	respect	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
for	for	p-acp	for	for	0
both	both	d	both	both	0
their	their	po32	their	their	0
sakes	sakes	n2	sakes	sake	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
when	when	c-crq	when	when	0
(	(	(	(	(	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
generositie	generositie	n1	generosity	generosity	0
,	,	,	,	,	0
not	not	xx	not	not	0
my	my	po11	my	my	0
expecta	expecta	fw-la	expecta	expecta	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
or	or	cc	or	or	0
deserts	deserts	n2	deserts	desert	0
)	)	)	)	)	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
was	was	vbds	was	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
conferre	conferre	vvi	confer	confer	0
a	a	dt	a	a	0
favour	favour	n1	favour	favour	0
on	on	p-acp	on	on	0
me	me	pno11	me	i	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
you	you	pn22	you	you	0
forget	forget	vvb	forget	forget	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
remembrance	remembrance	n1	remembrance	remembrance	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
equall	equall	j-jn	equal	equal	0
Zeale	Zeale	n1	Zeal	zeal	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ambition	Ambition	n1	Ambition	ambition	0
)	)	)	)	)	0
strive	strive	vvb	strive	strive	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
as	as	c-acp	as	as	0
eternall	eternall	j	eternal	eternal	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
mortall	mortall	j-jn	mortal	mortal	0
and	and	cc	and	and	0
transitorie	transitorie	j	transitory	transitory	0
.	.	.	.	.	1
You	You	pn22	You	you	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
Religious	Religious	j	Religious	religious	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
true	true	j	true	true	0
hearted	hearted	j-vvn	hearted	heart	0
English	English	jp	English	english	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
our	our	po12	our	our	0
happinesse	happinesse	n1	happiness	happiness	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
both	both	d	both	both	0
a	a	dt	a	a	0
constant	constant	j	constant	constant	0
Lover	Lover	n1	Lover	lover	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
firme	firme	j	firm	firm	0
and	and	cc	and	and	0
faithfull	faithfull	j	faithful	faithful	0
honourer	honourer	n1	honourer	honourer	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
Countrey	Countrey	n1	Country	country	0
;	;	;	;	;	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
now	now	av	now	now	0
Lord	Lord	n1	Lord	lord	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
(	(	(	(	(	0
under	under	p-acp	under	under	0
our	our	po12	our	our	0
Royall	Royall	j	Royal	royal	0
and	and	cc	and	and	0
Gracious	Gracious	j	Gracious	gracious	0
