RIght	RIght	av-jn	RIght	right	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Patriarch	Patriarch	n1	Patriarch	patriarch	0
Iacob	Iacob	np1	Iacob	Jacob	0
had	had	vhd	had	have	0
Gen.	Gen.	np1	Gen.	Gen.	1
42.1	42.1	crd	42.1	42.1	0
.	.	.	.	.	0
twelue	twelue	crd	twelue	twelve	0
sonnes	sonnes	n2	sons	son	0
,	,	,	,	,	0
so	so	av	so	so	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
Messiah	Messiah	np1	Messiah	Messiah	0
had	had	vhd	had	have	0
Mat.	Mat.	np1	Mat.	Mat	1
10.1	10.1	crd	10.1	10.1	0
.	.	.	.	.	0
twelue	twelue	crd	twelue	twelve	0
disciples	disciples	n2	disciples	disciple	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
Ioseph	Ioseph	np1	Ioseph	Joseph	0
was	was	vbds	was	be	0
beloued	beloued	vvn	beloved	belove	0
aboue	aboue	p-acp	above	above	0
Gen.	Gen.	np1	Gen.	Gen.	1
37.3	37.3	crd	37.3	37.3	0
.	.	.	.	.	0
all	all	av-d	all	all	0
those	those	d	those	those	0
sonnes	sonnes	n2	sons	son	0
;	;	;	;	;	0
so	so	av	so	so	0
Iohn	Iohn	np1	Iohn	John	0
was	was	vbds	was	be	0
beloued	beloued	vvn	beloved	belove	0
aboue	aboue	p-acp	above	above	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
21.	21.	crd	21.	21.	0
all	all	d	all	all	0
the	the	dt	the	the	0
disciples	disciples	n2	disciples	disciple	0
.	.	.	.	.	1
Ioseph	Ioseph	np1	Ioseph	Joseph	0
was	was	vbds	was	be	0
appar	appar	vvi	appear	appear	0
∣	∣	sy	∣	∣	0
relled	relled	j	relled	relled	0
better	better	av-jc	better	better	0
than	than	cs	than	than	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
and	and	cc	and	and	0
Iohn	Iohn	np1	Iohn	John	0
was	was	vbds	was	be	0
inspired	inspired	vvn	inspired	inspire	0
farre	farre	av-j	far	far	0
better	better	av-jc	better	better	0
than	than	cs	than	than	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
.	.	.	.	.	1
Gen.	Gen.	np1	Gen.	Gen.	0
41.38	41.38	crd	41.38	41.38	0
.	.	.	.	.	1
Had	Had	vhd	Had	have	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
for	for	p-acp	for	for	0
Ioseph	Ioseph	np1	Ioseph	Joseph	0
Egypt	Egypt	np1	Egypt	Egypt	0
had	had	vhd	had	have	0
