Much	Much	av-d	Much	much	0
honored	honored	vvn	honoured	honour	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
AFter	AFter	p-acp	AFter	after	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
(	(	(	(	(	0
though	though	cs	though	though	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
many	many	d	many	many	0
modest	modest	j	modest	modest	0
reluctations	reluctations	n2	reluctations	reluctation	0
,	,	,	,	,	0
first	first	ord	first	first	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
within	within	a-acp	within	within	0
)	)	)	)	)	0
obteyned	obteyned	vvd	obtained	obtain	0
leave	leave	n1	leave	leave	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
those	those	d	those	those	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
already	already	av	already	already	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
part	part	n1	part	part	0
,	,	,	,	,	0
passed	passed	vvn	passed	pass	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
transient	transient	j	transient	transient	0
sound	sound	n1	found	sound	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
eares	eares	n2	ears	ear	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
,	,	,	,	,	0
legible	legible	j	legible	legible	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
larger	larger	jc	larger	large	0
Volume	Volume	n1	Volume	volume	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
;	;	;	;	;	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
thinke	thinke	vvb	think	think	0
mee	mee	pno11	me	i	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Nobler	Nobler	jc	Nobler	noble	0
Patronage	Patronage	n1	Patronage	patronage	0
,	,	,	,	,	0
than	than	cs	than	than	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
;	;	;	;	;	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
,	,	,	,	,	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
highly	highly	av-j	highly	high	0
placed	placed	vvn	placed	place	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
[	[	[	[	[	0
hill	hill	n1	hill	hill	0
]	]	]	]	]	0
of	of	pp-f	of	of	0
deserved	deserved	j-vvn	deserved	deserve	0
Eminence	Eminence	n1	Eminence	eminence	0
;	;	;	;	;	0
then	then	av	then	then	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Name	Name	n1	Name	name	0
proclaimes	proclaimes	vvz	proclaims	proclaim	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
conspi	conspi	vvb	conspi	conspi	0
∣	∣	sy	∣	∣	0
cuous	cuous	j	cuous	cuous	0
,	,	,	,	,	0
and	and	cc	and	and	0
devout	devout	j	devout	devout	0
practices	practices	n2	practices	practice	0
)	)	)	)	)	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
accompli	accompli	vvn	accompli	accompli	0
∣	∣	sy	∣	∣	0
shed	shed	vvb	shed	shed	0
,	,	,	,	,	0
and	and	cc	and	and	0
exemplary	exemplary	j	exemplary	exemplary	0
[	[	[	[	[	0
Saint	Saint	n1	Saint	saint	0
.	.	.	.	.	0
]	]	]	]	]	1
My	My	po11	My	my	0
engagements	engagements	n2	engagements	engagement	0
to	to	p-acp	to	to	0
thatMr	thatMr	np1	thatMr	thatMr	0
.	.	.	.	.	1
Peter	Peter	np1	Peter	Peter	0
Tayler	Tayler	n1	Tailor	tailor	0
.	.	.	.	.	0
good	good	j	good	good	0
friend	friend	n1	friend	friend	0
(	(	(	(	(	0
