Beloved	Beloved	j-vvn	Beloved	belove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
WHat	WHat	q-crq	WHat	what	0
reason	reason	vvb	reason	reason	0
You	You	pn22	You	you	0
(	(	(	(	(	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
)	)	)	)	)	0
have	have	vhi	have	have	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
view	view	n1	view	view	0
,	,	,	,	,	0
the	the	dt	the	the	0
Introduction	Introduction	n1	Introduction	introduction	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ap	Ap	fw-mi	Ap	ap	0
∣	∣	sy	∣	∣	0
plication	plication	n1	plication	plication	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
laid	laid	vvn	laid	lay	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
tell	tell	vvi	tell	tell	0
.	.	.	.	.	1
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
convinced	convinced	vvn	convinced	convince	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
carry	carry	vvb	carry	carry	0
you	you	pn22	you	you	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
my	my	po11	my	my	0
design	design	n1	design	design	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
undertaking	undertaking	n-vvg	undertaking	undertake	0
is	is	vbz	is	be	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
engage	engage	vvi	engage	engage	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
more	more	av-dc	more	more	0
fully	fully	av-j	fully	full	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
.	.	.	.	.	1
Ʋpon	Ʋpon	np1	Ʋpon	Ʋpon	0
this	this	d	this	this	0
account	account	n1	account	account	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
confi	confi	n2	confi	confi	0
∣	∣	sy	∣	∣	0
dent	dent	n1	dent	dent	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
complyance	complyance	n1	compliance	compliance	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
reckoned	reckoned	vvn	reckoned	reckon	0
it	it	pn31	it	it	0
amongst	amongst	p-acp	among	among	0
my	my	po11	my	my	0
choicest	choicest	js	choicest	choice	0
mer	mer	n1	mere	mere	0
∣	∣	sy	∣	∣	0
cies	cies	n2	cies	eye	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
owned	owned	vvd	owned	own	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
feel	feel	vvi	feel	feel	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
as	as	c-acp	as	as	0
hear	hear	vvi	hear	hear	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
rejoycing	rejoycing	vvg	rejoicing	rejoice	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
sad	sad	j	sad	sad	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
for	for	p-acp	for	for	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
sometimes	sometimes	av	sometime	sometime	0
had	had	vhn	had	have	0
great	great	j	great	great	0
hopes	hopes	n2	hope's	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
again	again	av	again	again	0
as	as	c-acp	as	as	0
great	great	j	great	great	0
feares	feares	n2	fears	fear	0
;	;	;	;	;	0
Since	Since	c-acp	Since	since	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
known	known	vvn	known	know	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
Preaching	Preaching	vvg	Preaching	preach	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
little	little	j	little	little	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
yet	yet	av	yet	yet	0
know	know	vvb	know	know	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
Preach'd	Preach'd	vvn	Preached	preach	0
very	very	av	very	very	0
much	much	av-d	much	much	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
and	and	cc	and	and	0
known	known	vvn	known	know	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
tempers	tempers	n2	tempers	temper	0
and	and	cc	and	and	0
Conditions	Conditions	n2	Conditions	condition	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
say	say	vvi	say	say	0
(	(	(	(	(	0
