Right	Right	av-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
and	and	cc	and	and	0
right	right	j-jn	right	right	0
Worshipful	Worshipful	j	Worshipful	worshipful	0
:	:	:	:	:	0
IT	IT	pn31	IT	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
Aelius	Aelius	np1	Aelius	Aelius	0
Trajanus	Trajanus	np1	Trajanus	Trajanus	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
suc	suc	vhb	suc	suc	0
∣	∣	sy	∣	∣	0
ceeded	ceeded	vvd	ceeded	ceed	0
Trajane	Trajane	np1	Trajane	Trajane	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ro	Ro	np1	Ro	Ro	0
∣	∣	sy	∣	∣	0
mane	mane	n1	mane	mane	0
Empire	Empire	n1	Empire	empire	0
,	,	,	,	,	0
Non	Non	fw-fr	Non	non	0
mihi	mihi	fw-la	mihi	mihi	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
populo	populo	fw-la	populo	populo	0
;	;	;	;	;	0
signifying	signifying	vvg	signifying	signify	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
oft	oft	av	oft	oft	0
heard	heard	vvn	herd	hear	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Ita	Ita	fw-la	Ita	ita	0
se	se	fw-la	se	se	0
Rem-publicam	Rem-publicam	j	Rempublicam	rempublicam	0
gessurum	gessurum	fw-la	gessurum	gessurum	0
,	,	,	,	,	0
ut	ut	fw-la	ut	ut	0
sciret	sciret	fw-la	sciret	sciret	0
Rem	Rem	vvg	Remembering	remember	0
populi	populi	fw-la	populi	populi	0
esse	esse	fw-la	esse	esse	0
,	,	,	,	,	0
non	non	fw-la	non	non	0
suam	suam	fw-la	suam	svam	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
gracious	gracious	j	gracious	gracious	0
Speech	Speech	n1	Speech	speech	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
King	King	n1	King	king	0
in	in	p-acp	in	in	0
Judah	Judah	np1	Judah	Judah	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Iudges	Iudges	n2	Judges	judge	0
,	,	,	,	,	0
Non	Non	fw-fr	Non	non	0
mihi	mihi	fw-la	mihi	mihi	0
,	,	,	,	,	0
nec	nec	fw-la	nec	nec	0
homi	homi	fw-la	homi	homi	0
∣	∣	sy	∣	∣	0
ni	ni	fw-fr	ni	ni	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
Deo	Deo	fw-la	Deo	deo	0
:	:	:	:	:	0
therefore	therefore	av	therefore	therefore	0
God	God	np1	God	God	0
himself	himself	px31	himself	himself	0
hath	hath	vhz	hath	have	0
called	called	vvn	called	call	0
you	you	pn22	you	you	0
Gods	Gods	n2	Gods	god	0
;	;	;	;	;	0
Gods	Gods	n2	Gods	god	0
towards	towards	p-acp	towards	towards	0
us	us	pno12	us	we	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
men	men	n2	men	man	0
towards	towards	p-acp	towards	towards	0
God	God	np1	God	God	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
