IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Advice	Advice	n1	Advice	advice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
Prophet	Prophet	n1	Prophet	prophet	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
his	his	po31	his	his	0
Royal	Royal	j	Royal	royal	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
2.	2.	crd	2.	2.	0
10	10	crd	10	10	0
,	,	,	,	,	1
11	11	crd	11	11	0
,	,	,	,	,	0
12.	12.	crd	12.	12.	1
Be	Be	vbb	Be	be	0
Wise	Wise	j	Wise	wise	0
now	now	av	now	now	0
therefore	therefore	av	therefore	therefore	0
O	O	uh	Oh	oh	0
ye	ye	pn22	you	you	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
be	be	vbb	be	be	0
instructed	instructed	vvn	instructed	instruct	0
ye	ye	pn22	you	you	0
Judges	Judges	n2	Judges	judge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
:	:	:	:	:	0
Serve	Serve	vvb	Serve	serve	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
with	with	p-acp	with	with	0
Fear	Fear	n1	Fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
rejoice	rejoice	vvi	rejoice	rejoice	0
with	with	p-acp	with	with	0
Trembling	Trembling	vvg	Trembling	tremble	0
:	:	:	:	:	0
Kiss	Kiss	vvb	Kiss	kiss	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
lest	lest	cs	lest	lest	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
angry	angry	j	angry	angry	0
,	,	,	,	,	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
pe	pe	zz	pe	pe	0
∣	∣	sy	∣	∣	0
rish	rish	zf	rish	rich	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
way	way	n1	way	way	0
when	when	c-crq	when	when	0
his	his	po31	his	his	0
Wrath	Wrath	n1	Wrath	wrath	0
is	is	vbz	is	be	0
kindled	kindled	vvn	kindled	kindle	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
little	little	j	little	little	0
,	,	,	,	,	0
Blessed	Blessed	vvn	Blessed	bless	0
are	are	vbr	are	be	0
all	all	d	all	all	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
put	put	vvd	put	put	0
their	their	po32	their	their	0
trust	trust	n1	trust	trust	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
beeause	beeause	n1	beeause	beeause	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
sitteth	sitteth	vvz	sitteth	sit	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
vens	vens	n2	vens	ven	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
so	so	av	so	so	0
much	much	d	much	much	0
Superiour	Superiour	j-jn	Superior	superior	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
had	had	vhd	had	have	0
set	set	vvn	set	set	0
his	his	po31	his	his	0
King	King	n1	King	king	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Hill	Hill	n1	Hill	hill	0
of	of	pp-f	of	of	0
Zion	Zion	np1	Zion	Zion	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
result	result	n1	result	result	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Eternal	Eternal	j	Eternal	eternal	0
Decree	Decree	n1	Decree	decree	0
,	,	,	,	,	0
had	had	vhd	had	have	0
bid	bid	vvn	bid	bid	0
him	him	pno31	him	he	0
ask	ask	vvi	ask	ask	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
give	give	vvi	give	give	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
Heathen	Heathen	j-jn	Heathen	heathen	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Inheritance	Inheritance	n1	Inheritance	inheritance	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
uttermost	uttermost	j	uttermost	uttermost	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Possession	Possession	n1	Possession	possession	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
7	7	crd	7	7	0
,	,	,	,	,	0
8	8	crd	8	8	0
,	,	,	,	,	0
