Most	Most	ds	Most	most	0
honour'd	honour'd	j-vvn	honoured	honour	0
Mother	Mother	n1	Mother	mother	0
,	,	,	,	,	0
DVring	DVring	p-acp	During	during	0
this	this	d	this	this	0
busy	busy	j	busy	busy	0
time	time	n1	time	time	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
our	our	po12	our	our	0
coun	coun	fw-mi	coun	coun	0
∣	∣	sy	∣	∣	0
try	try	vvi	try	try	0
(	(	(	(	(	0
subjected	subjected	vvn	subjected	subject	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
ca	ca	zz	ca	ca	0
∣	∣	sy	∣	∣	0
lamities	lamities	n2	lamities	lamity	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
faith	faith	n1	faith	faith	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
the	the	dt	the	the	0
catastrophe	catastrophe	n1	catastrophe	catastrophe	0
glorious	glorious	j	glorious	glorious	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
the	the	dt	the	the	0
stage	stage	n1	stage	stage	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
much	much	d	much	much	0
action	action	n1	actium	action	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
field	field	n1	field	field	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
battailles	battailles	ng1	battle's	battle	0
,	,	,	,	,	0
my	my	po11	my	my	0
lot	lot	n1	lot	lot	0
was	was	vbds	was	be	0
cast	cast	vvn	cast	cast	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
from	from	p-acp	from	from	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
retirement	retirement	n1	retirement	retirement	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
joyed	joyed	vvn	joyed	joy	0
not	not	xx	not	not	0
the	the	dt	the	the	0
happinesse	happinesse	n1	happiness	happiness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
wish	wish	n1	wish	wish	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
otium	otium	n1	otium	otium	0
cum	cum	fw-la	cum	cum	0
dignitate	dignitate	fw-la	dignitate	dignitate	0
,	,	,	,	,	0
leisure	leisure	n1	leisure	leisure	0
with	with	p-acp	with	with	0
di	di	dt	di	the	0
∣	∣	sy	∣	∣	0
gnity	gnity	n1	gnity	gnity	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
pretend	pretend	vvb	pretend	pretend	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
excuse	excuse	n1	excuse	excuse	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
just	just	j	just	just	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
reproach	reproach	n1	reproach	reproach	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
warre	warre	n1	war	war	0
found	found	vvd	found	find	0
me	me	pno11	me	i	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
not	not	xx	not	not	0
sent	sent	vvn	sent	send	0
me	me	pno11	me	i	0
thither	thither	av	thither	thither	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
onely	onely	av-j	only	only	0
wary	wary	j	wary	wary	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
just	just	j	just	just	0
and	and	cc	and	and	0
warrantable	warrantable	j	warrantable	warrantable	0
reason	reason	n1	reason	reason	0
